avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
180000	2.58e-04	0.00e+00	195	169838
360000	2.11e-04	0.00e+00	194	137891
540000	1.84e-04	0.00e+00	193	120061
720000	1.55e-04	0.00e+00	192	100468
900000	1.49e-04	0.00e+00	191	96183
1080000	1.41e-04	0.00e+00	190	90218
1260000	1.33e-04	0.00e+00	189	84971
1440000	1.25e-04	0.00e+00	188	79129
1620000	1.19e-04	0.00e+00	187	74786
1800000	1.14e-04	0.00e+00	186	71326
1980000	1.10e-04	0.00e+00	185	68356
2160000	1.02e-04	0.00e+00	184	63550
2340000	9.85e-05	0.00e+00	183	60794
2520000	9.37e-05	0.00e+00	182	57522
2700000	8.80e-05	0.00e+00	181	53719
2880000	8.61e-05	0.00e+00	180	52293
3060000	8.24e-05	0.00e+00	179	49734
3240000	7.73e-05	0.00e+00	178	46444
3420000	7.31e-05	0.00e+00	177	43662
3600000	7.08e-05	0.00e+00	176	42019
3780000	6.91e-05	0.00e+00	175	40807
3960000	6.73e-05	0.00e+00	174	39521
4139999	6.40e-05	0.00e+00	173	37348
4320000	6.24e-05	0.00e+00	172	36200
4500000	6.05e-05	0.00e+00	171	34913
4680000	5.91e-05	0.00e+00	170	33876
4860000	5.79e-05	0.00e+00	169	33031
5040000	5.64e-05	0.00e+00	168	31945
5220000	5.50e-05	0.00e+00	167	30965
5400000	5.35e-05	0.00e+00	166	29947
5580000	5.23e-05	0.00e+00	165	29115
5760000	5.18e-05	0.00e+00	164	28665
5940000	5.08e-05	0.00e+00	163	27930
6120000	4.99e-05	0.00e+00	162	27264
6300000	4.93e-05	0.00e+00	161	26772
6480000	4.82e-05	0.00e+00	160	26041
6660000	4.75e-05	0.00e+00	159	25465
6840000	4.67e-05	0.00e+00	158	24905
7020000	4.61e-05	0.00e+00	157	24439
7200000	4.56e-05	0.00e+00	156	23979
7380000	4.48e-05	0.00e+00	155	23447
7560000	4.41e-05	0.00e+00	154	22918
7740000	4.33e-05	0.00e+00	153	22335
7919999	4.24e-05	0.00e+00	152	21763
8100000	4.17e-05	0.00e+00	151	21221
8279999	4.09e-05	0.00e+00	150	20698
8460000	4.03e-05	0.00e+00	149	20273
8640000	3.96e-05	0.00e+00	148	19755
8909692	3.85e-05	0.00e+00	293	38030
9269688	3.73e-05	0.00e+00	289	36367
9629684	3.64e-05	0.00e+00	285	35004
9989679	3.54e-05	0.00e+00	281	33592
10349675	3.45e-05	0.00e+00	277	32276
10709670	3.42e-05	0.00e+00	273	31527
11069665	3.40e-05	0.00e+00	269	30836
11429660	3.37e-05	0.00e+00	265	30139
11789655	3.35e-05	0.00e+00	261	29541
12149649	3.36e-05	0.00e+00	257	29111
12509644	3.30e-05	0.00e+00	253	28172
12869638	3.24e-05	0.00e+00	249	27185
13229632	3.08e-05	0.00e+00	245	25477
13589626	3.03e-05	0.00e+00	241	24668
13949620	2.99e-05	0.00e+00	237	23920
14309613	2.90e-05	0.00e+00	233	22776
14669606	2.81e-05	0.00e+00	229	21745
15029599	2.80e-05	0.00e+00	225	21241
15389592	2.79e-05	0.00e+00	221	20837
15749585	2.79e-05	0.00e+00	217	20413
16109577	2.71e-05	0.00e+00	213	19465
16469569	2.62e-05	0.00e+00	209	18491
16829560	2.55e-05	0.00e+00	205	17640
17189552	2.51e-05	0.00e+00	201	17045
17549543	2.47e-05	0.00e+00	197	16436
17909533	2.44e-05	0.00e+00	193	15900
18269523	2.40e-05	0.00e+00	189	15309
18629513	2.38e-05	0.00e+00	185	14824
18989502	2.34e-05	0.00e+00	181	14316
19349491	2.32e-05	0.00e+00	177	13862
19798604	2.31e-05	0.00e+00	258	20133
20338554	2.30e-05	0.00e+00	249	19296
20878500	2.31e-05	0.00e+00	240	18696
21418441	2.32e-05	0.00e+00	231	18065
21958378	2.36e-05	0.00e+00	222	17667
22498309	2.37e-05	0.00e+00	213	17045
23038235	2.38e-05	0.00e+00	204	16358
23578153	2.41e-05	0.00e+00	195	15837
24118064	2.41e-05	0.00e+00	186	15111
24657966	2.37e-05	0.00e+00	177	14179
25197857	2.38e-05	0.00e+00	168	13502
25737735	2.38e-05	0.00e+00	159	12770
26277600	2.37e-05	0.00e+00	150	11986
26817446	2.27e-05	0.00e+00	141	10789
27444827	2.15e-05	0.00e+00	174	12615
28164303	2.09e-05	0.00e+00	158	11133
28883661	2.06e-05	0.00e+00	142	9877
29688387	1.99e-05	0.00e+00	155	10426
30586153	1.99e-05	0.00e+00	130	8714
31644000	1.91e-05	0.00e+00	140	9026
33262105	1.82e-05	0.00e+00	133	8148
43870434	-8.91e-07	0.00e+00	-2553	7671
