avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
60000	6.82e-05	0.00e+00	571	149340
119999	3.38e-05	0.00e+00	570	73918
180000	2.54e-05	0.00e+00	569	55380
240000	2.41e-05	0.00e+00	568	52581
300000	2.49e-05	0.00e+00	567	54163
360000	2.48e-05	0.00e+00	566	53838
420000	2.41e-05	0.00e+00	565	52319
479999	2.27e-05	0.00e+00	564	49180
540000	2.17e-05	0.00e+00	563	46856
600000	1.98e-05	0.00e+00	562	42659
660000	1.87e-05	0.00e+00	561	40334
720000	1.76e-05	0.00e+00	560	37744
780000	1.73e-05	0.00e+00	559	37126
840000	1.72e-05	0.00e+00	558	36750
900000	1.73e-05	0.00e+00	557	37013
960000	1.69e-05	0.00e+00	556	36041
1049972	1.54e-05	0.00e+00	1109	65567
1169972	1.43e-05	0.00e+00	1105	60507
1289972	1.40e-05	0.00e+00	1101	59237
1409972	1.38e-05	0.00e+00	1097	58119
1529972	1.39e-05	0.00e+00	1093	58112
1649972	1.38e-05	0.00e+00	1089	57738
1769972	1.35e-05	0.00e+00	1085	56359
1889972	1.30e-05	0.00e+00	1081	54108
2009972	1.26e-05	0.00e+00	1077	51872
2129972	1.21e-05	0.00e+00	1073	49737
2249971	1.19e-05	0.00e+00	1069	48754
2369971	1.15e-05	0.00e+00	1065	46848
2489971	1.10e-05	0.00e+00	1061	44714
2609971	1.06e-05	0.00e+00	1057	42930
2729971	1.03e-05	0.00e+00	1053	41432
2849971	9.69e-06	0.00e+00	1049	38998
2969971	9.20e-06	0.00e+00	1045	36871
3089971	9.04e-06	0.00e+00	1041	36086
3209971	8.80e-06	0.00e+00	1037	34989
3329970	8.57e-06	0.00e+00	1033	33961
3449970	8.37e-06	0.00e+00	1029	33059
3569970	8.05e-06	0.00e+00	1025	31667
3719921	7.79e-06	0.00e+00	1530	45697
3899921	7.43e-06	0.00e+00	1521	43351
4079920	7.29e-06	0.00e+00	1512	42273
4259920	7.12e-06	0.00e+00	1503	41041
4439919	6.93e-06	0.00e+00	1494	39718
4619919	6.66e-06	0.00e+00	1485	37933
4799918	6.42e-06	0.00e+00	1476	36330
4979918	6.25e-06	0.00e+00	1467	35193
5159917	6.07e-06	0.00e+00	1458	33974
5339917	5.89e-06	0.00e+00	1449	32739
5519916	5.75e-06	0.00e+00	1440	31764
5699916	5.62e-06	0.00e+00	1431	30838
5879915	5.49e-06	0.00e+00	1422	29971
6089840	5.33e-06	0.00e+00	1882	38512
6329839	5.15e-06	0.00e+00	1866	36849
6569837	4.99e-06	0.00e+00	1850	35431
6809836	4.86e-06	0.00e+00	1834	34212
7049834	4.73e-06	0.00e+00	1818	32994
7289833	4.61e-06	0.00e+00	1802	31891
7529832	4.49e-06	0.00e+00	1786	30788
7769830	4.40e-06	0.00e+00	1770	29903
8009828	4.34e-06	0.00e+00	1754	29203
8279723	4.27e-06	0.00e+00	2170	35539
8579720	4.22e-06	0.00e+00	2145	34735
8879716	4.12e-06	0.00e+00	2120	33542
9179713	4.01e-06	0.00e+00	2095	32191
9479710	3.92e-06	0.00e+00	2070	31159
9779706	3.87e-06	0.00e+00	2045	30398
10079702	3.82e-06	0.00e+00	2020	29606
10379699	3.73e-06	0.00e+00	1995	28578
10709555	3.65e-06	0.00e+00	2361	33057
11069548	3.55e-06	0.00e+00	2325	31707
11429541	3.50e-06	0.00e+00	2289	30737
11789533	3.47e-06	0.00e+00	2253	29949
12149526	3.48e-06	0.00e+00	2217	29609
12509518	3.50e-06	0.00e+00	2181	29277
12869510	3.48e-06	0.00e+00	2145	28671
13229502	3.48e-06	0.00e+00	2109	28132
13619304	3.42e-06	0.00e+00	2415	31659
14039289	3.35e-06	0.00e+00	2366	30375
14459274	3.30e-06	0.00e+00	2317	29323
14879259	3.26e-06	0.00e+00	2268	28363
15299242	3.22e-06	0.00e+00	2219	27390
15748982	3.17e-06	0.00e+00	2476	30081
16228955	3.08e-06	0.00e+00	2412	28526
16708926	3.01e-06	0.00e+00	2348	27102
17218596	2.98e-06	0.00e+00	2565	29286
17758550	2.95e-06	0.00e+00	2484	28071
18298501	2.93e-06	0.00e+00	2403	27013
18868077	2.89e-06	0.00e+00	2575	28569
19468000	2.85e-06	0.00e+00	2475	27080
20097468	2.84e-06	0.00e+00	2607	28448
20757345	2.80e-06	0.00e+00	2486	26707
21446666	2.71e-06	0.00e+00	2574	26802
22195841	2.64e-06	0.00e+00	2626	26579
23004827	2.57e-06	0.00e+00	2639	26001
23902651	2.51e-06	0.00e+00	2776	26684
24919680	2.38e-06	0.00e+00	2817	25714
26083941	2.34e-06	0.00e+00	2877	25839
27507787	2.21e-06	0.00e+00	3051	25843
29424999	2.14e-06	0.00e+00	3120	25600
44366272	-2.63e-07	0.00e+00	-24505	24730
