avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
179999	2.97e-04	0.00e+00	190	200219
359999	2.13e-04	0.00e+00	189	142801
540000	1.98e-04	0.00e+00	188	131950
720000	1.71e-04	0.00e+00	187	113648
900000	1.66e-04	0.00e+00	186	109736
1080000	1.56e-04	0.00e+00	185	102400
1260000	1.40e-04	0.00e+00	184	91089
1440000	1.32e-04	0.00e+00	183	85715
1620000	1.27e-04	0.00e+00	182	82189
1800000	1.22e-04	0.00e+00	181	77965
1980000	1.19e-04	0.00e+00	180	75671
2160000	1.14e-04	0.00e+00	179	72242
2340000	1.09e-04	0.00e+00	178	68523
2520000	1.05e-04	0.00e+00	177	65648
2700000	9.91e-05	0.00e+00	176	61791
2880000	9.70e-05	0.00e+00	175	60165
3060000	9.36e-05	0.00e+00	174	57733
3240000	8.86e-05	0.00e+00	173	54321
3420000	8.26e-05	0.00e+00	172	50370
3600000	7.76e-05	0.00e+00	171	47043
3780000	7.41e-05	0.00e+00	170	44670
3960000	7.07e-05	0.00e+00	169	42340
4139999	6.69e-05	0.00e+00	168	39847
4320000	6.49e-05	0.00e+00	167	38392
4500000	6.33e-05	0.00e+00	166	37233
4680000	6.25e-05	0.00e+00	165	36544
4860000	6.08e-05	0.00e+00	164	35311
5040000	6.11e-05	0.00e+00	163	35305
5220000	5.95e-05	0.00e+00	162	34144
5400000	5.71e-05	0.00e+00	161	32554
5580000	5.55e-05	0.00e+00	160	31454
5760000	5.34e-05	0.00e+00	159	30115
5940000	5.21e-05	0.00e+00	158	29199
6120000	5.10e-05	0.00e+00	157	28391
6300000	4.95e-05	0.00e+00	156	27354
6480000	4.81e-05	0.00e+00	155	26409
6660000	4.63e-05	0.00e+00	154	25270
6840000	4.54e-05	0.00e+00	153	24611
7020000	4.42e-05	0.00e+00	152	23797
7200000	4.31e-05	0.00e+00	151	23046
7380000	4.25e-05	0.00e+00	150	22615
7560000	4.19e-05	0.00e+00	149	22116
7740000	4.18e-05	0.00e+00	148	21920
7920000	4.15e-05	0.00e+00	147	21606
8100000	4.09e-05	0.00e+00	146	21187
8279999	4.04e-05	0.00e+00	145	20765
8460000	3.99e-05	0.00e+00	144	20340
8640000	3.93e-05	0.00e+00	143	19922
8820000	3.87e-05	0.00e+00	142	19483
9000000	3.82e-05	0.00e+00	141	19087
9269677	3.74e-05	0.00e+00	279	36987
9629672	3.62e-05	0.00e+00	275	35243
9989667	3.48e-05	0.00e+00	271	33415
10349662	3.45e-05	0.00e+00	267	32627
10709657	3.38e-05	0.00e+00	263	31501
11069652	3.29e-05	0.00e+00	259	30192
11429647	3.22e-05	0.00e+00	255	29105
11789641	3.17e-05	0.00e+00	251	28176
12149635	3.07e-05	0.00e+00	247	26899
12509629	3.01e-05	0.00e+00	243	25894
12869623	2.93e-05	0.00e+00	239	24834
13229617	2.88e-05	0.00e+00	235	24026
13589610	2.84e-05	0.00e+00	231	23252
13949603	2.77e-05	0.00e+00	227	22272
14309596	2.71e-05	0.00e+00	223	21397
14669589	2.65e-05	0.00e+00	219	20592
15029581	2.59e-05	0.00e+00	215	19752
15389573	2.55e-05	0.00e+00	211	19071
15749565	2.50e-05	0.00e+00	207	18312
16109556	2.46e-05	0.00e+00	203	17731
16469547	2.43e-05	0.00e+00	199	17159
16829538	2.41e-05	0.00e+00	195	16652
17189528	2.36e-05	0.00e+00	191	15996
17549518	2.32e-05	0.00e+00	187	15377
17909508	2.29e-05	0.00e+00	183	14840
18269497	2.24e-05	0.00e+00	179	14224
18629485	2.21e-05	0.00e+00	175	13736
19078588	2.21e-05	0.00e+00	255	19957
19618536	2.21e-05	0.00e+00	246	19297
20158481	2.20e-05	0.00e+00	237	18437
20698421	2.17e-05	0.00e+00	228	17532
21238356	2.15e-05	0.00e+00	219	16700
21778285	2.15e-05	0.00e+00	210	16009
22318208	2.21e-05	0.00e+00	201	15724
22858125	2.24e-05	0.00e+00	192	15269
23398032	2.28e-05	0.00e+00	183	14782
23937931	2.37e-05	0.00e+00	174	14601
24477818	2.36e-05	0.00e+00	165	13820
25017692	2.37e-05	0.00e+00	156	13112
25557551	2.37e-05	0.00e+00	147	12357
26097391	2.37e-05	0.00e+00	138	11583
26637209	2.27e-05	0.00e+00	129	10394
27264303	2.26e-05	0.00e+00	158	12680
27983661	2.32e-05	0.00e+00	142	11667
28702857	2.38e-05	0.00e+00	126	10622
29421818	2.47e-05	0.00e+00	110	9623
30224347	2.50e-05	0.00e+00	115	10192
31200000	2.43e-05	0.00e+00	105	9026
32560000	2.24e-05	0.00e+00	99	7848
43579726	-7.00e-07	0.00e+00	-2920	7240
