avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
390000	1.05e-03	0.00e+00	92	350987
780000	7.88e-04	0.00e+00	91	260473
1170000	6.71e-04	0.00e+00	90	219243
1560000	6.18e-04	0.00e+00	89	199630
1950000	5.57e-04	0.00e+00	88	178085
2340000	5.06e-04	0.00e+00	87	159860
2730000	4.36e-04	0.00e+00	86	136289
3119999	3.77e-04	0.00e+00	85	116469
3510000	3.54e-04	0.00e+00	84	108053
3900000	3.33e-04	0.00e+00	83	100495
4290000	3.15e-04	0.00e+00	82	93730
4680000	2.90e-04	0.00e+00	81	85357
5070000	2.67e-04	0.00e+00	80	77621
5460000	2.45e-04	0.00e+00	79	70301
5850000	2.33e-04	0.00e+00	78	65901
6240000	2.25e-04	0.00e+00	77	62866
6630000	2.15e-04	0.00e+00	76	59424
7020000	2.06e-04	0.00e+00	75	56049
7410000	1.95e-04	0.00e+00	74	52429
7800000	1.86e-04	0.00e+00	73	49414
8189999	1.79e-04	0.00e+00	72	46799
8580000	1.74e-04	0.00e+00	71	44826
8970000	1.69e-04	0.00e+00	70	42914
9360000	1.64e-04	0.00e+00	69	41058
9750000	1.59e-04	0.00e+00	68	39367
10140000	1.53e-04	0.00e+00	67	37203
10530000	1.48e-04	0.00e+00	66	35445
10920000	1.44e-04	0.00e+00	65	34006
11310000	1.40e-04	0.00e+00	64	32641
11700000	1.38e-04	0.00e+00	63	31529
12090000	1.36e-04	0.00e+00	62	30711
12480000	1.34e-04	0.00e+00	61	29711
12870000	1.32e-04	0.00e+00	60	28836
13260000	1.30e-04	0.00e+00	59	27952
13650000	1.28e-04	0.00e+00	58	27042
14040000	1.26e-04	0.00e+00	57	26021
14429999	1.22e-04	0.00e+00	56	24882
14820000	1.21e-04	0.00e+00	55	24073
15210000	1.19e-04	0.00e+00	54	23253
15600000	1.16e-04	0.00e+00	53	22375
15990000	1.15e-04	0.00e+00	52	21665
16379999	1.13e-04	0.00e+00	51	20847
16770000	1.11e-04	0.00e+00	50	20124
17160000	1.09e-04	0.00e+00	49	19409
17550000	1.08e-04	0.00e+00	48	18855
17940000	1.07e-04	0.00e+00	47	18247
18330000	1.05e-04	0.00e+00	46	17526
18720000	1.04e-04	0.00e+00	45	17014
19110000	1.04e-04	0.00e+00	44	16638
19500000	1.03e-04	0.00e+00	43	16081
19890000	1.02e-04	0.00e+00	42	15495
20280000	1.00e-04	0.00e+00	41	14961
20670000	9.98e-05	0.00e+00	40	14491
21060000	9.97e-05	0.00e+00	39	14125
21450000	9.92e-05	0.00e+00	38	13695
21840000	9.83e-05	0.00e+00	37	13204
22230000	9.79e-05	0.00e+00	36	12800
22620000	9.63e-05	0.00e+00	35	12240
23010000	9.58e-05	0.00e+00	34	11830
23400000	9.45e-05	0.00e+00	33	11326
23790000	9.37e-05	0.00e+00	32	10885
24180000	9.26e-05	0.00e+00	31	10420
24570000	9.01e-05	0.00e+00	30	9814
24960000	8.85e-05	0.00e+00	29	9318
25350000	8.61e-05	0.00e+00	28	8755
25739999	8.43e-05	0.00e+00	27	8262
26130000	8.29e-05	0.00e+00	26	7826
26520000	8.12e-05	0.00e+00	25	7376
26910000	7.95e-05	0.00e+00	24	6933
27300000	7.93e-05	0.00e+00	23	6620
27690000	7.78e-05	0.00e+00	22	6214
28080000	7.80e-05	0.00e+00	21	5945
28470000	7.85e-05	0.00e+00	20	5701
28860000	7.85e-05	0.00e+00	19	5414
29250000	7.79e-05	0.00e+00	18	5091
29640000	7.79e-05	0.00e+00	17	4808
30030000	7.70e-05	0.00e+00	16	4472
30420000	7.71e-05	0.00e+00	15	4200
30810000	7.46e-05	0.00e+00	14	3793
31199999	7.06e-05	0.00e+00	13	3331
31590000	6.73e-05	0.00e+00	12	2934
31980000	6.30e-05	0.00e+00	11	2516
32369999	5.77e-05	0.00e+00	10	2096
32759999	5.55e-05	0.00e+00	9	1815
33150000	4.90e-05	0.00e+00	8	1425
33540000	4.43e-05	0.00e+00	7	1125
33930000	4.35e-05	0.00e+00	6	947
34320000	5.57e-05	0.00e+00	5	1011
34710000	6.93e-05	0.00e+00	4	1007
35100000	9.38e-05	0.00e+00	3	1022
35490000	1.52e-04	0.00e+00	2	1104
35880000	2.97e-04	0.00e+00	1	1079
0	0.00e+00	0.00e+00	0	1067
36660000	-3.02e-04	0.00e+00	-1	1095
37050000	-1.30e-04	0.00e+00	-2	941
37440000	-5.52e-05	0.00e+00	-3	601
37830000	-2.49e-05	0.00e+00	-4	362
38220000	-1.42e-05	0.00e+00	-5	257
44416666	-5.38e-08	0.00e+00	-450	88
