avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
180000	2.80e-04	0.00e+00	192	190374
359999	2.05e-04	0.00e+00	191	138764
540000	1.93e-04	0.00e+00	190	129423
719999	1.63e-04	0.00e+00	189	109286
900000	1.51e-04	0.00e+00	188	100294
1080000	1.34e-04	0.00e+00	187	88821
1260000	1.26e-04	0.00e+00	186	82951
1440000	1.24e-04	0.00e+00	185	80905
1620000	1.19e-04	0.00e+00	184	77477
1800000	1.09e-04	0.00e+00	183	70859
1980000	1.08e-04	0.00e+00	182	69761
2160000	1.05e-04	0.00e+00	181	67486
2340000	1.01e-04	0.00e+00	180	64318
2520000	1.03e-04	0.00e+00	179	65069
2700000	9.88e-05	0.00e+00	178	62190
2880000	9.53e-05	0.00e+00	177	59651
3060000	9.44e-05	0.00e+00	176	58777
3240000	9.04e-05	0.00e+00	175	55931
3420000	8.54e-05	0.00e+00	174	52535
3600000	8.24e-05	0.00e+00	173	50411
3780000	7.61e-05	0.00e+00	172	46280
3960000	7.23e-05	0.00e+00	171	43746
4139999	6.92e-05	0.00e+00	170	41596
4320000	6.73e-05	0.00e+00	169	40237
4500000	6.57e-05	0.00e+00	168	39068
4680000	6.62e-05	0.00e+00	167	39081
4860000	6.72e-05	0.00e+00	166	39485
5040000	6.54e-05	0.00e+00	165	38146
5220000	6.34e-05	0.00e+00	164	36785
5400000	6.14e-05	0.00e+00	163	35397
5580000	5.93e-05	0.00e+00	162	33955
5760000	5.69e-05	0.00e+00	161	32429
5940000	5.47e-05	0.00e+00	160	30967
6120000	5.26e-05	0.00e+00	159	29577
6300000	5.08e-05	0.00e+00	158	28388
6480000	4.91e-05	0.00e+00	157	27262
6660000	4.75e-05	0.00e+00	156	26205
6840000	4.62e-05	0.00e+00	155	25349
7020000	4.54e-05	0.00e+00	154	24722
7200000	4.47e-05	0.00e+00	153	24185
7380000	4.42e-05	0.00e+00	152	23758
7560000	4.37e-05	0.00e+00	151	23325
7740000	4.33e-05	0.00e+00	150	22971
7920000	4.29e-05	0.00e+00	149	22594
8100000	4.25e-05	0.00e+00	148	22270
8279999	4.19e-05	0.00e+00	147	21773
8460000	4.13e-05	0.00e+00	146	21312
8640000	4.08e-05	0.00e+00	145	20914
8820000	3.99e-05	0.00e+00	144	20345
9000000	3.93e-05	0.00e+00	143	19883
9180000	3.85e-05	0.00e+00	142	19336
9449679	3.76e-05	0.00e+00	281	37350
9809675	3.66e-05	0.00e+00	277	35863
10169670	3.57e-05	0.00e+00	273	34429
10529665	3.45e-05	0.00e+00	269	32855
10889660	3.35e-05	0.00e+00	265	31445
11249655	3.26e-05	0.00e+00	261	30102
11609649	3.16e-05	0.00e+00	257	28701
11969644	3.08e-05	0.00e+00	253	27561
12329638	3.01e-05	0.00e+00	249	26486
12689632	2.97e-05	0.00e+00	245	25718
13049626	2.93e-05	0.00e+00	241	24951
13409620	2.91e-05	0.00e+00	237	24420
13769613	2.86e-05	0.00e+00	233	23573
14129606	2.80e-05	0.00e+00	229	22692
14489600	2.75e-05	0.00e+00	225	21855
14849592	2.67e-05	0.00e+00	221	20888
15209585	2.61e-05	0.00e+00	217	20068
15569577	2.58e-05	0.00e+00	213	19420
15929569	2.54e-05	0.00e+00	209	18774
16289560	2.51e-05	0.00e+00	205	18197
16649552	2.47e-05	0.00e+00	201	17546
17009543	2.42e-05	0.00e+00	197	16878
17369533	2.39e-05	0.00e+00	193	16294
17729523	2.36e-05	0.00e+00	189	15745
18089513	2.34e-05	0.00e+00	185	15282
18449502	2.31e-05	0.00e+00	181	14810
18809491	2.30e-05	0.00e+00	177	14372
19169479	2.29e-05	0.00e+00	173	14017
19618571	2.25e-05	0.00e+00	252	20088
20158518	2.23e-05	0.00e+00	243	19153
20698461	2.20e-05	0.00e+00	234	18187
21238400	2.19e-05	0.00e+00	225	17464
21778333	2.20e-05	0.00e+00	216	16772
22318260	2.20e-05	0.00e+00	207	16086
22858181	2.23e-05	0.00e+00	198	15585
23398095	2.23e-05	0.00e+00	189	14921
23938000	2.22e-05	0.00e+00	180	14163
24477894	2.19e-05	0.00e+00	171	13276
25017777	2.17e-05	0.00e+00	162	12434
25557647	2.15e-05	0.00e+00	153	11627
26185263	2.14e-05	0.00e+00	190	14400
26904827	2.17e-05	0.00e+00	174	13330
27624303	2.18e-05	0.00e+00	158	12159
28343661	2.17e-05	0.00e+00	142	10895
29148387	2.23e-05	0.00e+00	155	12204
30046153	2.21e-05	0.00e+00	130	10157
31024390	2.13e-05	0.00e+00	123	9276
32483478	1.95e-05	0.00e+00	138	9525
43732173	-8.98e-07	0.00e+00	-2760	8772
