avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
270000	5.44e-04	0.00e+00	132	264769
540000	4.34e-04	0.00e+00	131	209742
810000	3.67e-04	0.00e+00	130	175735
1080000	3.30e-04	0.00e+00	129	157060
1350000	3.06e-04	0.00e+00	128	144473
1620000	2.87e-04	0.00e+00	127	134521
1890000	2.69e-04	0.00e+00	126	124893
2160000	2.57e-04	0.00e+00	125	118679
2430000	2.32e-04	0.00e+00	124	106203
2700000	2.12e-04	0.00e+00	123	96386
2970000	1.87e-04	0.00e+00	122	84073
3240000	1.74e-04	0.00e+00	121	77533
3510000	1.69e-04	0.00e+00	120	74733
3780000	1.63e-04	0.00e+00	119	71626
4050000	1.57e-04	0.00e+00	118	68386
4320000	1.50e-04	0.00e+00	117	64515
4590000	1.40e-04	0.00e+00	116	59905
4860000	1.34e-04	0.00e+00	115	56685
5129999	1.26e-04	0.00e+00	114	52896
5400000	1.18e-04	0.00e+00	113	49190
5670000	1.13e-04	0.00e+00	112	46681
5940000	1.10e-04	0.00e+00	111	45050
6210000	1.07e-04	0.00e+00	110	43608
6480000	1.05e-04	0.00e+00	109	42114
6750000	1.02e-04	0.00e+00	108	40565
7020000	9.86e-05	0.00e+00	107	38920
7290000	9.48e-05	0.00e+00	106	37049
7560000	9.14e-05	0.00e+00	105	35377
7830000	8.86e-05	0.00e+00	104	33983
8100000	8.64e-05	0.00e+00	103	32822
8369999	8.44e-05	0.00e+00	102	31750
8640000	8.28e-05	0.00e+00	101	30860
8910000	8.09e-05	0.00e+00	100	29847
9180000	7.97e-05	0.00e+00	99	29098
9450000	7.78e-05	0.00e+00	98	28112
9720000	7.64e-05	0.00e+00	97	27334
9990000	7.43e-05	0.00e+00	96	26298
10260000	7.23e-05	0.00e+00	95	25336
10530000	7.07e-05	0.00e+00	94	24527
10800000	6.96e-05	0.00e+00	93	23856
11070000	6.82e-05	0.00e+00	92	23145
11340000	6.71e-05	0.00e+00	91	22521
11609999	6.64e-05	0.00e+00	90	22033
11880000	6.57e-05	0.00e+00	89	21554
12150000	6.52e-05	0.00e+00	88	21157
12420000	6.44e-05	0.00e+00	87	20663
12690000	6.38e-05	0.00e+00	86	20251
12960000	6.29e-05	0.00e+00	85	19730
13229999	6.29e-05	0.00e+00	84	19485
13500000	6.22e-05	0.00e+00	83	19025
13769999	6.13e-05	0.00e+00	82	18524
14040000	6.03e-05	0.00e+00	81	18019
14309999	5.93e-05	0.00e+00	80	17492
14580000	5.82e-05	0.00e+00	79	16961
14850000	5.76e-05	0.00e+00	78	16571
15120000	5.73e-05	0.00e+00	77	16277
15390000	5.65e-05	0.00e+00	76	15835
15660000	5.56e-05	0.00e+00	75	15383
15930000	5.48e-05	0.00e+00	74	14955
16200000	5.48e-05	0.00e+00	73	14763
16469999	5.38e-05	0.00e+00	72	14296
16739999	5.34e-05	0.00e+00	71	13985
17010000	5.28e-05	0.00e+00	70	13630
17280000	5.22e-05	0.00e+00	69	13271
17550000	5.22e-05	0.00e+00	68	13090
17820000	5.17e-05	0.00e+00	67	12766
18090000	5.13e-05	0.00e+00	66	12483
18360000	5.06e-05	0.00e+00	65	12132
18630000	5.00e-05	0.00e+00	64	11810
18900000	5.02e-05	0.00e+00	63	11659
19170000	5.03e-05	0.00e+00	62	11500
19440000	4.95e-05	0.00e+00	61	11137
19710000	4.93e-05	0.00e+00	60	10914
19980000	4.89e-05	0.00e+00	59	10648
20383826	4.84e-05	0.00e+00	115	20527
20923783	4.82e-05	0.00e+00	111	19730
21463738	4.80e-05	0.00e+00	107	18958
22003689	4.75e-05	0.00e+00	103	18046
22543636	4.68e-05	0.00e+00	99	17100
23083578	4.65e-05	0.00e+00	95	16293
23623516	4.55e-05	0.00e+00	91	15282
24163448	4.51e-05	0.00e+00	87	14462
24703373	4.37e-05	0.00e+00	83	13371
25243291	4.21e-05	0.00e+00	79	12276
25783200	4.11e-05	0.00e+00	75	11374
26323098	4.01e-05	0.00e+00	71	10511
26862985	3.93e-05	0.00e+00	67	9704
27402857	3.86e-05	0.00e+00	63	8979
27942711	3.83e-05	0.00e+00	59	8344
28482545	3.89e-05	0.00e+00	55	7898
29022352	3.88e-05	0.00e+00	51	7296
29562127	3.88e-05	0.00e+00	47	6731
30101860	3.84e-05	0.00e+00	43	6093
30641538	3.84e-05	0.00e+00	39	5517
31181142	3.59e-05	0.00e+00	35	4629
31847999	3.31e-05	0.00e+00	45	5493
32775652	2.87e-05	0.00e+00	46	4864
34033846	2.94e-05	0.00e+00	39	4230
34199999	4.03e-04	0.00e+00	3	4460
44122500	-7.92e-07	0.00e+00	-1032	3016
