avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
90000	1.16e-04	0.00e+00	383	167848
179999	5.87e-05	0.00e+00	382	84478
270000	5.49e-05	0.00e+00	381	78738
359999	5.75e-05	0.00e+00	380	82260
450000	5.35e-05	0.00e+00	379	76350
540000	4.94e-05	0.00e+00	378	70298
630000	4.28e-05	0.00e+00	377	60776
720000	3.97e-05	0.00e+00	376	56164
810000	3.83e-05	0.00e+00	375	54129
900000	3.68e-05	0.00e+00	374	51799
990000	3.62e-05	0.00e+00	373	50836
1080000	3.40e-05	0.00e+00	372	47622
1170000	3.31e-05	0.00e+00	371	46318
1260000	3.26e-05	0.00e+00	370	45468
1350000	3.09e-05	0.00e+00	369	42906
1440000	3.14e-05	0.00e+00	368	43514
1530000	3.18e-05	0.00e+00	367	43995
1620000	3.07e-05	0.00e+00	366	42379
1710000	2.91e-05	0.00e+00	365	40027
1800000	2.88e-05	0.00e+00	364	39454
1890000	2.88e-05	0.00e+00	363	39424
1980000	2.86e-05	0.00e+00	362	38971
2069999	2.72e-05	0.00e+00	361	37011
2160000	2.65e-05	0.00e+00	360	35964
2250000	2.60e-05	0.00e+00	359	35113
2340000	2.56e-05	0.00e+00	358	34559
2430000	2.49e-05	0.00e+00	357	33423
2520000	2.41e-05	0.00e+00	356	32290
2610000	2.36e-05	0.00e+00	355	31614
2744936	2.29e-05	0.00e+00	707	60957
2924935	2.13e-05	0.00e+00	703	56468
3104935	2.04e-05	0.00e+00	699	53654
3284935	1.95e-05	0.00e+00	695	51030
3464934	1.84e-05	0.00e+00	691	47886
3644934	1.77e-05	0.00e+00	687	45835
3824934	1.72e-05	0.00e+00	683	44242
4004933	1.67e-05	0.00e+00	679	42698
4184933	1.62e-05	0.00e+00	675	41196
4364932	1.58e-05	0.00e+00	671	39960
4544932	1.54e-05	0.00e+00	667	38747
4724932	1.50e-05	0.00e+00	663	37584
4904931	1.48e-05	0.00e+00	659	36757
5084931	1.44e-05	0.00e+00	655	35519
5264930	1.39e-05	0.00e+00	651	34125
5444930	1.35e-05	0.00e+00	647	32787
5624930	1.32e-05	0.00e+00	643	31934
5804929	1.29e-05	0.00e+00	639	31113
5984929	1.27e-05	0.00e+00	635	30258
6164928	1.22e-05	0.00e+00	631	29113
6344928	1.19e-05	0.00e+00	627	28104
6569807	1.15e-05	0.00e+00	933	40404
6839805	1.11e-05	0.00e+00	924	38682
7109803	1.08e-05	0.00e+00	915	37087
7379801	1.04e-05	0.00e+00	906	35390
7649799	1.00e-05	0.00e+00	897	33811
7919797	9.72e-06	0.00e+00	888	32497
8189795	9.49e-06	0.00e+00	879	31438
8459793	9.31e-06	0.00e+00	870	30518
8729790	9.18e-06	0.00e+00	861	29778
8999788	9.04e-06	0.00e+00	852	29017
9269786	8.90e-06	0.00e+00	843	28274
9539784	8.75e-06	0.00e+00	834	27497
9809781	8.63e-06	0.00e+00	825	26812
10079779	8.57e-06	0.00e+00	816	26340
10394581	8.40e-06	0.00e+00	1074	34000
10754574	8.16e-06	0.00e+00	1058	32503
11114568	7.85e-06	0.00e+00	1042	30811
11474561	7.69e-06	0.00e+00	1026	29703
11834554	7.54e-06	0.00e+00	1010	28694
12194547	7.55e-06	0.00e+00	994	28279
12554539	7.57e-06	0.00e+00	978	27877
12914532	7.46e-06	0.00e+00	962	27050
13274524	7.43e-06	0.00e+00	946	26478
13634516	7.28e-06	0.00e+00	930	25519
13994507	7.14e-06	0.00e+00	914	24567
14399196	7.07e-06	0.00e+00	1120	29836
14849178	7.03e-06	0.00e+00	1095	29016
15299158	6.99e-06	0.00e+00	1070	28163
15749138	6.93e-06	0.00e+00	1045	27288
16199117	6.83e-06	0.00e+00	1020	26233
16649095	6.72e-06	0.00e+00	995	25202
17099072	6.63e-06	0.00e+00	970	24226
17549047	6.57e-06	0.00e+00	945	23395
18043569	6.54e-06	0.00e+00	1101	27140
18583521	6.54e-06	0.00e+00	1065	26229
19123469	6.54e-06	0.00e+00	1029	25353
19663413	6.51e-06	0.00e+00	993	24356
20203354	6.54e-06	0.00e+00	957	23558
20743289	6.49e-06	0.00e+00	921	22528
21327551	6.43e-06	0.00e+00	1029	24940
21957428	6.38e-06	0.00e+00	980	23542
22631433	6.29e-06	0.00e+00	1060	25116
23351204	6.21e-06	0.00e+00	996	23289
24114827	6.09e-06	0.00e+00	1044	23967
24968028	5.73e-06	0.00e+00	1065	22971
25910625	5.49e-06	0.00e+00	1056	21853
26984999	5.16e-06	0.00e+00	1092	21216
28318695	4.78e-06	0.00e+00	1173	21116
30069183	4.70e-06	0.00e+00	1127	19947
44336548	-4.90e-07	0.00e+00	-10622	19607
