avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
60000	6.72e-05	0.00e+00	571	145815
119999	3.33e-05	0.00e+00	570	72222
180000	2.50e-05	0.00e+00	569	53962
240000	2.43e-05	0.00e+00	568	52522
300000	2.46e-05	0.00e+00	567	52909
360000	2.55e-05	0.00e+00	566	54809
420000	2.49e-05	0.00e+00	565	53495
479999	2.33e-05	0.00e+00	564	49973
540000	2.18e-05	0.00e+00	563	46736
600000	1.98e-05	0.00e+00	562	42206
660000	1.82e-05	0.00e+00	561	38711
720000	1.73e-05	0.00e+00	560	36775
780000	1.73e-05	0.00e+00	559	36705
840000	1.70e-05	0.00e+00	558	35958
929973	1.63e-05	0.00e+00	1113	68790
1049972	1.54e-05	0.00e+00	1109	65005
1169972	1.47e-05	0.00e+00	1105	61651
1289972	1.42e-05	0.00e+00	1101	59593
1409972	1.38e-05	0.00e+00	1097	57357
1529972	1.41e-05	0.00e+00	1093	58730
1649972	1.33e-05	0.00e+00	1089	55071
1769972	1.28e-05	0.00e+00	1085	52638
1889972	1.29e-05	0.00e+00	1081	52919
2009972	1.24e-05	0.00e+00	1077	50920
2129972	1.19e-05	0.00e+00	1073	48321
2249971	1.15e-05	0.00e+00	1069	46900
2369971	1.13e-05	0.00e+00	1065	45628
2489971	1.08e-05	0.00e+00	1061	43601
2609971	1.05e-05	0.00e+00	1057	42099
2729971	1.02e-05	0.00e+00	1053	40796
2849971	9.74e-06	0.00e+00	1049	38821
2969971	9.34e-06	0.00e+00	1045	37072
3089971	9.07e-06	0.00e+00	1041	35895
3209971	8.85e-06	0.00e+00	1037	34887
3329970	8.51e-06	0.00e+00	1033	33420
3449970	8.20e-06	0.00e+00	1029	32065
3569970	7.97e-06	0.00e+00	1025	31052
3719921	7.76e-06	0.00e+00	1530	45134
3899921	7.54e-06	0.00e+00	1521	43564
4079920	7.33e-06	0.00e+00	1512	42105
4259920	7.11e-06	0.00e+00	1503	40623
4439919	6.95e-06	0.00e+00	1494	39463
4619919	6.78e-06	0.00e+00	1485	38249
4799918	6.63e-06	0.00e+00	1476	37194
4979918	6.52e-06	0.00e+00	1467	36371
5159917	6.30e-06	0.00e+00	1458	34903
5339917	6.09e-06	0.00e+00	1449	33521
5519916	5.92e-06	0.00e+00	1440	32366
5699916	5.82e-06	0.00e+00	1431	31649
5879915	5.69e-06	0.00e+00	1422	30749
6059915	5.55e-06	0.00e+00	1413	29800
6269839	5.35e-06	0.00e+00	1870	38025
6509838	5.16e-06	0.00e+00	1854	36323
6749836	4.98e-06	0.00e+00	1838	34791
6989835	4.86e-06	0.00e+00	1822	33663
7229833	4.71e-06	0.00e+00	1806	32296
7469832	4.55e-06	0.00e+00	1790	30952
7709830	4.42e-06	0.00e+00	1774	29784
7949829	4.31e-06	0.00e+00	1758	28775
8219724	4.21e-06	0.00e+00	2175	34813
8519720	4.13e-06	0.00e+00	2150	33710
8819717	4.06e-06	0.00e+00	2125	32799
9119714	4.00e-06	0.00e+00	2100	31916
9419710	3.91e-06	0.00e+00	2075	30855
9719707	3.86e-06	0.00e+00	2050	30052
10019703	3.82e-06	0.00e+00	2025	29396
10319700	3.76e-06	0.00e+00	2000	28579
10619696	3.68e-06	0.00e+00	1975	27581
10949550	3.55e-06	0.00e+00	2337	31543
11309543	3.46e-06	0.00e+00	2301	30256
11669536	3.37e-06	0.00e+00	2265	28997
12029528	3.36e-06	0.00e+00	2229	28477
12389521	3.37e-06	0.00e+00	2193	28046
12749513	3.35e-06	0.00e+00	2157	27479
13139320	3.32e-06	0.00e+00	2471	31136
13559306	3.26e-06	0.00e+00	2422	30034
13979292	3.18e-06	0.00e+00	2373	28710
14399277	3.15e-06	0.00e+00	2324	27853
14819261	3.14e-06	0.00e+00	2275	27114
15239245	3.12e-06	0.00e+00	2226	26396
15688985	3.10e-06	0.00e+00	2484	29252
16168958	3.05e-06	0.00e+00	2420	28054
16648930	3.00e-06	0.00e+00	2356	26890
17158601	2.96e-06	0.00e+00	2574	28902
17698555	2.93e-06	0.00e+00	2493	27790
18238507	2.93e-06	0.00e+00	2412	26825
18778455	2.93e-06	0.00e+00	2331	25930
19348016	2.92e-06	0.00e+00	2495	27674
19947933	2.93e-06	0.00e+00	2395	26654
20577379	2.91e-06	0.00e+00	2519	27870
21237247	2.89e-06	0.00e+00	2398	26376
21926537	2.86e-06	0.00e+00	2478	26974
22646323	2.83e-06	0.00e+00	2334	25064
23395384	2.79e-06	0.00e+00	2366	25115
24233333	2.73e-06	0.00e+00	2520	26119
25190526	2.56e-06	0.00e+00	2584	25099
26295056	2.45e-06	0.00e+00	2670	24851
27659457	2.25e-06	0.00e+00	2873	24540
29493417	2.17e-06	0.00e+00	2923	24083
44366272	-2.54e-07	0.00e+00	-24505	23659
