avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
419999	1.19e-03	0.00e+00	85	364233
840000	9.15e-04	0.00e+00	84	275926
1260000	7.83e-04	0.00e+00	83	233405
1680000	7.04e-04	0.00e+00	82	207189
2100000	6.24e-04	0.00e+00	81	181501
2520000	5.51e-04	0.00e+00	80	158084
2940000	4.81e-04	0.00e+00	79	136327
3360000	4.34e-04	0.00e+00	78	121576
3780000	3.98e-04	0.00e+00	77	109885
4200000	3.57e-04	0.00e+00	76	97298
4620000	3.31e-04	0.00e+00	75	89105
5040000	3.10e-04	0.00e+00	74	82367
5460000	2.90e-04	0.00e+00	73	75918
5880000	2.74e-04	0.00e+00	72	70842
6300000	2.58e-04	0.00e+00	71	65846
6720000	2.39e-04	0.00e+00	70	60119
7140000	2.25e-04	0.00e+00	69	55740
7559999	2.14e-04	0.00e+00	68	52261
7980000	2.05e-04	0.00e+00	67	49195
8400000	1.96e-04	0.00e+00	66	46517
8820000	1.91e-04	0.00e+00	65	44531
9240000	1.84e-04	0.00e+00	64	42226
9660000	1.78e-04	0.00e+00	63	40193
10080000	1.72e-04	0.00e+00	62	38350
10500000	1.67e-04	0.00e+00	61	36550
10920000	1.61e-04	0.00e+00	60	34760
11340000	1.58e-04	0.00e+00	59	33499
11760000	1.54e-04	0.00e+00	58	32095
12180000	1.52e-04	0.00e+00	57	31017
12600000	1.49e-04	0.00e+00	56	30031
13020000	1.48e-04	0.00e+00	55	29249
13440000	1.47e-04	0.00e+00	54	28449
13860000	1.45e-04	0.00e+00	53	27619
14280000	1.44e-04	0.00e+00	52	26786
14700000	1.41e-04	0.00e+00	51	25894
15120000	1.40e-04	0.00e+00	50	25071
15540000	1.37e-04	0.00e+00	49	24163
15960000	1.35e-04	0.00e+00	48	23315
16379999	1.34e-04	0.00e+00	47	22562
16800000	1.34e-04	0.00e+00	46	22099
17220000	1.33e-04	0.00e+00	45	21467
17640000	1.32e-04	0.00e+00	44	20877
18060000	1.31e-04	0.00e+00	43	20273
18480000	1.31e-04	0.00e+00	42	19754
18900000	1.30e-04	0.00e+00	41	19197
19320000	1.31e-04	0.00e+00	40	18822
19740000	1.30e-04	0.00e+00	39	18240
20160000	1.32e-04	0.00e+00	38	17953
20580000	1.30e-04	0.00e+00	37	17200
21000000	1.28e-04	0.00e+00	36	16539
21420000	1.26e-04	0.00e+00	35	15868
21840000	1.24e-04	0.00e+00	34	15182
22260000	1.22e-04	0.00e+00	33	14434
22680000	1.21e-04	0.00e+00	32	13902
23100000	1.20e-04	0.00e+00	31	13382
23520000	1.21e-04	0.00e+00	30	13008
23940000	1.19e-04	0.00e+00	29	12421
24359999	1.19e-04	0.00e+00	28	11988
24780000	1.17e-04	0.00e+00	27	11346
25199999	1.16e-04	0.00e+00	26	10792
25620000	1.14e-04	0.00e+00	25	10191
26040000	1.12e-04	0.00e+00	24	9609
26460000	1.08e-04	0.00e+00	23	8893
26880000	1.04e-04	0.00e+00	22	8181
27300000	1.01e-04	0.00e+00	21	7614
27720000	9.83e-05	0.00e+00	20	7060
28139999	9.66e-05	0.00e+00	19	6591
28559999	9.69e-05	0.00e+00	18	6262
28980000	9.53e-05	0.00e+00	17	5812
29400000	9.38e-05	0.00e+00	16	5386
29820000	9.28e-05	0.00e+00	15	4997
30240000	9.01e-05	0.00e+00	14	4528
30660000	8.58e-05	0.00e+00	13	4002
31080000	8.27e-05	0.00e+00	12	3561
31500000	7.72e-05	0.00e+00	11	3048
31920000	7.00e-05	0.00e+00	10	2512
32340000	6.49e-05	0.00e+00	9	2098
32759999	6.02e-05	0.00e+00	8	1730
33180000	5.83e-05	0.00e+00	7	1465
33600000	5.46e-05	0.00e+00	6	1175
34020000	5.50e-05	0.00e+00	5	987
34440000	7.48e-05	0.00e+00	4	1074
34860000	1.07e-04	0.00e+00	3	1153
35280000	1.70e-04	0.00e+00	2	1218
35700000	3.38e-04	0.00e+00	1	1214
0	0.00e+00	0.00e+00	0	1248
36540000	-3.18e-04	0.00e+00	-1	1141
36960000	-1.31e-04	0.00e+00	-2	940
37380000	-6.07e-05	0.00e+00	-3	654
37800000	-1.96e-05	0.00e+00	-4	281
38220000	-6.74e-06	0.00e+00	-5	121
44347058	-2.92e-08	0.00e+00	-391	41
