avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
210000	3.64e-04	0.00e+00	166	222740
420000	2.95e-04	0.00e+00	165	179563
630000	2.43e-04	0.00e+00	164	147199
840000	2.17e-04	0.00e+00	163	130349
1050000	1.92e-04	0.00e+00	162	114948
1260000	1.77e-04	0.00e+00	161	105035
1470000	1.71e-04	0.00e+00	160	100951
1680000	1.72e-04	0.00e+00	159	100593
1890000	1.62e-04	0.00e+00	158	94135
2100000	1.54e-04	0.00e+00	157	88990
2310000	1.44e-04	0.00e+00	156	82836
2520000	1.36e-04	0.00e+00	155	77893
2730000	1.26e-04	0.00e+00	154	71828
2940000	1.17e-04	0.00e+00	153	66094
3150000	1.10e-04	0.00e+00	152	61881
3360000	1.06e-04	0.00e+00	151	59228
3570000	1.00e-04	0.00e+00	150	55566
3780000	9.54e-05	0.00e+00	149	52399
3990000	9.12e-05	0.00e+00	148	49794
4200000	8.92e-05	0.00e+00	147	48337
4410000	8.66e-05	0.00e+00	146	46628
4620000	8.30e-05	0.00e+00	145	44368
4830000	7.93e-05	0.00e+00	144	42127
5040000	7.71e-05	0.00e+00	143	40659
5250000	7.43e-05	0.00e+00	142	38915
5460000	7.20e-05	0.00e+00	141	37421
5670000	7.01e-05	0.00e+00	140	36205
5880000	6.81e-05	0.00e+00	139	34911
6090000	6.62e-05	0.00e+00	138	33692
6300000	6.41e-05	0.00e+00	137	32400
6510000	6.25e-05	0.00e+00	136	31339
6720000	6.08e-05	0.00e+00	135	30265
6930000	5.95e-05	0.00e+00	134	29395
7140000	5.82e-05	0.00e+00	133	28528
7350000	5.68e-05	0.00e+00	132	27637
7560000	5.56e-05	0.00e+00	131	26865
7770000	5.46e-05	0.00e+00	130	26158
7980000	5.39e-05	0.00e+00	129	25633
8189999	5.31e-05	0.00e+00	128	25087
8400000	5.26e-05	0.00e+00	127	24657
8610000	5.22e-05	0.00e+00	126	24269
8820000	5.13e-05	0.00e+00	125	23656
9030000	5.03e-05	0.00e+00	124	22999
9240000	4.93e-05	0.00e+00	123	22347
9450000	4.85e-05	0.00e+00	122	21839
9660000	4.83e-05	0.00e+00	121	21537
9870000	4.77e-05	0.00e+00	120	21087
10080000	4.73e-05	0.00e+00	119	20776
10290000	4.63e-05	0.00e+00	118	20132
10500000	4.59e-05	0.00e+00	117	19802
10710000	4.51e-05	0.00e+00	116	19283
10920000	4.44e-05	0.00e+00	115	18820
11130000	4.37e-05	0.00e+00	114	18385
11340000	4.32e-05	0.00e+00	113	18022
11654529	4.29e-05	0.00e+00	223	35257
12074520	4.28e-05	0.00e+00	219	34598
12390000	4.31e-05	0.00e+00	108	17175
12704507	4.30e-05	0.00e+00	213	33759
13124497	4.29e-05	0.00e+00	209	33027
13544487	4.22e-05	0.00e+00	205	31921
13964477	4.12e-05	0.00e+00	201	30574
14384467	4.06e-05	0.00e+00	197	29478
14804455	4.01e-05	0.00e+00	193	28547
15224444	3.96e-05	0.00e+00	189	27586
15644432	3.90e-05	0.00e+00	185	26573
16064419	3.80e-05	0.00e+00	181	25384
16484406	3.73e-05	0.00e+00	177	24353
16904393	3.64e-05	0.00e+00	173	23215
17324378	3.63e-05	0.00e+00	169	22639
17744363	3.59e-05	0.00e+00	165	21848
18164347	3.58e-05	0.00e+00	161	21230
18584331	3.54e-05	0.00e+00	157	20515
19004313	3.51e-05	0.00e+00	153	19792
19424295	3.46e-05	0.00e+00	149	19007
19844275	3.45e-05	0.00e+00	145	18441
20264255	3.44e-05	0.00e+00	141	17902
20684233	3.38e-05	0.00e+00	137	17078
21104210	3.34e-05	0.00e+00	133	16395
21524186	3.25e-05	0.00e+00	129	15460
21944160	3.18e-05	0.00e+00	125	14657
22364132	3.16e-05	0.00e+00	121	14100
22784102	3.09e-05	0.00e+00	117	13319
23204070	3.06e-05	0.00e+00	113	12738
23624036	3.01e-05	0.00e+00	109	12118
24044000	2.96e-05	0.00e+00	105	11457
24463960	2.88e-05	0.00e+00	101	10739
24883917	2.81e-05	0.00e+00	97	10048
25303870	2.76e-05	0.00e+00	93	9482
25723820	2.77e-05	0.00e+00	89	9081
26143764	2.73e-05	0.00e+00	85	8569
26666500	2.67e-05	0.00e+00	120	11797
27296216	2.56e-05	0.00e+00	111	10484
27925882	2.46e-05	0.00e+00	102	9267
28555483	2.44e-05	0.00e+00	93	8361
29185000	2.34e-05	0.00e+00	84	7248
29914285	2.30e-05	0.00e+00	98	8307
30752195	2.40e-05	0.00e+00	82	7259
31775483	2.27e-05	0.00e+00	93	7797
33320000	2.31e-05	0.00e+00	78	6656
43820000	-8.61e-07	0.00e+00	-1953	6198
