avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
30000	1.78e-05	0.00e+00	1142	78560
60000	1.05e-05	0.00e+00	1141	46602
104993	7.97e-06	0.00e+00	2279	70307
164993	6.78e-06	0.00e+00	2275	59738
224993	6.41e-06	0.00e+00	2271	56330
284993	6.27e-06	0.00e+00	2267	55077
344993	6.35e-06	0.00e+00	2263	55679
404993	6.07e-06	0.00e+00	2259	53066
464993	5.88e-06	0.00e+00	2255	51353
524993	5.50e-06	0.00e+00	2251	47945
584993	5.07e-06	0.00e+00	2247	44137
644993	4.89e-06	0.00e+00	2243	42505
704993	4.59e-06	0.00e+00	2239	39814
764993	4.59e-06	0.00e+00	2235	39730
824993	4.55e-06	0.00e+00	2231	39334
884993	4.39e-06	0.00e+00	2227	37824
944993	4.26e-06	0.00e+00	2223	36630
1019981	4.11e-06	0.00e+00	3327	52987
1109981	3.98e-06	0.00e+00	3318	51124
1199981	3.86e-06	0.00e+00	3309	49517
1289981	3.87e-06	0.00e+00	3300	49437
1379981	3.70e-06	0.00e+00	3291	47217
1469981	3.66e-06	0.00e+00	3282	46576
1559981	3.63e-06	0.00e+00	3273	45979
1649981	3.52e-06	0.00e+00	3264	44531
1739981	3.43e-06	0.00e+00	3255	43242
1829981	3.35e-06	0.00e+00	3246	42093
1919981	3.30e-06	0.00e+00	3237	41363
2009981	3.27e-06	0.00e+00	3228	40932
2099981	3.23e-06	0.00e+00	3219	40215
2189981	3.20e-06	0.00e+00	3210	39727
2279981	3.05e-06	0.00e+00	3201	37784
2369981	2.96e-06	0.00e+00	3192	36600
2459981	2.81e-06	0.00e+00	3183	34663
2564964	2.71e-06	0.00e+00	4230	44385
2684964	2.62e-06	0.00e+00	4214	42834
2804964	2.53e-06	0.00e+00	4198	41093
2924964	2.36e-06	0.00e+00	4182	38176
3044963	2.24e-06	0.00e+00	4166	36202
3164963	2.18e-06	0.00e+00	4150	35078
3284963	2.12e-06	0.00e+00	4134	33987
3419941	2.10e-06	0.00e+00	5145	41828
3569941	2.08e-06	0.00e+00	5120	41160
3719941	2.03e-06	0.00e+00	5095	39989
3869940	2.01e-06	0.00e+00	5070	39419
4019940	1.97e-06	0.00e+00	5045	38401
4169940	1.87e-06	0.00e+00	5020	36439
4319939	1.88e-06	0.00e+00	4995	36287
4469939	1.78e-06	0.00e+00	4970	34282
4634911	1.73e-06	0.00e+00	5931	39705
4814910	1.67e-06	0.00e+00	5895	38173
4994910	1.61e-06	0.00e+00	5859	36574
5174909	1.54e-06	0.00e+00	5823	34812
5354909	1.48e-06	0.00e+00	5787	33071
5549874	1.42e-06	0.00e+00	6706	36925
5759873	1.39e-06	0.00e+00	6657	35948
5969872	1.36e-06	0.00e+00	6608	34919
6179871	1.34e-06	0.00e+00	6559	34032
6389870	1.32e-06	0.00e+00	6510	33174
6614829	1.28e-06	0.00e+00	7380	36678
6854827	1.25e-06	0.00e+00	7316	35545
7094826	1.22e-06	0.00e+00	7252	34126
7334824	1.17e-06	0.00e+00	7188	32630
7589775	1.14e-06	0.00e+00	8010	35276
7859772	1.10e-06	0.00e+00	7929	33807
8129770	1.08e-06	0.00e+00	7848	32731
8414713	1.05e-06	0.00e+00	8625	35083
8714709	1.03e-06	0.00e+00	8525	33980
9014706	1.01e-06	0.00e+00	8425	32862
9329639	9.84e-07	0.00e+00	9152	34876
9659634	9.62e-07	0.00e+00	9031	33651
9989629	9.32e-07	0.00e+00	8910	32147
10334552	9.01e-07	0.00e+00	9582	33450
10694545	8.80e-07	0.00e+00	9438	32157
11069457	8.58e-07	0.00e+00	10062	33432
11459448	8.41e-07	0.00e+00	9893	32210
11864347	8.30e-07	0.00e+00	10465	33620
12284335	8.17e-07	0.00e+00	10269	32495
12719221	8.05e-07	0.00e+00	10785	33635
13169204	7.94e-07	0.00e+00	10560	32489
13634074	7.82e-07	0.00e+00	11016	33378
14114052	7.63e-07	0.00e+00	10760	31790
14608902	7.41e-07	0.00e+00	11152	31987
15133735	7.29e-07	0.00e+00	11493	32440
15688548	7.10e-07	0.00e+00	11780	32382
16273338	6.98e-07	0.00e+00	12010	32449
16888103	6.82e-07	0.00e+00	12180	32188
17532837	6.70e-07	0.00e+00	12287	31897
18207537	6.59e-07	0.00e+00	12328	31461
18912195	6.52e-07	0.00e+00	12300	31059
19661538	6.45e-07	0.00e+00	12675	31650
20470749	6.35e-07	0.00e+00	12894	31714
21325138	6.36e-07	0.00e+00	12528	30857
22238630	6.29e-07	0.00e+00	12848	31314
23241684	6.23e-07	0.00e+00	12880	31051
24362904	6.09e-07	0.00e+00	13220	31176
25674904	5.77e-07	0.00e+00	13752	30751
27276301	5.63e-07	0.00e+00	13950	30421
29304294	6.07e-07	0.00e+00	12877	30289
44405163	-7.85e-08	0.00e+00	-98404	29896
