avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
90000	1.43e-04	0.00e+00	377	196688
180000	5.87e-05	0.00e+00	376	80714
270000	5.15e-05	0.00e+00	375	70576
360000	5.27e-05	0.00e+00	374	72092
450000	5.15e-05	0.00e+00	373	70210
540000	4.90e-05	0.00e+00	372	66646
630000	4.40e-05	0.00e+00	371	59647
720000	4.12e-05	0.00e+00	370	55680
810000	4.09e-05	0.00e+00	369	55142
900000	4.20e-05	0.00e+00	368	56496
990000	4.04e-05	0.00e+00	367	54210
1080000	3.81e-05	0.00e+00	366	50971
1170000	3.58e-05	0.00e+00	365	47777
1260000	3.39e-05	0.00e+00	364	45075
1350000	3.27e-05	0.00e+00	363	43458
1440000	3.28e-05	0.00e+00	362	43432
1530000	3.23e-05	0.00e+00	361	42612
1620000	3.06e-05	0.00e+00	360	40265
1710000	3.03e-05	0.00e+00	359	39725
1800000	3.00e-05	0.00e+00	358	39207
1890000	2.92e-05	0.00e+00	357	38150
1980000	2.92e-05	0.00e+00	356	38042
2069999	2.90e-05	0.00e+00	355	37656
2160000	2.78e-05	0.00e+00	354	35952
2250000	2.71e-05	0.00e+00	353	34948
2340000	2.70e-05	0.00e+00	352	34789
2430000	2.60e-05	0.00e+00	351	33308
2520000	2.50e-05	0.00e+00	350	32027
2610000	2.52e-05	0.00e+00	349	32140
2700000	2.46e-05	0.00e+00	348	31353
2790000	2.39e-05	0.00e+00	347	30299
2880000	2.35e-05	0.00e+00	346	29678
3014934	2.32e-05	0.00e+00	689	58497
3194934	2.22e-05	0.00e+00	685	55601
3374933	2.06e-05	0.00e+00	681	51376
3554933	1.92e-05	0.00e+00	677	47609
3734933	1.84e-05	0.00e+00	673	45363
3914932	1.75e-05	0.00e+00	669	42814
4094932	1.67e-05	0.00e+00	665	40499
4274931	1.60e-05	0.00e+00	661	38626
4454931	1.56e-05	0.00e+00	657	37503
4634931	1.54e-05	0.00e+00	653	36709
4814930	1.50e-05	0.00e+00	649	35590
4994930	1.49e-05	0.00e+00	645	35125
5174929	1.48e-05	0.00e+00	641	34690
5354929	1.41e-05	0.00e+00	637	32756
5534928	1.38e-05	0.00e+00	633	31858
5714928	1.32e-05	0.00e+00	629	30403
5894928	1.29e-05	0.00e+00	625	29377
6074927	1.26e-05	0.00e+00	621	28692
6254927	1.22e-05	0.00e+00	617	27538
6434926	1.19e-05	0.00e+00	613	26729
6659802	1.14e-05	0.00e+00	912	37947
6929800	1.10e-05	0.00e+00	903	36328
7199798	1.06e-05	0.00e+00	894	34578
7469796	1.04e-05	0.00e+00	885	33536
7739794	1.03e-05	0.00e+00	876	32861
8009792	1.01e-05	0.00e+00	867	32095
8279790	9.93e-06	0.00e+00	858	31147
8549787	9.73e-06	0.00e+00	849	30196
8819785	9.52e-06	0.00e+00	840	29236
9089783	9.31e-06	0.00e+00	831	28294
9359781	9.14e-06	0.00e+00	822	27469
9629778	8.90e-06	0.00e+00	813	26453
9899776	8.62e-06	0.00e+00	804	25341
10169773	8.52e-06	0.00e+00	795	24760
10439770	8.43e-06	0.00e+00	786	24233
10754564	8.29e-06	0.00e+00	1034	31322
11114557	8.08e-06	0.00e+00	1018	30069
11474550	7.92e-06	0.00e+00	1002	29002
11834543	7.78e-06	0.00e+00	986	28045
12194536	7.54e-06	0.00e+00	970	26725
12554528	7.39e-06	0.00e+00	954	25778
12914520	7.20e-06	0.00e+00	938	24704
13274511	7.10e-06	0.00e+00	922	23935
13634503	6.99e-06	0.00e+00	906	23150
14039189	6.80e-06	0.00e+00	1110	27582
14489170	6.60e-06	0.00e+00	1085	26188
14939150	6.44e-06	0.00e+00	1060	24971
15389130	6.29e-06	0.00e+00	1035	23816
15839108	6.14e-06	0.00e+00	1010	22661
16333664	6.06e-06	0.00e+00	1179	26113
16873622	5.94e-06	0.00e+00	1143	24816
17413577	5.79e-06	0.00e+00	1107	23419
17953529	5.66e-06	0.00e+00	1071	22160
18537906	5.50e-06	0.00e+00	1204	24216
19167818	5.49e-06	0.00e+00	1155	23186
19797721	5.49e-06	0.00e+00	1106	22193
20471860	5.42e-06	0.00e+00	1204	23852
21191684	5.37e-06	0.00e+00	1140	22373
21955522	5.40e-06	0.00e+00	1206	23833
22765200	5.60e-06	0.00e+00	1125	23029
23574827	5.80e-06	0.00e+00	1044	22143
24384392	5.95e-06	0.00e+00	963	20943
25237384	5.98e-06	0.00e+00	975	21316
26179655	5.96e-06	0.00e+00	957	20861
27295369	5.81e-06	0.00e+00	1043	22147
28632857	6.13e-06	0.00e+00	952	21353
30212891	6.60e-06	0.00e+00	830	20023
43886159	-4.55e-07	0.00e+00	-11750	19534
