avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
330000	7.85e-04	0.00e+00	107	280420
660000	5.72e-04	0.00e+00	106	202600
990000	4.68e-04	0.00e+00	105	164103
1320000	4.23e-04	0.00e+00	104	147000
1650000	3.82e-04	0.00e+00	103	131586
1980000	3.49e-04	0.00e+00	102	118802
2310000	3.19e-04	0.00e+00	101	107478
2640000	2.97e-04	0.00e+00	100	99244
2970000	2.88e-04	0.00e+00	99	95127
3300000	2.84e-04	0.00e+00	98	93020
3630000	2.75e-04	0.00e+00	97	89000
3959999	2.54e-04	0.00e+00	96	81336
4290000	2.35e-04	0.00e+00	95	74614
4620000	2.18e-04	0.00e+00	94	68512
4950000	2.06e-04	0.00e+00	93	63844
5280000	1.97e-04	0.00e+00	92	60504
5610000	1.87e-04	0.00e+00	91	56975
5940000	1.78e-04	0.00e+00	90	53435
6270000	1.72e-04	0.00e+00	89	51183
6600000	1.66e-04	0.00e+00	88	48798
6930000	1.60e-04	0.00e+00	87	46540
7260000	1.53e-04	0.00e+00	86	44021
7590000	1.47e-04	0.00e+00	85	41882
7920000	1.43e-04	0.00e+00	84	40064
8250000	1.39e-04	0.00e+00	83	38487
8580000	1.35e-04	0.00e+00	82	36944
8910000	1.32e-04	0.00e+00	81	35648
9240000	1.29e-04	0.00e+00	80	34577
9570000	1.28e-04	0.00e+00	79	33858
9900000	1.27e-04	0.00e+00	78	33127
10230000	1.24e-04	0.00e+00	77	31852
10560000	1.21e-04	0.00e+00	76	30686
10890000	1.17e-04	0.00e+00	75	29411
11220000	1.12e-04	0.00e+00	74	27783
11550000	1.08e-04	0.00e+00	73	26308
11880000	1.04e-04	0.00e+00	72	25095
12210000	1.02e-04	0.00e+00	71	24197
12540000	1.00e-04	0.00e+00	70	23426
12870000	9.86e-05	0.00e+00	69	22736
13200000	9.70e-05	0.00e+00	68	22027
13530000	9.52e-05	0.00e+00	67	21316
13860000	9.38e-05	0.00e+00	66	20677
14190000	9.23e-05	0.00e+00	65	20048
14520000	9.03e-05	0.00e+00	64	19306
14850000	8.68e-05	0.00e+00	63	18278
15180000	8.48e-05	0.00e+00	62	17561
15510000	8.24e-05	0.00e+00	61	16789
15840000	8.07e-05	0.00e+00	60	16175
16170000	7.99e-05	0.00e+00	59	15745
16500000	7.98e-05	0.00e+00	58	15454
16830000	7.89e-05	0.00e+00	57	15029
17160000	7.83e-05	0.00e+00	56	14648
17490000	7.84e-05	0.00e+00	55	14407
17820000	7.83e-05	0.00e+00	54	14122
18150000	7.74e-05	0.00e+00	53	13704
18480000	7.63e-05	0.00e+00	52	13257
18810000	7.54e-05	0.00e+00	51	12838
19140000	7.46e-05	0.00e+00	50	12461
19470000	7.41e-05	0.00e+00	49	12124
19800000	7.43e-05	0.00e+00	48	11920
20130000	7.41e-05	0.00e+00	47	11632
20460000	7.50e-05	0.00e+00	46	11526
20790000	7.57e-05	0.00e+00	45	11376
21120000	7.69e-05	0.00e+00	44	11299
21450000	7.85e-05	0.00e+00	43	11273
21780000	7.97e-05	0.00e+00	42	11176
22110000	7.97e-05	0.00e+00	41	10922
22440000	7.96e-05	0.00e+00	40	10635
22770000	7.95e-05	0.00e+00	39	10358
23100000	7.93e-05	0.00e+00	38	10064
23430000	7.99e-05	0.00e+00	37	9871
23760000	8.01e-05	0.00e+00	36	9635
24090000	7.92e-05	0.00e+00	35	9263
24420000	7.91e-05	0.00e+00	34	8987
24750000	7.88e-05	0.00e+00	33	8684
25080000	7.77e-05	0.00e+00	32	8301
25410000	7.70e-05	0.00e+00	31	7978
25740000	7.71e-05	0.00e+00	30	7727
26070000	7.77e-05	0.00e+00	29	7527
26400000	7.77e-05	0.00e+00	28	7269
26730000	7.72e-05	0.00e+00	27	6967
27060000	7.56e-05	0.00e+00	26	6567
27390000	7.48e-05	0.00e+00	25	6244
27720000	7.30e-05	0.00e+00	24	5851
28050000	7.24e-05	0.00e+00	23	5561
28380000	7.17e-05	0.00e+00	22	5271
28709999	7.16e-05	0.00e+00	21	5024
29040000	7.03e-05	0.00e+00	20	4694
29369999	6.99e-05	0.00e+00	19	4438
29700000	6.72e-05	0.00e+00	18	4043
30189999	6.53e-05	0.00e+00	33	7201
30849310	6.49e-05	0.00e+00	29	6288
31508400	6.40e-05	0.00e+00	25	5348
32167142	5.98e-05	0.00e+00	21	4195
32825294	5.54e-05	0.00e+00	17	3146
33623333	4.48e-05	0.00e+00	18	2692
34650000	8.82e-05	0.00e+00	10	2948
36190000	-2.79e-04	0.00e+00	-3	2797
36818571	-9.02e-05	0.00e+00	-7	2109
43994761	-6.89e-07	0.00e+00	-693	1595
