avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
59999	5.26e-05	0.00e+00	573	114971
120000	3.05e-05	0.00e+00	572	66496
180000	2.58e-05	0.00e+00	571	56303
239999	2.45e-05	0.00e+00	570	53379
300000	2.42e-05	0.00e+00	569	52549
360000	2.44e-05	0.00e+00	568	52902
420000	2.52e-05	0.00e+00	567	54472
480000	2.36e-05	0.00e+00	566	50914
540000	2.14e-05	0.00e+00	565	46094
600000	2.04e-05	0.00e+00	564	43932
660000	2.00e-05	0.00e+00	563	42987
720000	1.93e-05	0.00e+00	562	41505
780000	1.90e-05	0.00e+00	561	40682
840000	1.88e-05	0.00e+00	560	40121
900000	1.81e-05	0.00e+00	559	38641
960000	1.75e-05	0.00e+00	558	37350
1020000	1.68e-05	0.00e+00	557	35647
1109972	1.65e-05	0.00e+00	1111	70085
1229972	1.57e-05	0.00e+00	1107	66387
1349972	1.53e-05	0.00e+00	1103	64509
1469972	1.48e-05	0.00e+00	1099	62125
1589972	1.48e-05	0.00e+00	1095	61834
1709972	1.47e-05	0.00e+00	1091	61012
1829972	1.37e-05	0.00e+00	1087	56995
1949972	1.27e-05	0.00e+00	1083	52581
2069972	1.26e-05	0.00e+00	1079	51873
2189972	1.23e-05	0.00e+00	1075	50530
2309971	1.18e-05	0.00e+00	1071	48303
2429971	1.12e-05	0.00e+00	1067	45646
2549971	1.11e-05	0.00e+00	1063	45132
2669971	1.08e-05	0.00e+00	1059	43563
2789971	1.01e-05	0.00e+00	1055	40841
2909971	9.82e-06	0.00e+00	1051	39394
3029971	9.39e-06	0.00e+00	1047	37547
3149971	9.20e-06	0.00e+00	1043	36613
3269971	8.96e-06	0.00e+00	1039	35553
3389971	8.70e-06	0.00e+00	1035	34386
3509970	8.49e-06	0.00e+00	1031	33407
3629970	8.24e-06	0.00e+00	1027	32288
3749970	8.11e-06	0.00e+00	1023	31670
3899921	7.79e-06	0.00e+00	1527	45411
4079920	7.37e-06	0.00e+00	1518	42686
4259920	7.11e-06	0.00e+00	1509	40945
4439920	6.87e-06	0.00e+00	1500	39340
4619919	6.69e-06	0.00e+00	1491	38073
4799919	6.61e-06	0.00e+00	1482	37419
4979918	6.35e-06	0.00e+00	1473	35683
5159918	6.16e-06	0.00e+00	1464	34431
5339917	5.97e-06	0.00e+00	1455	33142
5519917	5.80e-06	0.00e+00	1446	32002
5699916	5.67e-06	0.00e+00	1437	31105
5879915	5.59e-06	0.00e+00	1428	30451
6059915	5.45e-06	0.00e+00	1419	29530
6269840	5.28e-06	0.00e+00	1878	37878
6509838	5.06e-06	0.00e+00	1862	35971
6749837	4.84e-06	0.00e+00	1846	34090
6989836	4.68e-06	0.00e+00	1830	32703
7229834	4.53e-06	0.00e+00	1814	31372
7469833	4.41e-06	0.00e+00	1798	30237
7709831	4.29e-06	0.00e+00	1782	29202
7979727	4.18e-06	0.00e+00	2205	35174
8279724	4.05e-06	0.00e+00	2180	33678
8579721	3.96e-06	0.00e+00	2155	32549
8879718	3.89e-06	0.00e+00	2130	31625
9179714	3.78e-06	0.00e+00	2105	30398
9479711	3.69e-06	0.00e+00	2080	29304
9779708	3.61e-06	0.00e+00	2055	28328
10109568	3.52e-06	0.00e+00	2433	32720
10469561	3.43e-06	0.00e+00	2397	31383
10829555	3.35e-06	0.00e+00	2361	30160
11189548	3.28e-06	0.00e+00	2325	29068
11549541	3.21e-06	0.00e+00	2289	28084
11939360	3.16e-06	0.00e+00	2625	31628
12359347	3.10e-06	0.00e+00	2576	30525
12779335	3.08e-06	0.00e+00	2527	29687
13199322	3.06e-06	0.00e+00	2478	28927
13619308	3.03e-06	0.00e+00	2429	28117
14039294	3.00e-06	0.00e+00	2380	27275
14489052	2.96e-06	0.00e+00	2660	30093
14969029	2.93e-06	0.00e+00	2596	29009
15449004	2.88e-06	0.00e+00	2532	27821
15958701	2.83e-06	0.00e+00	2772	29939
16498662	2.81e-06	0.00e+00	2691	28849
17038620	2.81e-06	0.00e+00	2610	27988
17578576	2.79e-06	0.00e+00	2529	26916
18148176	2.78e-06	0.00e+00	2715	28794
18748107	2.77e-06	0.00e+00	2615	27691
19348031	2.79e-06	0.00e+00	2515	26790
19977510	2.81e-06	0.00e+00	2651	28420
20637391	2.79e-06	0.00e+00	2530	26921
21326727	2.74e-06	0.00e+00	2622	27452
22075922	2.68e-06	0.00e+00	2678	27400
22855647	2.65e-06	0.00e+00	2509	25369
23664568	2.67e-06	0.00e+00	2513	25635
24562249	2.65e-06	0.00e+00	2632	26622
25550270	2.60e-06	0.00e+00	2516	24947
26682945	2.47e-06	0.00e+00	2709	25534
28078009	2.37e-06	0.00e+00	2743	24795
29883087	2.40e-06	0.00e+00	2682	24602
44286666	-2.60e-07	0.00e+00	-24282	24083
