avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
360000	9.28e-04	0.00e+00	98	292177
720000	7.08e-04	0.00e+00	97	220583
1080000	6.16e-04	0.00e+00	96	189880
1439999	5.26e-04	0.00e+00	95	160590
1800000	4.83e-04	0.00e+00	94	145700
2160000	4.26e-04	0.00e+00	93	127313
2520000	3.66e-04	0.00e+00	92	108030
2880000	3.27e-04	0.00e+00	91	95497
3240000	3.04e-04	0.00e+00	90	87832
3600000	2.82e-04	0.00e+00	89	80464
3960000	2.59e-04	0.00e+00	88	73138
4320000	2.40e-04	0.00e+00	87	66972
4680000	2.22e-04	0.00e+00	86	61414
5040000	2.08e-04	0.00e+00	85	56791
5400000	1.99e-04	0.00e+00	84	53748
5760000	1.90e-04	0.00e+00	83	50700
6120000	1.84e-04	0.00e+00	82	48333
6480000	1.78e-04	0.00e+00	81	46246
6840000	1.72e-04	0.00e+00	80	44316
7200000	1.69e-04	0.00e+00	79	42920
7560000	1.65e-04	0.00e+00	78	41282
7920000	1.60e-04	0.00e+00	77	39571
8279999	1.56e-04	0.00e+00	76	38183
8640000	1.53e-04	0.00e+00	75	36938
9000000	1.52e-04	0.00e+00	74	36034
9360000	1.49e-04	0.00e+00	73	34890
9720000	1.45e-04	0.00e+00	72	33552
10080000	1.43e-04	0.00e+00	71	32659
10440000	1.42e-04	0.00e+00	70	31906
10800000	1.40e-04	0.00e+00	69	31114
11160000	1.38e-04	0.00e+00	68	30163
11520000	1.36e-04	0.00e+00	67	29259
11880000	1.34e-04	0.00e+00	66	28503
12240000	1.32e-04	0.00e+00	65	27634
12600000	1.32e-04	0.00e+00	64	27161
12960000	1.31e-04	0.00e+00	63	26549
13320000	1.30e-04	0.00e+00	62	25831
13680000	1.27e-04	0.00e+00	61	24854
14040000	1.23e-04	0.00e+00	60	23617
14400000	1.20e-04	0.00e+00	59	22689
14760000	1.17e-04	0.00e+00	58	21855
15120000	1.15e-04	0.00e+00	57	21058
15480000	1.14e-04	0.00e+00	56	20414
15840000	1.11e-04	0.00e+00	55	19629
16200000	1.08e-04	0.00e+00	54	18771
16559999	1.06e-04	0.00e+00	53	18094
16920000	1.04e-04	0.00e+00	52	17359
17280000	1.02e-04	0.00e+00	51	16633
17640000	9.89e-05	0.00e+00	50	15885
18000000	9.64e-05	0.00e+00	49	15173
18360000	9.40e-05	0.00e+00	48	14498
18720000	9.31e-05	0.00e+00	47	14048
19080000	9.24e-05	0.00e+00	46	13654
19440000	9.28e-05	0.00e+00	45	13406
19800000	9.25e-05	0.00e+00	44	13074
20160000	9.18e-05	0.00e+00	43	12671
20520000	9.08e-05	0.00e+00	42	12249
20880000	8.94e-05	0.00e+00	41	11771
21240000	9.00e-05	0.00e+00	40	11563
21600000	8.90e-05	0.00e+00	39	11151
21960000	8.87e-05	0.00e+00	38	10822
22320000	9.03e-05	0.00e+00	37	10727
22680000	9.05e-05	0.00e+00	36	10464
23040000	9.09e-05	0.00e+00	35	10213
23400000	9.24e-05	0.00e+00	34	10091
23760000	9.24e-05	0.00e+00	33	9792
24120000	9.28e-05	0.00e+00	32	9537
24480000	9.28e-05	0.00e+00	31	9243
24840000	9.28e-05	0.00e+00	30	8939
25200000	9.32e-05	0.00e+00	29	8683
25560000	9.32e-05	0.00e+00	28	8383
25920000	9.44e-05	0.00e+00	27	8186
26279999	9.49e-05	0.00e+00	26	7924
26640000	9.42e-05	0.00e+00	25	7563
27000000	9.29e-05	0.00e+00	24	7157
27360000	9.26e-05	0.00e+00	23	6841
27719999	9.22e-05	0.00e+00	22	6513
28080000	9.25e-05	0.00e+00	21	6240
28440000	9.36e-05	0.00e+00	20	6013
28800000	9.53e-05	0.00e+00	19	5816
29160000	9.77e-05	0.00e+00	18	5649
29520000	9.85e-05	0.00e+00	17	5380
29880000	9.57e-05	0.00e+00	16	4915
30240000	9.49e-05	0.00e+00	15	4574
30600000	9.40e-05	0.00e+00	14	4228
30960000	9.10e-05	0.00e+00	13	3798
31320000	8.82e-05	0.00e+00	12	3399
31680000	8.21e-05	0.00e+00	11	2902
32040000	7.66e-05	0.00e+00	10	2460
32400000	7.52e-05	0.00e+00	9	2174
32759999	6.83e-05	0.00e+00	8	1754
33286153	5.96e-05	0.00e+00	13	2488
34000000	5.49e-05	0.00e+00	9	1587
34704000	1.17e-04	0.00e+00	5	1883
35280000	5.85e-04	0.00e+00	1	1878
36240000	-2.14e-04	0.00e+00	-3	2063
36720000	-1.11e-04	0.00e+00	-3	1071
37080000	-7.64e-05	0.00e+00	-4	981
37440000	-3.87e-05	0.00e+00	-5	621
44099999	-3.25e-07	0.00e+00	-580	605
