avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
390000	9.49e-04	0.00e+00	91	305117
780000	7.27e-04	0.00e+00	90	231345
1170000	6.42e-04	0.00e+00	89	201845
1560000	5.74e-04	0.00e+00	88	178382
1950000	5.25e-04	0.00e+00	87	161513
2340000	4.71e-04	0.00e+00	86	143258
2730000	4.28e-04	0.00e+00	85	128524
3119999	3.86e-04	0.00e+00	84	114594
3510000	3.59e-04	0.00e+00	83	105262
3900000	3.35e-04	0.00e+00	82	97013
4290000	3.02e-04	0.00e+00	81	86504
4680000	2.91e-04	0.00e+00	80	82137
5070000	2.87e-04	0.00e+00	79	80196
5460000	2.80e-04	0.00e+00	78	77264
5850000	2.68e-04	0.00e+00	77	72948
6240000	2.57e-04	0.00e+00	76	69057
6630000	2.32e-04	0.00e+00	75	61561
7020000	2.19e-04	0.00e+00	74	57346
7410000	2.12e-04	0.00e+00	73	54700
7800000	2.08e-04	0.00e+00	72	52902
8189999	2.04e-04	0.00e+00	71	51206
8580000	2.02e-04	0.00e+00	70	49920
8970000	1.98e-04	0.00e+00	69	48320
9360000	1.94e-04	0.00e+00	68	46591
9750000	1.87e-04	0.00e+00	67	44312
10140000	1.80e-04	0.00e+00	66	41893
10530000	1.71e-04	0.00e+00	65	39315
10920000	1.64e-04	0.00e+00	64	37015
11310000	1.58e-04	0.00e+00	63	35185
11700000	1.53e-04	0.00e+00	62	33461
12090000	1.46e-04	0.00e+00	61	31518
12480000	1.41e-04	0.00e+00	60	29886
12870000	1.38e-04	0.00e+00	59	28713
13260000	1.35e-04	0.00e+00	58	27625
13650000	1.30e-04	0.00e+00	57	26270
14040000	1.27e-04	0.00e+00	56	25140
14430000	1.24e-04	0.00e+00	55	24064
14820000	1.20e-04	0.00e+00	54	22988
15210000	1.18e-04	0.00e+00	53	22178
15599999	1.17e-04	0.00e+00	52	21488
15990000	1.16e-04	0.00e+00	51	20996
16379999	1.16e-04	0.00e+00	50	20524
16770000	1.16e-04	0.00e+00	49	20091
17160000	1.15e-04	0.00e+00	48	19549
17550000	1.15e-04	0.00e+00	47	19147
17940000	1.14e-04	0.00e+00	46	18607
18330000	1.13e-04	0.00e+00	45	17954
18720000	1.12e-04	0.00e+00	44	17435
19110000	1.11e-04	0.00e+00	43	16854
19500000	1.09e-04	0.00e+00	42	16126
19890000	1.08e-04	0.00e+00	41	15607
20280000	1.07e-04	0.00e+00	40	15102
20670000	1.05e-04	0.00e+00	39	14417
21060000	1.04e-04	0.00e+00	38	13930
21450000	1.03e-04	0.00e+00	37	13478
21840000	1.01e-04	0.00e+00	36	12888
22230000	9.99e-05	0.00e+00	35	12360
22620000	9.84e-05	0.00e+00	34	11829
23010000	9.73e-05	0.00e+00	33	11351
23400000	9.65e-05	0.00e+00	32	10908
23790000	9.58e-05	0.00e+00	31	10490
24180000	9.47e-05	0.00e+00	30	10040
24570000	9.43e-05	0.00e+00	29	9668
24960000	9.38e-05	0.00e+00	28	9284
25350000	9.33e-05	0.00e+00	27	8899
25740000	9.40e-05	0.00e+00	26	8638
26130000	9.40e-05	0.00e+00	25	8309
26520000	9.46e-05	0.00e+00	24	8022
26909999	9.49e-05	0.00e+00	23	7712
27300000	9.43e-05	0.00e+00	22	7333
27690000	9.39e-05	0.00e+00	21	6966
28079999	9.58e-05	0.00e+00	20	6768
28470000	9.70e-05	0.00e+00	19	6511
28860000	9.51e-05	0.00e+00	18	6050
29250000	9.34e-05	0.00e+00	17	5613
29640000	9.32e-05	0.00e+00	16	5270
30030000	9.36e-05	0.00e+00	15	4962
30420000	9.43e-05	0.00e+00	14	4665
30810000	9.48e-05	0.00e+00	13	4355
31200000	9.11e-05	0.00e+00	12	3862
31590000	8.75e-05	0.00e+00	11	3402
31980000	8.14e-05	0.00e+00	10	2878
32369999	7.23e-05	0.00e+00	9	2301
32759999	6.48e-05	0.00e+00	8	1832
33150000	6.05e-05	0.00e+00	7	1496
33540000	5.48e-05	0.00e+00	6	1162
33930000	5.38e-05	0.00e+00	5	950
34320000	6.47e-05	0.00e+00	4	915
34710000	8.83e-05	0.00e+00	3	936
35100000	1.36e-04	0.00e+00	2	964
35490000	2.76e-04	0.00e+00	1	974
0	0.00e+00	0.00e+00	0	1041
36270000	-3.10e-04	0.00e+00	-1	1096
36660000	-1.44e-04	0.00e+00	-2	1021
37050000	-8.03e-05	0.00e+00	-3	851
37440000	-4.19e-05	0.00e+00	-4	593
37830000	-1.53e-05	0.00e+00	-5	270
38220000	-6.18e-06	0.00e+00	-6	131
44357368	-4.77e-08	0.00e+00	-475	80
