avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
330000	7.04e-04	0.00e+00	106	261060
659999	5.33e-04	0.00e+00	105	195691
990000	4.67e-04	0.00e+00	104	169911
1320000	4.29e-04	0.00e+00	103	154408
1650000	4.03e-04	0.00e+00	102	143733
1980000	3.65e-04	0.00e+00	101	129045
2310000	3.46e-04	0.00e+00	100	120937
2640000	3.13e-04	0.00e+00	99	108249
2970000	3.01e-04	0.00e+00	98	103227
3300000	2.82e-04	0.00e+00	97	95782
3630000	2.58e-04	0.00e+00	96	86500
3960000	2.42e-04	0.00e+00	95	80455
4290000	2.32e-04	0.00e+00	94	76351
4620000	2.26e-04	0.00e+00	93	73592
4950000	2.09e-04	0.00e+00	92	67302
5280000	2.01e-04	0.00e+00	91	63918
5610000	1.87e-04	0.00e+00	90	58700
5940000	1.78e-04	0.00e+00	89	55478
6270000	1.69e-04	0.00e+00	88	52153
6600000	1.62e-04	0.00e+00	87	49183
6930000	1.58e-04	0.00e+00	86	47365
7260000	1.52e-04	0.00e+00	85	45143
7589999	1.46e-04	0.00e+00	84	42958
7920000	1.42e-04	0.00e+00	83	41087
8250000	1.37e-04	0.00e+00	82	39310
8580000	1.34e-04	0.00e+00	81	37924
8910000	1.32e-04	0.00e+00	80	36873
9240000	1.30e-04	0.00e+00	79	35835
9570000	1.28e-04	0.00e+00	78	34965
9900000	1.26e-04	0.00e+00	77	33791
10230000	1.22e-04	0.00e+00	76	32473
10560000	1.19e-04	0.00e+00	75	31094
10890000	1.15e-04	0.00e+00	74	29684
11220000	1.13e-04	0.00e+00	73	28824
11550000	1.12e-04	0.00e+00	72	28149
11880000	1.11e-04	0.00e+00	71	27566
12210000	1.10e-04	0.00e+00	70	27012
12540000	1.09e-04	0.00e+00	69	26404
12870000	1.08e-04	0.00e+00	68	25697
13200000	1.08e-04	0.00e+00	67	25276
13530000	1.07e-04	0.00e+00	66	24663
13860000	1.06e-04	0.00e+00	65	24090
14190000	1.05e-04	0.00e+00	64	23523
14520000	1.05e-04	0.00e+00	63	23041
14850000	1.03e-04	0.00e+00	62	22342
15180000	1.01e-04	0.00e+00	61	21524
15510000	9.84e-05	0.00e+00	60	20640
15840000	9.52e-05	0.00e+00	59	19635
16170000	9.35e-05	0.00e+00	58	18960
16500000	9.14e-05	0.00e+00	57	18215
16830000	9.07e-05	0.00e+00	56	17767
17160000	8.97e-05	0.00e+00	55	17246
17490000	8.94e-05	0.00e+00	54	16884
17820000	8.85e-05	0.00e+00	53	16406
18150000	8.74e-05	0.00e+00	52	15884
18480000	8.64e-05	0.00e+00	51	15402
18810000	8.58e-05	0.00e+00	50	15007
19140000	8.59e-05	0.00e+00	49	14722
19470000	8.50e-05	0.00e+00	48	14260
19800000	8.41e-05	0.00e+00	47	13817
20130000	8.29e-05	0.00e+00	46	13330
20460000	8.19e-05	0.00e+00	45	12881
20790000	8.07e-05	0.00e+00	44	12408
21120000	7.95e-05	0.00e+00	43	11953
21450000	7.94e-05	0.00e+00	42	11655
21780000	7.89e-05	0.00e+00	41	11312
22110000	7.88e-05	0.00e+00	40	11024
22440000	7.82e-05	0.00e+00	39	10662
22770000	7.78e-05	0.00e+00	38	10338
23100000	7.77e-05	0.00e+00	37	10054
23430000	7.69e-05	0.00e+00	36	9682
23760000	7.65e-05	0.00e+00	35	9365
24090000	7.60e-05	0.00e+00	34	9032
24420000	7.62e-05	0.00e+00	33	8792
24750000	7.61e-05	0.00e+00	32	8517
25080000	7.69e-05	0.00e+00	31	8332
25410000	7.70e-05	0.00e+00	30	8072
25740000	7.67e-05	0.00e+00	29	7773
26070000	7.59e-05	0.00e+00	28	7435
26400000	7.57e-05	0.00e+00	27	7146
26730000	7.60e-05	0.00e+00	26	6906
27060000	7.67e-05	0.00e+00	25	6706
27390000	7.69e-05	0.00e+00	24	6453
27720000	7.67e-05	0.00e+00	23	6169
28050000	7.77e-05	0.00e+00	22	5976
28380000	7.82e-05	0.00e+00	21	5742
28710000	7.77e-05	0.00e+00	20	5431
29040000	7.95e-05	0.00e+00	19	5281
29369999	8.16e-05	0.00e+00	18	5135
29700000	8.32e-05	0.00e+00	17	4945
30030000	8.40e-05	0.00e+00	16	4701
30360000	8.32e-05	0.00e+00	15	4366
30848888	8.05e-05	0.00e+00	27	7602
31507826	7.36e-05	0.00e+00	23	5915
32166315	6.51e-05	0.00e+00	19	4324
32968571	4.93e-05	0.00e+00	21	3619
34037142	5.63e-05	0.00e+00	14	2756
36300000	-4.87e-04	0.00e+00	-2	3404
36685000	-6.66e-05	0.00e+00	-12	2796
43930000	-5.48e-07	0.00e+00	-726	1390
