avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
449999	1.33e-03	0.00e+00	77	346390
900000	1.08e-03	0.00e+00	76	278369
1350000	8.74e-04	0.00e+00	75	222239
1800000	7.80e-04	0.00e+00	74	195723
2250000	7.13e-04	0.00e+00	73	176581
2700000	6.39e-04	0.00e+00	72	156019
3150000	5.80e-04	0.00e+00	71	139684
3600000	4.98e-04	0.00e+00	70	118140
4050000	4.45e-04	0.00e+00	69	104106
4500000	4.04e-04	0.00e+00	68	93214
4950000	3.89e-04	0.00e+00	67	88341
5400000	3.63e-04	0.00e+00	66	81226
5850000	3.37e-04	0.00e+00	65	74324
6300000	3.15e-04	0.00e+00	64	68348
6750000	2.91e-04	0.00e+00	63	62151
7200000	2.75e-04	0.00e+00	62	57841
7650000	2.66e-04	0.00e+00	61	55127
8100000	2.60e-04	0.00e+00	60	52901
8550000	2.51e-04	0.00e+00	59	50227
9000000	2.42e-04	0.00e+00	58	47610
9450000	2.34e-04	0.00e+00	57	45168
9900000	2.23e-04	0.00e+00	56	42394
10350000	2.18e-04	0.00e+00	55	40687
10800000	2.13e-04	0.00e+00	54	38940
11250000	2.06e-04	0.00e+00	53	37082
11700000	2.02e-04	0.00e+00	52	35577
12150000	1.95e-04	0.00e+00	51	33686
12600000	1.89e-04	0.00e+00	50	32061
13050000	1.84e-04	0.00e+00	49	30525
13500000	1.80e-04	0.00e+00	48	29378
13950000	1.74e-04	0.00e+00	47	27796
14400000	1.70e-04	0.00e+00	46	26451
14850000	1.65e-04	0.00e+00	45	25196
15300000	1.61e-04	0.00e+00	44	24061
15750000	1.57e-04	0.00e+00	43	22905
16200000	1.55e-04	0.00e+00	42	22031
16649999	1.52e-04	0.00e+00	41	21123
17100000	1.49e-04	0.00e+00	40	20189
17550000	1.45e-04	0.00e+00	39	19175
18000000	1.42e-04	0.00e+00	38	18355
18450000	1.39e-04	0.00e+00	37	17469
18900000	1.38e-04	0.00e+00	36	16822
19350000	1.38e-04	0.00e+00	35	16407
19800000	1.37e-04	0.00e+00	34	15820
20250000	1.36e-04	0.00e+00	33	15257
20700000	1.34e-04	0.00e+00	32	14587
21150000	1.33e-04	0.00e+00	31	14000
21600000	1.33e-04	0.00e+00	30	13497
22050000	1.34e-04	0.00e+00	29	13145
22500000	1.37e-04	0.00e+00	28	13007
22950000	1.38e-04	0.00e+00	27	12663
23400000	1.40e-04	0.00e+00	26	12317
23850000	1.45e-04	0.00e+00	25	12269
24300000	1.45e-04	0.00e+00	24	11793
24750000	1.43e-04	0.00e+00	23	11186
25200000	1.44e-04	0.00e+00	22	10770
25650000	1.42e-04	0.00e+00	21	10135
26100000	1.42e-04	0.00e+00	20	9625
26550000	1.37e-04	0.00e+00	19	8802
27000000	1.33e-04	0.00e+00	18	8143
27450000	1.37e-04	0.00e+00	17	7872
27900000	1.37e-04	0.00e+00	16	7429
28350000	1.35e-04	0.00e+00	15	6892
28800000	1.38e-04	0.00e+00	14	6562
29250000	1.41e-04	0.00e+00	13	6223
29700000	1.40e-04	0.00e+00	12	5701
30150000	1.40e-04	0.00e+00	11	5213
30600000	1.38e-04	0.00e+00	10	4672
31049999	1.32e-04	0.00e+00	9	4026
31500000	1.25e-04	0.00e+00	8	3393
31950000	1.16e-04	0.00e+00	7	2760
32400000	1.01e-04	0.00e+00	6	2060
32850000	9.06e-05	0.00e+00	5	1536
33299999	9.31e-05	0.00e+00	4	1263
33750000	7.79e-05	0.00e+00	3	793
34200000	1.24e-04	0.00e+00	2	843
34650000	2.34e-04	0.00e+00	1	793
0	0.00e+00	0.00e+00	0	733
35550000	-2.42e-04	0.00e+00	-1	820
36000000	-1.23e-04	0.00e+00	-2	836
36450000	-8.77e-05	0.00e+00	-3	892
36900000	-6.98e-05	0.00e+00	-4	947
37350000	-3.17e-05	0.00e+00	-5	537
37800000	-1.03e-05	0.00e+00	-6	209
44010000	-1.68e-07	0.00e+00	-385	219
