avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
419999	1.12e-03	0.00e+00	85	310184
840000	8.33e-04	0.00e+00	84	228099
1260000	7.42e-04	0.00e+00	83	200864
1680000	6.44e-04	0.00e+00	82	172144
2100000	5.76e-04	0.00e+00	81	152039
2520000	5.11e-04	0.00e+00	80	133388
2940000	4.67e-04	0.00e+00	79	120222
3360000	4.12e-04	0.00e+00	78	104686
3780000	3.79e-04	0.00e+00	77	95146
4200000	3.50e-04	0.00e+00	76	86715
4620000	3.28e-04	0.00e+00	75	80160
5040000	3.08e-04	0.00e+00	74	74345
5460000	2.92e-04	0.00e+00	73	69484
5880000	2.81e-04	0.00e+00	72	65880
6300000	2.69e-04	0.00e+00	71	62248
6720000	2.58e-04	0.00e+00	70	58948
7140000	2.49e-04	0.00e+00	69	56105
7559999	2.41e-04	0.00e+00	68	53493
7980000	2.31e-04	0.00e+00	67	50404
8400000	2.21e-04	0.00e+00	66	47598
8820000	2.12e-04	0.00e+00	65	44947
9240000	2.05e-04	0.00e+00	64	42680
9660000	1.98e-04	0.00e+00	63	40733
10080000	1.92e-04	0.00e+00	62	38801
10500000	1.87e-04	0.00e+00	61	37239
10920000	1.85e-04	0.00e+00	60	36282
11340000	1.84e-04	0.00e+00	59	35376
11760000	1.83e-04	0.00e+00	58	34519
12180000	1.83e-04	0.00e+00	57	33924
12600000	1.77e-04	0.00e+00	56	32388
13020000	1.73e-04	0.00e+00	55	31042
13440000	1.66e-04	0.00e+00	54	29174
13860000	1.63e-04	0.00e+00	53	28163
14280000	1.58e-04	0.00e+00	52	26756
14700000	1.52e-04	0.00e+00	51	25341
15120000	1.51e-04	0.00e+00	50	24658
15540000	1.51e-04	0.00e+00	49	24179
15960000	1.48e-04	0.00e+00	48	23115
16379999	1.43e-04	0.00e+00	47	21866
16800000	1.38e-04	0.00e+00	46	20655
17220000	1.35e-04	0.00e+00	45	19855
17640000	1.32e-04	0.00e+00	44	18993
18060000	1.31e-04	0.00e+00	43	18303
18480000	1.28e-04	0.00e+00	42	17550
18900000	1.26e-04	0.00e+00	41	16848
19320000	1.24e-04	0.00e+00	40	16231
19740000	1.24e-04	0.00e+00	39	15785
20160000	1.22e-04	0.00e+00	38	15165
20580000	1.22e-04	0.00e+00	37	14758
21000000	1.23e-04	0.00e+00	36	14482
21420000	1.23e-04	0.00e+00	35	14055
21840000	1.24e-04	0.00e+00	34	13793
22260000	1.25e-04	0.00e+00	33	13483
22680000	1.25e-04	0.00e+00	32	13082
23100000	1.25e-04	0.00e+00	31	12669
23520000	1.26e-04	0.00e+00	30	12304
23940000	1.27e-04	0.00e+00	29	11973
24359999	1.25e-04	0.00e+00	28	11453
24780000	1.24e-04	0.00e+00	27	10907
25199999	1.24e-04	0.00e+00	26	10524
25620000	1.23e-04	0.00e+00	25	10023
26040000	1.23e-04	0.00e+00	24	9611
26460000	1.20e-04	0.00e+00	23	9034
26880000	1.15e-04	0.00e+00	22	8251
27300000	1.11e-04	0.00e+00	21	7582
27720000	1.07e-04	0.00e+00	20	6986
28139999	1.06e-04	0.00e+00	19	6564
28559999	1.04e-04	0.00e+00	18	6103
28980000	1.02e-04	0.00e+00	17	5660
29400000	9.95e-05	0.00e+00	16	5191
29820000	9.62e-05	0.00e+00	15	4706
30240000	9.50e-05	0.00e+00	14	4336
30660000	9.53e-05	0.00e+00	13	4039
31080000	9.45e-05	0.00e+00	12	3698
31500000	8.95e-05	0.00e+00	11	3210
31920000	8.30e-05	0.00e+00	10	2705
32340000	7.49e-05	0.00e+00	9	2199
32759999	7.04e-05	0.00e+00	8	1836
33180000	6.75e-05	0.00e+00	7	1541
33600000	6.11e-05	0.00e+00	6	1195
34020000	6.24e-05	0.00e+00	5	1018
34440000	7.99e-05	0.00e+00	4	1042
34860000	9.66e-05	0.00e+00	3	945
35280000	1.51e-04	0.00e+00	2	988
35700000	3.25e-04	0.00e+00	1	1060
0	0.00e+00	0.00e+00	0	1193
36540000	-3.76e-04	0.00e+00	-1	1226
36960000	-1.76e-04	0.00e+00	-2	1150
37380000	-8.45e-05	0.00e+00	-3	827
37800000	-3.13e-05	0.00e+00	-4	408
38220000	-1.25e-05	0.00e+00	-5	203
44347058	-2.75e-08	0.00e+00	-391	35
