avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
240000	4.83e-04	0.00e+00	145	246989
480000	3.47e-04	0.00e+00	144	175968
720000	2.94e-04	0.00e+00	143	148146
960000	2.58e-04	0.00e+00	142	129124
1200000	2.25e-04	0.00e+00	141	111873
1440000	2.21e-04	0.00e+00	140	108839
1680000	2.03e-04	0.00e+00	139	99300
1920000	1.95e-04	0.00e+00	138	94816
2160000	1.84e-04	0.00e+00	137	89060
2400000	1.80e-04	0.00e+00	136	86138
2640000	1.76e-04	0.00e+00	135	83852
2880000	1.70e-04	0.00e+00	134	80197
3120000	1.64e-04	0.00e+00	133	76635
3360000	1.55e-04	0.00e+00	132	72121
3600000	1.44e-04	0.00e+00	131	66285
3840000	1.33e-04	0.00e+00	130	60791
4080000	1.25e-04	0.00e+00	129	56703
4320000	1.18e-04	0.00e+00	128	53244
4560000	1.17e-04	0.00e+00	127	52246
4800000	1.18e-04	0.00e+00	126	52448
5040000	1.15e-04	0.00e+00	125	50737
5280000	1.11e-04	0.00e+00	124	48582
5520000	1.05e-04	0.00e+00	123	45703
5760000	1.01e-04	0.00e+00	122	43336
6000000	9.55e-05	0.00e+00	121	40701
6240000	9.08e-05	0.00e+00	120	38396
6480000	8.66e-05	0.00e+00	119	36317
6720000	8.30e-05	0.00e+00	118	34495
6960000	8.08e-05	0.00e+00	117	33310
7200000	7.89e-05	0.00e+00	116	32247
7440000	7.77e-05	0.00e+00	115	31506
7680000	7.66e-05	0.00e+00	114	30757
7920000	7.58e-05	0.00e+00	113	30177
8160000	7.46e-05	0.00e+00	112	29441
8400000	7.32e-05	0.00e+00	111	28634
8640000	7.18e-05	0.00e+00	110	27818
8880000	7.01e-05	0.00e+00	109	26921
9120000	6.84e-05	0.00e+00	108	26047
9360000	6.67e-05	0.00e+00	107	25148
9600000	6.56e-05	0.00e+00	106	24512
9840000	6.42e-05	0.00e+00	105	23764
10080000	6.33e-05	0.00e+00	104	23193
10320000	6.20e-05	0.00e+00	103	22513
10560000	6.09e-05	0.00e+00	102	21887
10800000	5.95e-05	0.00e+00	101	21183
11040000	5.84e-05	0.00e+00	100	20578
11280000	5.73e-05	0.00e+00	99	20000
11520000	5.61e-05	0.00e+00	98	19360
11760000	5.49e-05	0.00e+00	97	18757
12000000	5.42e-05	0.00e+00	96	18336
12240000	5.32e-05	0.00e+00	95	17807
12480000	5.27e-05	0.00e+00	94	17453
12720000	5.21e-05	0.00e+00	93	17074
12960000	5.17e-05	0.00e+00	92	16767
13200000	5.14e-05	0.00e+00	91	16471
13440000	5.12e-05	0.00e+00	90	16229
13680000	5.06e-05	0.00e+00	89	15881
13920000	4.97e-05	0.00e+00	88	15415
14160000	4.93e-05	0.00e+00	87	15111
14400000	4.85e-05	0.00e+00	86	14705
14640000	4.79e-05	0.00e+00	85	14344
14880000	4.69e-05	0.00e+00	84	13877
15120000	4.62e-05	0.00e+00	83	13518
15360000	4.55e-05	0.00e+00	82	13157
15719254	4.50e-05	0.00e+00	161	25510
16199235	4.43e-05	0.00e+00	157	24485
16679215	4.32e-05	0.00e+00	153	23293
17159194	4.22e-05	0.00e+00	149	22171
17639172	4.15e-05	0.00e+00	145	21184
18119148	4.09e-05	0.00e+00	141	20323
18599124	4.03e-05	0.00e+00	137	19477
19079097	4.02e-05	0.00e+00	133	18823
19559069	3.95e-05	0.00e+00	129	17977
20039040	3.90e-05	0.00e+00	125	17183
20519008	3.85e-05	0.00e+00	121	16422
20998974	3.83e-05	0.00e+00	117	15802
21478938	3.84e-05	0.00e+00	113	15279
21958899	3.81e-05	0.00e+00	109	14643
22438857	3.85e-05	0.00e+00	105	14228
22918811	3.88e-05	0.00e+00	101	13809
23398762	3.88e-05	0.00e+00	97	13259
23878709	3.86e-05	0.00e+00	93	12642
24358651	3.82e-05	0.00e+00	89	11984
24838588	3.77e-05	0.00e+00	85	11293
25318518	3.74e-05	0.00e+00	81	10673
25798441	3.68e-05	0.00e+00	77	9974
26278356	3.72e-05	0.00e+00	73	9564
26758260	3.70e-05	0.00e+00	69	9000
27238153	3.76e-05	0.00e+00	65	8605
27718032	3.71e-05	0.00e+00	61	7975
28197894	3.69e-05	0.00e+00	57	7410
28677735	3.73e-05	0.00e+00	53	6968
29157551	3.80e-05	0.00e+00	49	6558
29637333	3.70e-05	0.00e+00	45	5871
30232000	3.71e-05	0.00e+00	60	7848
30950588	3.54e-05	0.00e+00	51	6370
31777777	3.24e-05	0.00e+00	54	6173
32917647	2.94e-05	0.00e+00	51	5290
33199999	1.51e-04	0.00e+00	9	4794
43793103	-7.71e-07	0.00e+00	-1479	4016
