avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
90000	8.54e-05	0.00e+00	385	125059
180000	6.12e-05	0.00e+00	384	89425
270000	5.74e-05	0.00e+00	383	83571
359999	5.63e-05	0.00e+00	382	81738
450000	5.38e-05	0.00e+00	381	78008
540000	4.86e-05	0.00e+00	380	70190
630000	4.44e-05	0.00e+00	379	64028
719999	4.16e-05	0.00e+00	378	59812
810000	4.11e-05	0.00e+00	377	58954
900000	3.96e-05	0.00e+00	376	56567
990000	3.74e-05	0.00e+00	375	53319
1080000	3.66e-05	0.00e+00	374	52052
1170000	3.53e-05	0.00e+00	373	50017
1260000	3.51e-05	0.00e+00	372	49692
1350000	3.39e-05	0.00e+00	371	47766
1440000	3.31e-05	0.00e+00	370	46568
1530000	3.31e-05	0.00e+00	369	46515
1620000	3.20e-05	0.00e+00	368	44823
1709999	3.15e-05	0.00e+00	367	43999
1800000	3.02e-05	0.00e+00	366	42106
1889999	3.01e-05	0.00e+00	365	41720
1980000	2.96e-05	0.00e+00	364	41001
2069999	2.93e-05	0.00e+00	363	40470
2160000	2.92e-05	0.00e+00	362	40213
2250000	2.78e-05	0.00e+00	361	38208
2340000	2.70e-05	0.00e+00	360	36931
2430000	2.60e-05	0.00e+00	359	35435
2520000	2.48e-05	0.00e+00	358	33748
2610000	2.42e-05	0.00e+00	357	32820
2700000	2.36e-05	0.00e+00	356	32015
2834936	2.24e-05	0.00e+00	709	60527
3014936	2.05e-05	0.00e+00	705	54924
3194935	1.96e-05	0.00e+00	701	52176
3374935	1.90e-05	0.00e+00	697	50432
3554935	1.87e-05	0.00e+00	693	49373
3734934	1.83e-05	0.00e+00	689	47903
3914934	1.81e-05	0.00e+00	685	47145
4094933	1.73e-05	0.00e+00	681	44844
4274933	1.69e-05	0.00e+00	677	43545
4454933	1.62e-05	0.00e+00	673	41468
4634932	1.56e-05	0.00e+00	669	39685
4814932	1.51e-05	0.00e+00	665	38203
4994931	1.45e-05	0.00e+00	661	36550
5174931	1.39e-05	0.00e+00	657	34831
5354931	1.33e-05	0.00e+00	653	33080
5534930	1.29e-05	0.00e+00	649	31733
5714930	1.26e-05	0.00e+00	645	31010
5894929	1.24e-05	0.00e+00	641	30149
6074929	1.22e-05	0.00e+00	637	29624
6254928	1.20e-05	0.00e+00	633	28937
6434928	1.18e-05	0.00e+00	629	28222
6614928	1.16e-05	0.00e+00	625	27507
6839806	1.13e-05	0.00e+00	930	40070
7109804	1.09e-05	0.00e+00	921	38275
7379802	1.05e-05	0.00e+00	912	36457
7649800	1.02e-05	0.00e+00	903	34901
7919798	9.87e-06	0.00e+00	894	33564
8189796	9.64e-06	0.00e+00	885	32455
8459794	9.44e-06	0.00e+00	876	31447
8729792	9.25e-06	0.00e+00	867	30519
8999790	9.08e-06	0.00e+00	858	29622
9269787	8.91e-06	0.00e+00	849	28769
9539785	8.71e-06	0.00e+00	840	27828
9809783	8.55e-06	0.00e+00	831	27039
10079781	8.31e-06	0.00e+00	822	25975
10394584	8.07e-06	0.00e+00	1082	33195
10754577	7.88e-06	0.00e+00	1066	31955
11114571	7.69e-06	0.00e+00	1050	30721
11474564	7.55e-06	0.00e+00	1034	29688
11834557	7.46e-06	0.00e+00	1018	28869
12194550	7.36e-06	0.00e+00	1002	28061
12554543	7.27e-06	0.00e+00	986	27283
12914536	7.17e-06	0.00e+00	970	26445
13274528	7.12e-06	0.00e+00	954	25835
13634520	7.02e-06	0.00e+00	938	25062
13994511	6.89e-06	0.00e+00	922	24160
14399203	6.70e-06	0.00e+00	1130	28811
14849185	6.58e-06	0.00e+00	1105	27666
15299166	6.48e-06	0.00e+00	1080	26623
15749146	6.33e-06	0.00e+00	1055	25400
16199126	6.26e-06	0.00e+00	1030	24531
16649104	6.14e-06	0.00e+00	1005	23464
17143657	6.04e-06	0.00e+00	1173	26927
17683614	5.98e-06	0.00e+00	1137	25840
18223569	5.87e-06	0.00e+00	1101	24596
18763521	5.79e-06	0.00e+00	1065	23464
19347894	5.78e-06	0.00e+00	1197	26317
19977804	5.70e-06	0.00e+00	1148	24886
20607707	5.62e-06	0.00e+00	1099	23497
21237600	5.63e-06	0.00e+00	1050	22466
21911684	5.61e-06	0.00e+00	1140	24320
22631486	5.52e-06	0.00e+00	1076	22606
23395238	5.46e-06	0.00e+00	1134	23560
24248626	5.36e-06	0.00e+00	1165	23763
25191509	5.13e-06	0.00e+00	1166	22760
26223650	4.94e-06	0.00e+00	1134	21307
27429259	4.83e-06	0.00e+00	1215	22335
28856769	5.01e-06	0.00e+00	1105	21070
30601999	5.20e-06	0.00e+00	1035	20474
44235391	-5.02e-07	0.00e+00	-10465	19991
