avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
60000	7.87e-05	0.00e+00	571	165617
119999	3.75e-05	0.00e+00	570	78872
180000	2.31e-05	0.00e+00	569	48358
240000	2.21e-05	0.00e+00	568	46358
300000	2.25e-05	0.00e+00	567	46956
360000	2.27e-05	0.00e+00	566	47393
420000	2.18e-05	0.00e+00	565	45478
479999	2.19e-05	0.00e+00	564	45445
540000	2.09e-05	0.00e+00	563	43459
600000	1.98e-05	0.00e+00	562	41011
660000	1.82e-05	0.00e+00	561	37658
720000	1.78e-05	0.00e+00	560	36719
780000	1.69e-05	0.00e+00	559	34896
840000	1.67e-05	0.00e+00	558	34419
929973	1.58e-05	0.00e+00	1113	64775
1049972	1.49e-05	0.00e+00	1109	61105
1169972	1.39e-05	0.00e+00	1105	56594
1289972	1.34e-05	0.00e+00	1101	54203
1409972	1.35e-05	0.00e+00	1097	54660
1529972	1.31e-05	0.00e+00	1093	52990
1649972	1.29e-05	0.00e+00	1089	51709
1769972	1.19e-05	0.00e+00	1085	47517
1889972	1.16e-05	0.00e+00	1081	46292
2009972	1.18e-05	0.00e+00	1077	47049
2129972	1.13e-05	0.00e+00	1073	44770
2249971	1.10e-05	0.00e+00	1069	43421
2369971	1.10e-05	0.00e+00	1065	43080
2489971	1.12e-05	0.00e+00	1061	43631
2609971	1.08e-05	0.00e+00	1057	42105
2729971	1.06e-05	0.00e+00	1053	41229
2849971	1.04e-05	0.00e+00	1049	40112
2969971	1.02e-05	0.00e+00	1045	39411
3089971	1.00e-05	0.00e+00	1041	38534
3209971	9.79e-06	0.00e+00	1037	37445
3329970	9.61e-06	0.00e+00	1033	36600
3449970	9.17e-06	0.00e+00	1029	34792
3569970	9.00e-06	0.00e+00	1025	33995
3689970	8.50e-06	0.00e+00	1021	31986
3809970	8.18e-06	0.00e+00	1017	30661
3959920	7.79e-06	0.00e+00	1518	43620
4139920	7.52e-06	0.00e+00	1509	41815
4319920	7.25e-06	0.00e+00	1500	40075
4499919	7.10e-06	0.00e+00	1491	39021
4679919	7.15e-06	0.00e+00	1482	39051
4859918	7.29e-06	0.00e+00	1473	39584
5039918	7.06e-06	0.00e+00	1464	38113
5219917	6.85e-06	0.00e+00	1455	36731
5399917	6.64e-06	0.00e+00	1446	35424
5579916	6.42e-06	0.00e+00	1437	33992
5759915	6.16e-06	0.00e+00	1428	32433
5939915	5.91e-06	0.00e+00	1419	30939
6119914	5.69e-06	0.00e+00	1410	29583
6299914	5.50e-06	0.00e+00	1401	28386
6509838	5.28e-06	0.00e+00	1854	36121
6749836	5.05e-06	0.00e+00	1838	34242
6989835	4.94e-06	0.00e+00	1822	33181
7229833	4.82e-06	0.00e+00	1806	32102
7469832	4.75e-06	0.00e+00	1790	31360
7709830	4.70e-06	0.00e+00	1774	30765
7949829	4.63e-06	0.00e+00	1758	29997
8189827	4.58e-06	0.00e+00	1742	29400
8429826	4.48e-06	0.00e+00	1726	28497
8669824	4.40e-06	0.00e+00	1710	27769
8939716	4.28e-06	0.00e+00	2115	33384
9239712	4.15e-06	0.00e+00	2090	31996
9539709	4.04e-06	0.00e+00	2065	30795
9839705	3.96e-06	0.00e+00	2040	29771
10139702	3.88e-06	0.00e+00	2015	28791
10439698	3.77e-06	0.00e+00	1990	27691
10739694	3.69e-06	0.00e+00	1965	26699
11069548	3.59e-06	0.00e+00	2325	30772
11429541	3.48e-06	0.00e+00	2289	29385
11789533	3.38e-06	0.00e+00	2253	28061
12149526	3.31e-06	0.00e+00	2217	27052
12509518	3.24e-06	0.00e+00	2181	26056
12899327	3.20e-06	0.00e+00	2499	29483
13319314	3.17e-06	0.00e+00	2450	28648
13739300	3.12e-06	0.00e+00	2401	27590
14159285	3.05e-06	0.00e+00	2352	26410
14609041	2.96e-06	0.00e+00	2628	28720
15089017	2.86e-06	0.00e+00	2564	27074
15568991	2.81e-06	0.00e+00	2500	25879
16078684	2.76e-06	0.00e+00	2736	27827
16618644	2.70e-06	0.00e+00	2655	26388
17158601	2.63e-06	0.00e+00	2574	24913
17728209	2.58e-06	0.00e+00	2765	26267
18328142	2.54e-06	0.00e+00	2665	24988
18957656	2.51e-06	0.00e+00	2816	26090
19617551	2.47e-06	0.00e+00	2695	24536
20306937	2.44e-06	0.00e+00	2802	25164
21056199	2.41e-06	0.00e+00	2873	25553
21865301	2.42e-06	0.00e+00	2905	25887
22704961	2.45e-06	0.00e+00	2709	24468
23573743	2.47e-06	0.00e+00	2685	24466
24531165	2.44e-06	0.00e+00	2771	24901
25607586	2.40e-06	0.00e+00	2755	24373
26802400	2.44e-06	0.00e+00	2625	23598
28169411	2.48e-06	0.00e+00	2550	23295
29890344	2.58e-06	0.00e+00	2465	23491
44208045	-2.52e-07	0.00e+00	-24795	23014
