avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
390000	1.08e-03	0.00e+00	91	313502
780000	8.02e-04	0.00e+00	90	231052
1170000	6.91e-04	0.00e+00	89	196686
1560000	5.97e-04	0.00e+00	88	168175
1950000	5.33e-04	0.00e+00	87	148515
2340000	4.63e-04	0.00e+00	86	127343
2730000	3.98e-04	0.00e+00	85	108304
3119999	3.65e-04	0.00e+00	84	97995
3510000	3.36e-04	0.00e+00	83	89124
3900000	3.07e-04	0.00e+00	82	80480
4290000	2.82e-04	0.00e+00	81	73160
4680000	2.59e-04	0.00e+00	80	66406
5070000	2.42e-04	0.00e+00	79	61268
5460000	2.31e-04	0.00e+00	78	57634
5850000	2.20e-04	0.00e+00	77	54252
6240000	2.12e-04	0.00e+00	76	51679
6630000	2.04e-04	0.00e+00	75	49061
7020000	2.00e-04	0.00e+00	74	47254
7410000	1.94e-04	0.00e+00	73	45438
7800000	1.89e-04	0.00e+00	72	43570
8189999	1.84e-04	0.00e+00	71	41733
8580000	1.80e-04	0.00e+00	70	40273
8970000	1.77e-04	0.00e+00	69	39065
9360000	1.74e-04	0.00e+00	68	37783
9750000	1.70e-04	0.00e+00	67	36362
10140000	1.67e-04	0.00e+00	66	35196
10530000	1.65e-04	0.00e+00	65	34370
10920000	1.63e-04	0.00e+00	64	33385
11310000	1.60e-04	0.00e+00	63	32306
11700000	1.58e-04	0.00e+00	62	31264
12090000	1.55e-04	0.00e+00	61	30275
12480000	1.54e-04	0.00e+00	60	29634
12870000	1.53e-04	0.00e+00	59	28925
13260000	1.52e-04	0.00e+00	58	28188
13650000	1.48e-04	0.00e+00	57	26999
14040000	1.43e-04	0.00e+00	56	25613
14430000	1.39e-04	0.00e+00	55	24486
14820000	1.36e-04	0.00e+00	54	23566
15210000	1.34e-04	0.00e+00	53	22686
15599999	1.31e-04	0.00e+00	52	21806
15990000	1.28e-04	0.00e+00	51	20870
16379999	1.25e-04	0.00e+00	50	19935
16770000	1.22e-04	0.00e+00	49	19173
17160000	1.19e-04	0.00e+00	48	18229
17550000	1.16e-04	0.00e+00	47	17441
17940000	1.13e-04	0.00e+00	46	16570
18330000	1.10e-04	0.00e+00	45	15808
18720000	1.08e-04	0.00e+00	44	15187
19110000	1.07e-04	0.00e+00	43	14741
19500000	1.07e-04	0.00e+00	42	14431
19890000	1.07e-04	0.00e+00	41	14075
20280000	1.06e-04	0.00e+00	40	13559
20670000	1.04e-04	0.00e+00	39	13017
21060000	1.04e-04	0.00e+00	38	12640
21450000	1.03e-04	0.00e+00	37	12254
21840000	1.03e-04	0.00e+00	36	11820
22230000	1.04e-04	0.00e+00	35	11624
22620000	1.05e-04	0.00e+00	34	11397
23010000	1.05e-04	0.00e+00	33	11110
23400000	1.07e-04	0.00e+00	32	10927
23790000	1.07e-04	0.00e+00	31	10612
24180000	1.07e-04	0.00e+00	30	10252
24570000	1.07e-04	0.00e+00	29	9953
24960000	1.07e-04	0.00e+00	28	9583
25350000	1.08e-04	0.00e+00	27	9321
25740000	1.07e-04	0.00e+00	26	8941
26130000	1.09e-04	0.00e+00	25	8748
26520000	1.09e-04	0.00e+00	24	8341
26909999	1.07e-04	0.00e+00	23	7863
27300000	1.05e-04	0.00e+00	22	7425
27690000	1.05e-04	0.00e+00	21	7087
28079999	1.06e-04	0.00e+00	20	6789
28470000	1.07e-04	0.00e+00	19	6503
28860000	1.08e-04	0.00e+00	18	6229
29250000	1.12e-04	0.00e+00	17	6106
29640000	1.10e-04	0.00e+00	16	5642
30030000	1.08e-04	0.00e+00	15	5167
30420000	1.07e-04	0.00e+00	14	4788
30810000	1.04e-04	0.00e+00	13	4307
31200000	9.96e-05	0.00e+00	12	3826
31590000	9.29e-05	0.00e+00	11	3270
31980000	8.59e-05	0.00e+00	10	2749
32369999	8.11e-05	0.00e+00	9	2335
32759999	7.51e-05	0.00e+00	8	1924
33150000	6.50e-05	0.00e+00	7	1457
33540000	5.53e-05	0.00e+00	6	1062
33930000	5.52e-05	0.00e+00	5	884
34320000	7.25e-05	0.00e+00	4	928
34710000	1.06e-04	0.00e+00	3	1015
35100000	1.62e-04	0.00e+00	2	1038
35490000	3.16e-04	0.00e+00	1	1010
0	0.00e+00	0.00e+00	0	1053
36270000	-3.58e-04	0.00e+00	-1	1146
36660000	-1.80e-04	0.00e+00	-2	1152
37050000	-1.07e-04	0.00e+00	-3	1027
37440000	-5.19e-05	0.00e+00	-4	664
37830000	-2.18e-05	0.00e+00	-5	349
38220000	-1.00e-05	0.00e+00	-6	192
44357368	-5.33e-08	0.00e+00	-475	81
