avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
450000	1.39e-03	0.00e+00	78	342844
899999	1.04e-03	0.00e+00	77	254435
1350000	8.64e-04	0.00e+00	76	208253
1800000	7.59e-04	0.00e+00	75	180477
2250000	6.49e-04	0.00e+00	74	152287
2700000	5.49e-04	0.00e+00	73	127160
3150000	4.93e-04	0.00e+00	72	112569
3600000	4.47e-04	0.00e+00	71	100757
4050000	4.01e-04	0.00e+00	70	89158
4500000	3.66e-04	0.00e+00	69	80168
4950000	3.35e-04	0.00e+00	68	72352
5400000	3.15e-04	0.00e+00	67	67007
5850000	2.99e-04	0.00e+00	66	62618
6300000	2.86e-04	0.00e+00	65	59052
6750000	2.76e-04	0.00e+00	64	56027
7200000	2.68e-04	0.00e+00	63	53631
7650000	2.60e-04	0.00e+00	62	51053
8100000	2.51e-04	0.00e+00	61	48597
8550000	2.45e-04	0.00e+00	60	46670
9000000	2.39e-04	0.00e+00	59	44788
9450000	2.35e-04	0.00e+00	58	43162
9900000	2.29e-04	0.00e+00	57	41356
10350000	2.26e-04	0.00e+00	56	40198
10800000	2.23e-04	0.00e+00	55	38865
11250000	2.18e-04	0.00e+00	54	37368
11699999	2.14e-04	0.00e+00	53	36044
12150000	2.11e-04	0.00e+00	52	34853
12600000	2.09e-04	0.00e+00	51	33855
13050000	2.08e-04	0.00e+00	50	33025
13500000	2.04e-04	0.00e+00	49	31702
13949999	1.96e-04	0.00e+00	48	29904
14400000	1.90e-04	0.00e+00	47	28330
14850000	1.86e-04	0.00e+00	46	27094
15300000	1.82e-04	0.00e+00	45	25963
15750000	1.77e-04	0.00e+00	44	24753
16200000	1.72e-04	0.00e+00	43	23415
16649999	1.68e-04	0.00e+00	42	22444
17100000	1.63e-04	0.00e+00	41	21236
17550000	1.58e-04	0.00e+00	40	20091
18000000	1.53e-04	0.00e+00	39	18969
18450000	1.49e-04	0.00e+00	38	17989
18900000	1.48e-04	0.00e+00	37	17318
19350000	1.48e-04	0.00e+00	36	16847
19800000	1.47e-04	0.00e+00	35	16345
20250000	1.46e-04	0.00e+00	34	15702
20700000	1.43e-04	0.00e+00	33	15011
21150000	1.43e-04	0.00e+00	32	14529
21600000	1.41e-04	0.00e+00	31	13910
22050000	1.42e-04	0.00e+00	30	13502
22500000	1.44e-04	0.00e+00	29	13290
22950000	1.44e-04	0.00e+00	28	12830
23400000	1.47e-04	0.00e+00	27	12596
23850000	1.48e-04	0.00e+00	26	12171
24300000	1.48e-04	0.00e+00	25	11753
24750000	1.48e-04	0.00e+00	24	11253
25200000	1.49e-04	0.00e+00	23	10840
25650000	1.49e-04	0.00e+00	22	10395
26100000	1.51e-04	0.00e+00	21	10075
26550000	1.52e-04	0.00e+00	20	9620
27000000	1.49e-04	0.00e+00	19	8975
27450000	1.48e-04	0.00e+00	18	8424
27900000	1.49e-04	0.00e+00	17	8012
28350000	1.49e-04	0.00e+00	16	7545
28800000	1.53e-04	0.00e+00	15	7285
29250000	1.57e-04	0.00e+00	14	6986
29699999	1.57e-04	0.00e+00	13	6481
30149999	1.53e-04	0.00e+00	12	5811
30600000	1.52e-04	0.00e+00	11	5305
31050000	1.44e-04	0.00e+00	10	4583
31500000	1.38e-04	0.00e+00	9	3931
31950000	1.29e-04	0.00e+00	8	3284
32400000	1.20e-04	0.00e+00	7	2658
32850000	1.04e-04	0.00e+00	6	1989
33299999	9.85e-05	0.00e+00	5	1563
33750000	7.94e-05	0.00e+00	4	1007
34200000	1.07e-04	0.00e+00	3	1023
34650000	1.78e-04	0.00e+00	2	1127
35100000	3.67e-04	0.00e+00	1	1165
0	0.00e+00	0.00e+00	0	1192
36000000	-3.94e-04	0.00e+00	-1	1250
36450000	-2.08e-04	0.00e+00	-2	1321
36900000	-1.42e-04	0.00e+00	-3	1354
37350000	-7.08e-05	0.00e+00	-4	898
37800000	-2.94e-05	0.00e+00	-5	467
44072727	-1.80e-07	0.00e+00	-363	207
