avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
270000	4.98e-04	0.00e+00	132	218836
540000	3.98e-04	0.00e+00	131	173305
810000	3.36e-04	0.00e+00	130	145106
1080000	2.85e-04	0.00e+00	129	122229
1350000	2.75e-04	0.00e+00	128	117088
1620000	2.68e-04	0.00e+00	127	113142
1890000	2.55e-04	0.00e+00	126	106994
2160000	2.48e-04	0.00e+00	125	103169
2430000	2.33e-04	0.00e+00	124	96268
2700000	2.26e-04	0.00e+00	123	92298
2970000	2.09e-04	0.00e+00	122	84686
3240000	1.99e-04	0.00e+00	121	79978
3510000	1.88e-04	0.00e+00	120	74991
3780000	1.74e-04	0.00e+00	119	68692
4050000	1.62e-04	0.00e+00	118	63512
4320000	1.53e-04	0.00e+00	117	59642
4590000	1.45e-04	0.00e+00	116	55978
4860000	1.40e-04	0.00e+00	115	53456
5129999	1.33e-04	0.00e+00	114	50576
5400000	1.26e-04	0.00e+00	113	47278
5670000	1.20e-04	0.00e+00	112	44760
5940000	1.15e-04	0.00e+00	111	42608
6210000	1.12e-04	0.00e+00	110	40823
6480000	1.09e-04	0.00e+00	109	39600
6750000	1.06e-04	0.00e+00	108	38195
7020000	1.03e-04	0.00e+00	107	36612
7290000	9.91e-05	0.00e+00	106	34960
7560000	9.59e-05	0.00e+00	105	33515
7830000	9.29e-05	0.00e+00	104	32124
8100000	9.01e-05	0.00e+00	103	30872
8369999	8.85e-05	0.00e+00	102	30034
8640000	8.68e-05	0.00e+00	101	29149
8910000	8.47e-05	0.00e+00	100	28181
9180000	8.33e-05	0.00e+00	99	27428
9450000	8.19e-05	0.00e+00	98	26715
9720000	8.03e-05	0.00e+00	97	25925
9990000	7.85e-05	0.00e+00	96	25070
10260000	7.68e-05	0.00e+00	95	24285
10530000	7.53e-05	0.00e+00	94	23547
10800000	7.31e-05	0.00e+00	93	22631
11070000	7.12e-05	0.00e+00	92	21796
11340000	6.95e-05	0.00e+00	91	21031
11609999	6.77e-05	0.00e+00	90	20275
11880000	6.60e-05	0.00e+00	89	19531
12150000	6.50e-05	0.00e+00	88	19029
12420000	6.39e-05	0.00e+00	87	18481
12690000	6.31e-05	0.00e+00	86	18044
12960000	6.23e-05	0.00e+00	85	17606
13229999	6.14e-05	0.00e+00	84	17159
13500000	6.10e-05	0.00e+00	83	16844
13769999	6.03e-05	0.00e+00	82	16452
14040000	5.92e-05	0.00e+00	81	15948
14309999	5.82e-05	0.00e+00	80	15495
14580000	5.70e-05	0.00e+00	79	14969
14850000	5.64e-05	0.00e+00	78	14628
15120000	5.58e-05	0.00e+00	77	14301
15390000	5.48e-05	0.00e+00	76	13843
15660000	5.37e-05	0.00e+00	75	13403
15930000	5.32e-05	0.00e+00	74	13102
16200000	5.26e-05	0.00e+00	73	12764
16469999	5.23e-05	0.00e+00	72	12518
16739999	5.19e-05	0.00e+00	71	12248
17010000	5.11e-05	0.00e+00	70	11902
17280000	5.06e-05	0.00e+00	69	11625
17550000	5.01e-05	0.00e+00	68	11343
17820000	4.97e-05	0.00e+00	67	11071
18090000	4.93e-05	0.00e+00	66	10833
18360000	4.89e-05	0.00e+00	65	10578
18630000	4.96e-05	0.00e+00	64	10558
19033920	4.98e-05	0.00e+00	125	20708
19440000	5.01e-05	0.00e+00	61	10157
19843865	5.01e-05	0.00e+00	119	19845
20383826	5.02e-05	0.00e+00	115	19193
20923783	5.01e-05	0.00e+00	111	18490
21463738	4.98e-05	0.00e+00	107	17726
22003689	4.89e-05	0.00e+00	103	16768
22543636	4.85e-05	0.00e+00	99	15966
23083578	4.89e-05	0.00e+00	95	15449
23623516	4.93e-05	0.00e+00	91	14912
24163448	4.85e-05	0.00e+00	87	14037
24703373	4.71e-05	0.00e+00	83	12996
25243291	4.60e-05	0.00e+00	79	12091
25783200	4.54e-05	0.00e+00	75	11316
26323098	4.67e-05	0.00e+00	71	11025
26862985	4.70e-05	0.00e+00	67	10482
27402857	4.59e-05	0.00e+00	63	9613
27942711	4.59e-05	0.00e+00	59	9007
28482545	4.54e-05	0.00e+00	55	8313
29022352	4.55e-05	0.00e+00	51	7716
29562127	4.70e-05	0.00e+00	47	7352
30101860	4.81e-05	0.00e+00	43	6879
30641538	5.09e-05	0.00e+00	39	6599
31181142	5.07e-05	0.00e+00	35	5900
31720645	4.64e-05	0.00e+00	31	4780
32259999	3.73e-05	0.00e+00	27	3349
32923636	3.16e-05	0.00e+00	33	3465
33840000	2.78e-05	0.00e+00	30	2773
34920000	6.03e-05	0.00e+00	15	3011
36540000	-1.46e-04	0.00e+00	-6	2913
44144081	-6.39e-07	0.00e+00	-1029	2189
