avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
419999	1.19e-03	0.00e+00	85	322205
840000	9.21e-04	0.00e+00	84	246270
1260000	7.64e-04	0.00e+00	83	201973
1680000	6.71e-04	0.00e+00	82	175054
2100000	5.91e-04	0.00e+00	81	152306
2520000	4.98e-04	0.00e+00	80	126726
2940000	4.36e-04	0.00e+00	79	109699
3360000	4.03e-04	0.00e+00	78	100151
3780000	3.65e-04	0.00e+00	77	89424
4200000	3.32e-04	0.00e+00	76	80401
4620000	3.03e-04	0.00e+00	75	72377
5040000	2.82e-04	0.00e+00	74	66471
5460000	2.66e-04	0.00e+00	73	61877
5880000	2.54e-04	0.00e+00	72	58197
6300000	2.43e-04	0.00e+00	71	55033
6720000	2.36e-04	0.00e+00	70	52504
7140000	2.29e-04	0.00e+00	69	50374
7559999	2.22e-04	0.00e+00	68	48125
7980000	2.16e-04	0.00e+00	67	45968
8400000	2.10e-04	0.00e+00	66	44103
8820000	2.05e-04	0.00e+00	65	42485
9240000	2.02e-04	0.00e+00	64	41146
9660000	1.97e-04	0.00e+00	63	39454
10080000	1.93e-04	0.00e+00	62	38100
10500000	1.91e-04	0.00e+00	61	37037
10920000	1.88e-04	0.00e+00	60	35932
11340000	1.85e-04	0.00e+00	59	34720
11760000	1.81e-04	0.00e+00	58	33500
12180000	1.79e-04	0.00e+00	57	32436
12600000	1.78e-04	0.00e+00	56	31801
13020000	1.76e-04	0.00e+00	55	30834
13440000	1.73e-04	0.00e+00	54	29783
13860000	1.67e-04	0.00e+00	53	28221
14280000	1.61e-04	0.00e+00	52	26724
14700000	1.58e-04	0.00e+00	51	25681
15120000	1.55e-04	0.00e+00	50	24623
15540000	1.52e-04	0.00e+00	49	23688
15960000	1.47e-04	0.00e+00	48	22533
16379999	1.43e-04	0.00e+00	47	21469
16800000	1.41e-04	0.00e+00	46	20633
17220000	1.36e-04	0.00e+00	45	19469
17640000	1.32e-04	0.00e+00	44	18530
18060000	1.29e-04	0.00e+00	43	17604
18480000	1.25e-04	0.00e+00	42	16725
18900000	1.24e-04	0.00e+00	41	16160
19320000	1.23e-04	0.00e+00	40	15671
19740000	1.23e-04	0.00e+00	39	15314
20160000	1.22e-04	0.00e+00	38	14756
20580000	1.20e-04	0.00e+00	37	14172
21000000	1.19e-04	0.00e+00	36	13606
21420000	1.19e-04	0.00e+00	35	13287
21840000	1.17e-04	0.00e+00	34	12688
22260000	1.20e-04	0.00e+00	33	12567
22680000	1.20e-04	0.00e+00	32	12228
23100000	1.21e-04	0.00e+00	31	11899
23520000	1.22e-04	0.00e+00	30	11672
23940000	1.22e-04	0.00e+00	29	11268
24359999	1.22e-04	0.00e+00	28	10869
24780000	1.22e-04	0.00e+00	27	10472
25199999	1.23e-04	0.00e+00	26	10146
25620000	1.22e-04	0.00e+00	25	9742
26040000	1.24e-04	0.00e+00	24	9471
26460000	1.23e-04	0.00e+00	23	9028
26880000	1.22e-04	0.00e+00	22	8540
27300000	1.20e-04	0.00e+00	21	8007
27720000	1.20e-04	0.00e+00	20	7636
28139999	1.20e-04	0.00e+00	19	7272
28559999	1.21e-04	0.00e+00	18	6956
28980000	1.23e-04	0.00e+00	17	6676
29400000	1.27e-04	0.00e+00	16	6446
29820000	1.22e-04	0.00e+00	15	5842
30240000	1.20e-04	0.00e+00	14	5334
30660000	1.15e-04	0.00e+00	13	4779
31080000	1.12e-04	0.00e+00	12	4288
31500000	1.05e-04	0.00e+00	11	3683
31920000	9.54e-05	0.00e+00	10	3037
32340000	8.91e-05	0.00e+00	9	2552
32759999	8.17e-05	0.00e+00	8	2082
33180000	7.11e-05	0.00e+00	7	1584
33600000	6.00e-05	0.00e+00	6	1146
34020000	5.80e-05	0.00e+00	5	923
34440000	7.92e-05	0.00e+00	4	1008
34860000	1.17e-04	0.00e+00	3	1121
35280000	1.75e-04	0.00e+00	2	1116
35700000	3.54e-04	0.00e+00	1	1126
0	0.00e+00	0.00e+00	0	1194
36540000	-3.92e-04	0.00e+00	-1	1248
36960000	-1.81e-04	0.00e+00	-2	1155
37380000	-8.27e-05	0.00e+00	-3	790
37800000	-2.81e-05	0.00e+00	-4	358
38220000	-1.04e-05	0.00e+00	-5	165
44347058	-3.78e-08	0.00e+00	-391	47
