avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
450000	1.30e-03	0.00e+00	78	332862
899999	9.34e-04	0.00e+00	77	235666
1350000	7.94e-04	0.00e+00	76	197583
1800000	6.95e-04	0.00e+00	75	170855
2250000	6.16e-04	0.00e+00	74	149331
2700000	5.63e-04	0.00e+00	73	134628
3150000	5.48e-04	0.00e+00	72	129207
3600000	5.25e-04	0.00e+00	71	122122
4050000	4.70e-04	0.00e+00	70	107835
4500000	4.25e-04	0.00e+00	69	96141
4950000	3.94e-04	0.00e+00	68	87798
5400000	3.68e-04	0.00e+00	67	80825
5850000	3.41e-04	0.00e+00	66	73785
6300000	3.27e-04	0.00e+00	65	69651
6750000	3.11e-04	0.00e+00	64	65126
7200000	2.91e-04	0.00e+00	63	60148
7650000	2.79e-04	0.00e+00	62	56676
8100000	2.67e-04	0.00e+00	61	53327
8550000	2.58e-04	0.00e+00	60	50698
9000000	2.49e-04	0.00e+00	59	48214
9450000	2.45e-04	0.00e+00	58	46463
9900000	2.42e-04	0.00e+00	57	45110
10350000	2.34e-04	0.00e+00	56	42843
10800000	2.25e-04	0.00e+00	55	40535
11250000	2.13e-04	0.00e+00	54	37756
11699999	2.02e-04	0.00e+00	53	34995
12150000	1.95e-04	0.00e+00	52	33176
12600000	1.90e-04	0.00e+00	51	31751
13050000	1.86e-04	0.00e+00	50	30492
13500000	1.81e-04	0.00e+00	49	29125
13949999	1.78e-04	0.00e+00	48	27954
14400000	1.73e-04	0.00e+00	47	26670
14850000	1.65e-04	0.00e+00	46	24936
15300000	1.60e-04	0.00e+00	45	23582
15750000	1.55e-04	0.00e+00	44	22319
16200000	1.52e-04	0.00e+00	43	21414
16649999	1.51e-04	0.00e+00	42	20843
17100000	1.50e-04	0.00e+00	41	20106
17550000	1.49e-04	0.00e+00	40	19565
18000000	1.48e-04	0.00e+00	39	18883
18450000	1.46e-04	0.00e+00	38	18152
18900000	1.43e-04	0.00e+00	37	17362
19350000	1.42e-04	0.00e+00	36	16700
19800000	1.42e-04	0.00e+00	35	16227
20250000	1.41e-04	0.00e+00	34	15753
20700000	1.44e-04	0.00e+00	33	15531
21150000	1.47e-04	0.00e+00	32	15426
21600000	1.51e-04	0.00e+00	31	15291
22050000	1.52e-04	0.00e+00	30	14969
22500000	1.52e-04	0.00e+00	29	14474
22950000	1.52e-04	0.00e+00	28	13951
23400000	1.52e-04	0.00e+00	27	13483
23850000	1.52e-04	0.00e+00	26	12986
24300000	1.52e-04	0.00e+00	25	12434
24750000	1.51e-04	0.00e+00	24	11845
25200000	1.48e-04	0.00e+00	23	11166
25650000	1.48e-04	0.00e+00	22	10654
26100000	1.48e-04	0.00e+00	21	10172
26550000	1.49e-04	0.00e+00	20	9748
27000000	1.45e-04	0.00e+00	19	9039
27450000	1.43e-04	0.00e+00	18	8440
27900000	1.39e-04	0.00e+00	17	7737
28350000	1.38e-04	0.00e+00	16	7219
28800000	1.37e-04	0.00e+00	15	6748
29250000	1.34e-04	0.00e+00	14	6132
29699999	1.30e-04	0.00e+00	13	5551
30149999	1.25e-04	0.00e+00	12	4909
30600000	1.25e-04	0.00e+00	11	4516
31050000	1.25e-04	0.00e+00	10	4088
31500000	1.24e-04	0.00e+00	9	3658
31950000	1.22e-04	0.00e+00	8	3184
32400000	1.14e-04	0.00e+00	7	2609
32850000	1.04e-04	0.00e+00	6	2049
33299999	9.95e-05	0.00e+00	5	1630
33750000	7.59e-05	0.00e+00	4	994
34200000	9.93e-05	0.00e+00	3	976
34650000	1.48e-04	0.00e+00	2	968
35100000	3.14e-04	0.00e+00	1	1029
0	0.00e+00	0.00e+00	0	1132
36000000	-3.87e-04	0.00e+00	-1	1269
36450000	-2.15e-04	0.00e+00	-2	1406
36900000	-1.43e-04	0.00e+00	-3	1409
37350000	-7.48e-05	0.00e+00	-4	980
37800000	-3.32e-05	0.00e+00	-5	543
44072727	-1.47e-07	0.00e+00	-363	175
