avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
59999	5.13e-05	0.00e+00	573	99626
120000	3.16e-05	0.00e+00	572	61206
180000	2.68e-05	0.00e+00	571	51872
239999	2.51e-05	0.00e+00	570	48436
300000	2.54e-05	0.00e+00	569	48850
360000	2.57e-05	0.00e+00	568	49484
420000	2.51e-05	0.00e+00	567	48263
480000	2.33e-05	0.00e+00	566	44719
540000	2.14e-05	0.00e+00	565	40860
600000	1.96e-05	0.00e+00	564	37518
660000	1.88e-05	0.00e+00	563	35767
720000	1.87e-05	0.00e+00	562	35516
780000	1.87e-05	0.00e+00	561	35510
840000	1.86e-05	0.00e+00	560	35242
900000	1.79e-05	0.00e+00	559	33952
960000	1.76e-05	0.00e+00	558	33324
1020000	1.72e-05	0.00e+00	557	32372
1109972	1.62e-05	0.00e+00	1111	61086
1229972	1.59e-05	0.00e+00	1107	59726
1349972	1.49e-05	0.00e+00	1103	55782
1469972	1.42e-05	0.00e+00	1099	52728
1589972	1.35e-05	0.00e+00	1095	50077
1709972	1.32e-05	0.00e+00	1091	48799
1829972	1.33e-05	0.00e+00	1087	49133
1949972	1.26e-05	0.00e+00	1083	46277
2069972	1.18e-05	0.00e+00	1079	43286
2189972	1.14e-05	0.00e+00	1075	41560
2309971	1.10e-05	0.00e+00	1071	40024
2429971	1.02e-05	0.00e+00	1067	37020
2549971	9.91e-06	0.00e+00	1063	35675
2669971	9.44e-06	0.00e+00	1059	33846
2789971	9.08e-06	0.00e+00	1055	32451
2909971	8.86e-06	0.00e+00	1051	31538
3029971	8.74e-06	0.00e+00	1047	30974
3149971	8.53e-06	0.00e+00	1043	30125
3269971	8.17e-06	0.00e+00	1039	28760
3389971	8.10e-06	0.00e+00	1035	28387
3539922	7.85e-06	0.00e+00	1545	41069
3719921	7.47e-06	0.00e+00	1536	38829
3899921	7.16e-06	0.00e+00	1527	37026
4079920	6.87e-06	0.00e+00	1518	35318
4259920	6.64e-06	0.00e+00	1509	33930
4439920	6.40e-06	0.00e+00	1500	32507
4619919	6.14e-06	0.00e+00	1491	30997
4799919	5.94e-06	0.00e+00	1482	29826
4979918	5.75e-06	0.00e+00	1473	28658
5159918	5.61e-06	0.00e+00	1464	27836
5369845	5.47e-06	0.00e+00	1938	35915
5609843	5.32e-06	0.00e+00	1922	34652
5849842	5.17e-06	0.00e+00	1906	33363
6089841	5.06e-06	0.00e+00	1890	32413
6329839	4.93e-06	0.00e+00	1874	31288
6569838	4.85e-06	0.00e+00	1858	30513
6809837	4.75e-06	0.00e+00	1842	29608
7049835	4.69e-06	0.00e+00	1826	28981
7289834	4.63e-06	0.00e+00	1810	28350
7529832	4.55e-06	0.00e+00	1794	27656
7769831	4.46e-06	0.00e+00	1778	26830
8039727	4.37e-06	0.00e+00	2200	32577
8339724	4.30e-06	0.00e+00	2175	31669
8639720	4.24e-06	0.00e+00	2150	30852
8939717	4.17e-06	0.00e+00	2125	30008
9239714	4.14e-06	0.00e+00	2100	29406
9539710	4.06e-06	0.00e+00	2075	28558
9839707	3.99e-06	0.00e+00	2050	27685
10139703	3.96e-06	0.00e+00	2025	27137
10439700	3.92e-06	0.00e+00	2000	26581
10739696	3.89e-06	0.00e+00	1975	26031
11039692	3.84e-06	0.00e+00	1950	25370
11369544	3.80e-06	0.00e+00	2307	29680
11729537	3.74e-06	0.00e+00	2271	28794
12089530	3.69e-06	0.00e+00	2235	27950
12449522	3.68e-06	0.00e+00	2199	27374
12809514	3.66e-06	0.00e+00	2163	26805
13169506	3.64e-06	0.00e+00	2127	26203
13529497	3.58e-06	0.00e+00	2091	25334
13919298	3.45e-06	0.00e+00	2394	28005
14339283	3.34e-06	0.00e+00	2345	26538
14759268	3.28e-06	0.00e+00	2296	25530
15179252	3.22e-06	0.00e+00	2247	24491
15628995	3.15e-06	0.00e+00	2508	26744
16108968	3.06e-06	0.00e+00	2444	25344
16618653	2.98e-06	0.00e+00	2673	26993
17158611	2.88e-06	0.00e+00	2592	25237
17728222	2.78e-06	0.00e+00	2785	26231
18328156	2.67e-06	0.00e+00	2685	24288
18957674	2.63e-06	0.00e+00	2838	25259
19617570	2.64e-06	0.00e+00	2717	24255
20306963	2.61e-06	0.00e+00	2826	24981
21056233	2.58e-06	0.00e+00	2899	25281
21836000	2.56e-06	0.00e+00	2730	23683
22645038	2.63e-06	0.00e+00	2751	24499
23484657	2.69e-06	0.00e+00	2555	23307
24353333	2.73e-06	0.00e+00	2520	23319
25310526	2.78e-06	0.00e+00	2584	24347
26357992	2.86e-06	0.00e+00	2421	23466
27520869	2.86e-06	0.00e+00	2415	23376
28858918	3.08e-06	0.00e+00	2220	23128
30490697	3.21e-06	0.00e+00	2064	22431
44065586	-2.65e-07	0.00e+00	-24702	22154
