avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
270000	5.21e-04	0.00e+00	132	228964
540000	4.11e-04	0.00e+00	131	179171
810000	3.42e-04	0.00e+00	130	148182
1080000	3.15e-04	0.00e+00	129	135474
1350000	2.89e-04	0.00e+00	128	123244
1620000	2.65e-04	0.00e+00	127	112207
1890000	2.51e-04	0.00e+00	126	105281
2160000	2.30e-04	0.00e+00	125	95931
2430000	2.12e-04	0.00e+00	124	87691
2700000	2.01e-04	0.00e+00	123	82171
2970000	1.89e-04	0.00e+00	122	76703
3240000	1.73e-04	0.00e+00	121	69521
3510000	1.61e-04	0.00e+00	120	64448
3780000	1.54e-04	0.00e+00	119	60870
4050000	1.48e-04	0.00e+00	118	58043
4320000	1.39e-04	0.00e+00	117	54124
4590000	1.34e-04	0.00e+00	116	51673
4860000	1.29e-04	0.00e+00	115	49487
5129999	1.24e-04	0.00e+00	114	47195
5400000	1.20e-04	0.00e+00	113	45006
5670000	1.16e-04	0.00e+00	112	43254
5940000	1.13e-04	0.00e+00	111	41897
6210000	1.11e-04	0.00e+00	110	40571
6480000	1.08e-04	0.00e+00	109	39158
6750000	1.05e-04	0.00e+00	108	37803
7020000	1.03e-04	0.00e+00	107	36617
7290000	1.01e-04	0.00e+00	106	35603
7560000	9.83e-05	0.00e+00	105	34377
7830000	9.55e-05	0.00e+00	104	33090
8100000	9.25e-05	0.00e+00	103	31735
8369999	9.06e-05	0.00e+00	102	30779
8640000	8.82e-05	0.00e+00	101	29651
8910000	8.57e-05	0.00e+00	100	28526
9180000	8.37e-05	0.00e+00	99	27606
9450000	8.18e-05	0.00e+00	98	26706
9720000	8.04e-05	0.00e+00	97	25958
9990000	7.89e-05	0.00e+00	96	25238
10260000	7.72e-05	0.00e+00	95	24432
10530000	7.63e-05	0.00e+00	94	23877
10800000	7.60e-05	0.00e+00	93	23531
11070000	7.56e-05	0.00e+00	92	23167
11340000	7.52e-05	0.00e+00	91	22778
11609999	7.44e-05	0.00e+00	90	22294
11880000	7.46e-05	0.00e+00	89	22107
12150000	7.45e-05	0.00e+00	88	21831
12420000	7.34e-05	0.00e+00	87	21272
12690000	7.25e-05	0.00e+00	86	20768
12960000	7.09e-05	0.00e+00	85	20067
13229999	6.83e-05	0.00e+00	84	19108
13500000	6.75e-05	0.00e+00	83	18656
13769999	6.69e-05	0.00e+00	82	18256
14040000	6.57e-05	0.00e+00	81	17716
14309999	6.42e-05	0.00e+00	80	17114
14580000	6.25e-05	0.00e+00	79	16434
14850000	6.21e-05	0.00e+00	78	16130
15120000	6.18e-05	0.00e+00	77	15838
15390000	6.19e-05	0.00e+00	76	15671
15660000	6.16e-05	0.00e+00	75	15384
15930000	6.08e-05	0.00e+00	74	14977
16200000	5.92e-05	0.00e+00	73	14395
16469999	5.79e-05	0.00e+00	72	13875
16739999	5.66e-05	0.00e+00	71	13382
17010000	5.56e-05	0.00e+00	70	12956
17280000	5.53e-05	0.00e+00	69	12698
17550000	5.46e-05	0.00e+00	68	12360
17820000	5.38e-05	0.00e+00	67	12010
18090000	5.32e-05	0.00e+00	66	11686
18360000	5.28e-05	0.00e+00	65	11421
18630000	5.22e-05	0.00e+00	64	11124
18900000	5.16e-05	0.00e+00	63	10836
19303902	5.09e-05	0.00e+00	123	20854
19843865	5.06e-05	0.00e+00	119	20052
20383826	5.03e-05	0.00e+00	115	19246
20923783	5.05e-05	0.00e+00	111	18653
21463738	5.06e-05	0.00e+00	107	18027
21870000	5.13e-05	0.00e+00	52	8886
22273663	5.14e-05	0.00e+00	101	17295
22813608	5.15e-05	0.00e+00	97	16631
23353548	5.19e-05	0.00e+00	93	16079
23760000	5.22e-05	0.00e+00	45	7818
24163448	5.19e-05	0.00e+00	87	15036
24703373	5.10e-05	0.00e+00	83	14109
25243291	5.11e-05	0.00e+00	79	13454
25783200	5.09e-05	0.00e+00	75	12708
26323098	5.03e-05	0.00e+00	71	11898
26862985	4.78e-05	0.00e+00	67	10668
27402857	4.56e-05	0.00e+00	63	9558
27942711	4.37e-05	0.00e+00	59	8594
28482545	4.35e-05	0.00e+00	55	7974
29022352	4.26e-05	0.00e+00	51	7238
29562127	4.12e-05	0.00e+00	47	6450
30101860	3.98e-05	0.00e+00	43	5697
30641538	3.99e-05	0.00e+00	39	5179
31181142	3.97e-05	0.00e+00	35	4633
31720645	3.66e-05	0.00e+00	31	3778
32386153	3.19e-05	0.00e+00	39	4145
33309473	2.84e-05	0.00e+00	38	3591
34519999	4.28e-05	0.00e+00	27	3853
36720000	-2.25e-04	0.00e+00	-5	3746
44144081	-6.97e-07	0.00e+00	-1029	2389
