avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
420000	1.12e-03	0.00e+00	84	319208
840000	8.63e-04	0.00e+00	83	243699
1260000	6.96e-04	0.00e+00	82	194277
1679999	6.42e-04	0.00e+00	81	176961
2100000	5.79e-04	0.00e+00	80	157558
2520000	5.60e-04	0.00e+00	79	150549
2940000	5.21e-04	0.00e+00	78	138268
3359999	4.79e-04	0.00e+00	77	125506
3780000	4.24e-04	0.00e+00	76	109744
4200000	3.77e-04	0.00e+00	75	96220
4620000	3.64e-04	0.00e+00	74	91575
5040000	3.57e-04	0.00e+00	73	88670
5460000	3.34e-04	0.00e+00	72	81763
5880000	3.04e-04	0.00e+00	71	73438
6300000	2.79e-04	0.00e+00	70	66455
6720000	2.57e-04	0.00e+00	69	60389
7140000	2.46e-04	0.00e+00	68	56945
7560000	2.39e-04	0.00e+00	67	54561
7980000	2.34e-04	0.00e+00	66	52448
8400000	2.26e-04	0.00e+00	65	50094
8820000	2.18e-04	0.00e+00	64	47579
9240000	2.10e-04	0.00e+00	63	44913
9660000	2.02e-04	0.00e+00	62	42536
10080000	1.95e-04	0.00e+00	61	40526
10500000	1.89e-04	0.00e+00	60	38494
10920000	1.83e-04	0.00e+00	59	36654
11340000	1.76e-04	0.00e+00	58	34695
11759999	1.70e-04	0.00e+00	57	32893
12179999	1.65e-04	0.00e+00	56	31387
12600000	1.61e-04	0.00e+00	55	30169
13019999	1.59e-04	0.00e+00	54	29223
13440000	1.57e-04	0.00e+00	53	28356
13860000	1.54e-04	0.00e+00	52	27285
14280000	1.50e-04	0.00e+00	51	26111
14700000	1.46e-04	0.00e+00	50	24861
15120000	1.42e-04	0.00e+00	49	23646
15540000	1.39e-04	0.00e+00	48	22714
15960000	1.37e-04	0.00e+00	47	21849
16379999	1.34e-04	0.00e+00	46	21022
16800000	1.31e-04	0.00e+00	45	20110
17220000	1.29e-04	0.00e+00	44	19258
17640000	1.27e-04	0.00e+00	43	18524
18060000	1.25e-04	0.00e+00	42	17869
18480000	1.24e-04	0.00e+00	41	17296
18900000	1.22e-04	0.00e+00	40	16645
19320000	1.22e-04	0.00e+00	39	16158
19740000	1.19e-04	0.00e+00	38	15450
20160000	1.18e-04	0.00e+00	37	14875
20580000	1.17e-04	0.00e+00	36	14290
21000000	1.16e-04	0.00e+00	35	13798
21420000	1.16e-04	0.00e+00	34	13453
21840000	1.16e-04	0.00e+00	33	12985
22260000	1.16e-04	0.00e+00	32	12589
22680000	1.16e-04	0.00e+00	31	12249
23100000	1.17e-04	0.00e+00	30	11895
23520000	1.16e-04	0.00e+00	29	11485
23940000	1.16e-04	0.00e+00	28	11006
24360000	1.14e-04	0.00e+00	27	10499
24779999	1.13e-04	0.00e+00	26	9968
25200000	1.11e-04	0.00e+00	25	9440
25620000	1.10e-04	0.00e+00	24	8957
26040000	1.08e-04	0.00e+00	23	8491
26460000	1.10e-04	0.00e+00	22	8255
26880000	1.09e-04	0.00e+00	21	7799
27300000	1.09e-04	0.00e+00	20	7394
27720000	1.08e-04	0.00e+00	19	7006
28140000	1.08e-04	0.00e+00	18	6589
28560000	1.07e-04	0.00e+00	17	6180
28980000	1.08e-04	0.00e+00	16	5876
29400000	1.07e-04	0.00e+00	15	5436
29820000	1.04e-04	0.00e+00	14	4958
30240000	1.03e-04	0.00e+00	13	4553
30660000	1.01e-04	0.00e+00	12	4111
31080000	9.51e-05	0.00e+00	11	3559
31500000	8.91e-05	0.00e+00	10	3033
31920000	8.43e-05	0.00e+00	9	2581
32340000	7.56e-05	0.00e+00	8	2058
32759999	7.60e-05	0.00e+00	7	1811
33180000	6.88e-05	0.00e+00	6	1404
33600000	6.51e-05	0.00e+00	5	1107
34020000	7.14e-05	0.00e+00	4	972
34440000	9.04e-05	0.00e+00	3	923
34860000	1.26e-04	0.00e+00	2	855
35280000	2.68e-04	0.00e+00	1	912
0	0.00e+00	0.00e+00	0	1014
36120000	-2.87e-04	0.00e+00	-1	978
36540000	-1.44e-04	0.00e+00	-2	982
36960000	-8.52e-05	0.00e+00	-3	870
37380000	-4.28e-05	0.00e+00	-4	582
37800000	-1.39e-05	0.00e+00	-5	237
38220000	-8.18e-06	0.00e+00	-6	167
44286666	-3.69e-08	0.00e+00	-414	52
