avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
210000	3.63e-04	0.00e+00	166	212289
420000	2.77e-04	0.00e+00	165	160853
630000	2.41e-04	0.00e+00	164	139080
840000	2.08e-04	0.00e+00	163	119543
1050000	1.86e-04	0.00e+00	162	106283
1260000	1.69e-04	0.00e+00	161	95766
1470000	1.68e-04	0.00e+00	160	94936
1680000	1.58e-04	0.00e+00	159	88410
1890000	1.45e-04	0.00e+00	158	81040
2100000	1.44e-04	0.00e+00	157	79859
2310000	1.38e-04	0.00e+00	156	75672
2520000	1.36e-04	0.00e+00	155	74490
2730000	1.34e-04	0.00e+00	154	72691
2940000	1.28e-04	0.00e+00	153	68904
3150000	1.25e-04	0.00e+00	152	67065
3360000	1.18e-04	0.00e+00	151	62849
3570000	1.12e-04	0.00e+00	150	59420
3780000	1.03e-04	0.00e+00	149	53934
3990000	9.73e-05	0.00e+00	148	50755
4200000	9.27e-05	0.00e+00	147	48037
4410000	8.95e-05	0.00e+00	146	46061
4620000	8.87e-05	0.00e+00	145	45319
4830000	9.10e-05	0.00e+00	144	46203
5040000	8.85e-05	0.00e+00	143	44616
5250000	8.50e-05	0.00e+00	142	42571
5460000	8.19e-05	0.00e+00	141	40719
5670000	7.86e-05	0.00e+00	140	38773
5880000	7.48e-05	0.00e+00	139	36650
6090000	7.15e-05	0.00e+00	138	34768
6300000	6.86e-05	0.00e+00	137	33153
6510000	6.60e-05	0.00e+00	136	31625
6720000	6.33e-05	0.00e+00	135	30125
6930000	6.20e-05	0.00e+00	134	29268
7140000	6.05e-05	0.00e+00	133	28384
7350000	5.98e-05	0.00e+00	132	27806
7560000	5.89e-05	0.00e+00	131	27189
7770000	5.84e-05	0.00e+00	130	26783
7980000	5.75e-05	0.00e+00	129	26156
8189999	5.71e-05	0.00e+00	128	25751
8400000	5.59e-05	0.00e+00	127	25007
8610000	5.51e-05	0.00e+00	126	24458
8820000	5.41e-05	0.00e+00	125	23820
9030000	5.27e-05	0.00e+00	124	23051
9240000	5.16e-05	0.00e+00	123	22374
9450000	5.07e-05	0.00e+00	122	21792
9660000	4.99e-05	0.00e+00	121	21267
9870000	4.91e-05	0.00e+00	120	20784
10080000	4.82e-05	0.00e+00	119	20212
10290000	4.78e-05	0.00e+00	118	19893
10500000	4.65e-05	0.00e+00	117	19170
10710000	4.59e-05	0.00e+00	116	18760
10920000	4.51e-05	0.00e+00	115	18299
11130000	4.43e-05	0.00e+00	114	17821
11340000	4.36e-05	0.00e+00	113	17386
11550000	4.26e-05	0.00e+00	112	16835
11760000	4.21e-05	0.00e+00	111	16471
11970000	4.14e-05	0.00e+00	110	16048
12284516	4.06e-05	0.00e+00	217	31054
12704507	3.99e-05	0.00e+00	213	29981
13124497	3.93e-05	0.00e+00	209	28972
13544487	3.89e-05	0.00e+00	205	28135
13964477	3.79e-05	0.00e+00	201	26880
14384467	3.72e-05	0.00e+00	197	25866
14804455	3.61e-05	0.00e+00	193	24542
15224444	3.51e-05	0.00e+00	189	23362
15644432	3.44e-05	0.00e+00	185	22466
16064419	3.40e-05	0.00e+00	181	21673
16484406	3.34e-05	0.00e+00	177	20836
16904393	3.26e-05	0.00e+00	173	19881
17324378	3.21e-05	0.00e+00	169	19099
17744363	3.16e-05	0.00e+00	165	18364
18164347	3.12e-05	0.00e+00	161	17720
18584331	3.09e-05	0.00e+00	157	17085
19004313	3.07e-05	0.00e+00	153	16565
19424295	3.03e-05	0.00e+00	149	15929
19844275	3.00e-05	0.00e+00	145	15323
20264255	2.97e-05	0.00e+00	141	14743
20684233	2.93e-05	0.00e+00	137	14137
21104210	2.92e-05	0.00e+00	133	13697
21524186	2.93e-05	0.00e+00	129	13327
21944160	2.91e-05	0.00e+00	125	12844
22364132	2.93e-05	0.00e+00	121	12484
22784102	2.96e-05	0.00e+00	117	12212
23204070	2.96e-05	0.00e+00	113	11789
23624036	2.96e-05	0.00e+00	109	11363
24044000	2.94e-05	0.00e+00	105	10875
24463960	2.91e-05	0.00e+00	101	10366
24883917	2.87e-05	0.00e+00	97	9818
25406956	2.84e-05	0.00e+00	138	13841
26036744	2.81e-05	0.00e+00	129	12776
26666500	2.83e-05	0.00e+00	120	11993
27296216	2.85e-05	0.00e+00	111	11158
27925882	2.82e-05	0.00e+00	102	10158
28555483	2.82e-05	0.00e+00	93	9241
29185000	2.88e-05	0.00e+00	84	8538
29914285	2.82e-05	0.00e+00	98	9729
30752195	2.75e-05	0.00e+00	82	7959
31775483	2.46e-05	0.00e+00	93	8052
33299999	2.50e-05	0.00e+00	77	6799
43824590	-9.47e-07	0.00e+00	-1952	6517
