avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
180000	2.44e-04	0.00e+00	194	172203
360000	1.99e-04	0.00e+00	193	139251
540000	1.79e-04	0.00e+00	192	124764
719999	1.51e-04	0.00e+00	191	104496
900000	1.50e-04	0.00e+00	190	103663
1080000	1.41e-04	0.00e+00	189	96810
1260000	1.33e-04	0.00e+00	188	90894
1440000	1.25e-04	0.00e+00	187	84616
1620000	1.19e-04	0.00e+00	186	80424
1800000	1.16e-04	0.00e+00	185	77673
1980000	1.12e-04	0.00e+00	184	74810
2160000	1.03e-04	0.00e+00	183	68436
2340000	1.01e-04	0.00e+00	182	66502
2520000	9.54e-05	0.00e+00	181	62754
2700000	9.01e-05	0.00e+00	180	58956
2880000	8.65e-05	0.00e+00	179	56293
3060000	8.33e-05	0.00e+00	178	53861
3240000	8.06e-05	0.00e+00	177	51870
3420000	7.72e-05	0.00e+00	176	49375
3600000	7.48e-05	0.00e+00	175	47553
3779999	7.39e-05	0.00e+00	174	46703
3960000	6.94e-05	0.00e+00	173	43659
4139999	6.60e-05	0.00e+00	172	41276
4320000	6.33e-05	0.00e+00	171	39341
4500000	6.30e-05	0.00e+00	170	38945
4680000	6.17e-05	0.00e+00	169	37883
4860000	6.14e-05	0.00e+00	168	37492
5040000	6.22e-05	0.00e+00	167	37723
5220000	6.01e-05	0.00e+00	166	36274
5400000	5.96e-05	0.00e+00	165	35737
5580000	5.87e-05	0.00e+00	164	35005
5760000	5.79e-05	0.00e+00	163	34275
5940000	5.67e-05	0.00e+00	162	33382
6120000	5.67e-05	0.00e+00	161	33180
6300000	5.39e-05	0.00e+00	160	31340
6480000	5.08e-05	0.00e+00	159	29378
6660000	4.90e-05	0.00e+00	158	28158
6839999	4.79e-05	0.00e+00	157	27313
7020000	4.65e-05	0.00e+00	156	26347
7200000	4.62e-05	0.00e+00	155	26019
7380000	4.52e-05	0.00e+00	154	25291
7559999	4.47e-05	0.00e+00	153	24872
7740000	4.43e-05	0.00e+00	152	24492
7920000	4.40e-05	0.00e+00	151	24125
8100000	4.38e-05	0.00e+00	150	23867
8279999	4.33e-05	0.00e+00	149	23465
8460000	4.32e-05	0.00e+00	148	23262
8640000	4.30e-05	0.00e+00	147	22948
8820000	4.27e-05	0.00e+00	146	22638
9000000	4.22e-05	0.00e+00	145	22237
9180000	4.18e-05	0.00e+00	144	21866
9360000	4.12e-05	0.00e+00	143	21438
9540000	4.07e-05	0.00e+00	142	21030
9809679	3.97e-05	0.00e+00	281	40589
10169675	3.84e-05	0.00e+00	277	38621
10529670	3.67e-05	0.00e+00	273	36373
10889665	3.51e-05	0.00e+00	269	34292
11249660	3.40e-05	0.00e+00	265	32718
11609655	3.29e-05	0.00e+00	261	31255
11969649	3.18e-05	0.00e+00	257	29669
12329644	3.07e-05	0.00e+00	253	28217
12689638	2.98e-05	0.00e+00	249	26937
13049632	2.92e-05	0.00e+00	245	25980
13409626	2.86e-05	0.00e+00	241	25007
13769620	2.78e-05	0.00e+00	237	23980
14129613	2.72e-05	0.00e+00	233	23013
14489606	2.65e-05	0.00e+00	229	22035
14849599	2.59e-05	0.00e+00	225	21173
15209592	2.55e-05	0.00e+00	221	20482
15569585	2.52e-05	0.00e+00	217	19881
15929577	2.51e-05	0.00e+00	213	19455
16289569	2.50e-05	0.00e+00	209	19026
16649560	2.51e-05	0.00e+00	205	18676
17009552	2.50e-05	0.00e+00	201	18256
17369543	2.49e-05	0.00e+00	197	17851
17729533	2.49e-05	0.00e+00	193	17471
18089523	2.47e-05	0.00e+00	189	16979
18449513	2.44e-05	0.00e+00	185	16417
18809502	2.43e-05	0.00e+00	181	15969
19258636	2.39e-05	0.00e+00	264	22921
19798588	2.35e-05	0.00e+00	255	21800
20338536	2.32e-05	0.00e+00	246	20709
20878481	2.28e-05	0.00e+00	237	19603
21418421	2.26e-05	0.00e+00	228	18704
21958356	2.22e-05	0.00e+00	219	17634
22498285	2.18e-05	0.00e+00	210	16622
23038208	2.15e-05	0.00e+00	201	15676
23578125	2.13e-05	0.00e+00	192	14860
24118032	2.10e-05	0.00e+00	183	13965
24657931	2.09e-05	0.00e+00	174	13248
25285871	2.10e-05	0.00e+00	218	16603
26005544	2.11e-05	0.00e+00	202	15494
26725161	2.15e-05	0.00e+00	186	14522
27444705	2.14e-05	0.00e+00	170	13252
28164155	2.21e-05	0.00e+00	154	12379
28969411	2.21e-05	0.00e+00	170	13673
29867586	2.23e-05	0.00e+00	145	11746
30847659	2.29e-05	0.00e+00	141	11728
32279999	1.99e-05	0.00e+00	165	11915
43971428	-1.16e-06	0.00e+00	-2583	10849
