avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
390000	1.04e-03	0.00e+00	92	343555
780000	7.89e-04	0.00e+00	91	256924
1170000	6.81e-04	0.00e+00	90	219201
1560000	6.13e-04	0.00e+00	89	195280
1950000	5.41e-04	0.00e+00	88	170410
2340000	4.97e-04	0.00e+00	87	154639
2730000	4.35e-04	0.00e+00	86	133734
3119999	3.89e-04	0.00e+00	85	118297
3510000	3.53e-04	0.00e+00	84	106057
3900000	3.22e-04	0.00e+00	83	95604
4290000	2.99e-04	0.00e+00	82	87681
4680000	2.80e-04	0.00e+00	81	81165
5070000	2.63e-04	0.00e+00	80	75298
5460000	2.49e-04	0.00e+00	79	70258
5850000	2.35e-04	0.00e+00	78	65496
6240000	2.22e-04	0.00e+00	77	61162
6630000	2.11e-04	0.00e+00	76	57413
7020000	2.02e-04	0.00e+00	75	54252
7410000	1.95e-04	0.00e+00	74	51603
7800000	1.89e-04	0.00e+00	73	49466
8189999	1.85e-04	0.00e+00	72	47581
8580000	1.79e-04	0.00e+00	71	45484
8970000	1.74e-04	0.00e+00	70	43702
9360000	1.71e-04	0.00e+00	69	42119
9750000	1.66e-04	0.00e+00	68	40458
10140000	1.61e-04	0.00e+00	67	38615
10530000	1.55e-04	0.00e+00	66	36649
10920000	1.50e-04	0.00e+00	65	34998
11310000	1.47e-04	0.00e+00	64	33739
11700000	1.43e-04	0.00e+00	63	32259
12090000	1.39e-04	0.00e+00	62	30725
12480000	1.35e-04	0.00e+00	61	29500
12870000	1.32e-04	0.00e+00	60	28422
13260000	1.30e-04	0.00e+00	59	27385
13650000	1.26e-04	0.00e+00	58	26108
14040000	1.22e-04	0.00e+00	57	24904
14429999	1.19e-04	0.00e+00	56	23856
14820000	1.18e-04	0.00e+00	55	23269
15210000	1.16e-04	0.00e+00	54	22507
15600000	1.14e-04	0.00e+00	53	21618
15990000	1.13e-04	0.00e+00	52	20940
16379999	1.11e-04	0.00e+00	51	20315
16770000	1.10e-04	0.00e+00	50	19754
17160000	1.09e-04	0.00e+00	49	19118
17550000	1.07e-04	0.00e+00	48	18425
17940000	1.05e-04	0.00e+00	47	17655
18330000	1.03e-04	0.00e+00	46	16929
18720000	1.01e-04	0.00e+00	45	16283
19110000	1.01e-04	0.00e+00	44	15952
19500000	1.02e-04	0.00e+00	43	15648
19890000	1.02e-04	0.00e+00	42	15254
20280000	1.00e-04	0.00e+00	41	14726
20670000	1.01e-04	0.00e+00	40	14411
21060000	1.01e-04	0.00e+00	39	14049
21450000	1.01e-04	0.00e+00	38	13725
21840000	1.00e-04	0.00e+00	37	13292
22230000	1.00e-04	0.00e+00	36	12888
22620000	9.94e-05	0.00e+00	35	12447
23010000	9.94e-05	0.00e+00	34	12088
23400000	9.87e-05	0.00e+00	33	11651
23790000	9.85e-05	0.00e+00	32	11279
24180000	9.81e-05	0.00e+00	31	10880
24570000	9.68e-05	0.00e+00	30	10395
24960000	9.53e-05	0.00e+00	29	9885
25350000	9.35e-05	0.00e+00	28	9370
25739999	9.26e-05	0.00e+00	27	8947
26130000	9.02e-05	0.00e+00	26	8392
26520000	8.60e-05	0.00e+00	25	7691
26910000	8.39e-05	0.00e+00	24	7207
27300000	8.17e-05	0.00e+00	23	6724
27690000	7.90e-05	0.00e+00	22	6220
28080000	7.67e-05	0.00e+00	21	5766
28470000	7.47e-05	0.00e+00	20	5346
28860000	7.38e-05	0.00e+00	19	5020
29250000	7.42e-05	0.00e+00	18	4780
29640000	7.41e-05	0.00e+00	17	4508
30030000	7.34e-05	0.00e+00	16	4202
30420000	7.30e-05	0.00e+00	15	3917
30810000	7.14e-05	0.00e+00	14	3574
31199999	7.13e-05	0.00e+00	13	3316
31590000	6.90e-05	0.00e+00	12	2964
31980000	6.67e-05	0.00e+00	11	2625
32369999	6.08e-05	0.00e+00	10	2174
32759999	5.77e-05	0.00e+00	9	1859
33150000	5.28e-05	0.00e+00	8	1511
33540000	4.64e-05	0.00e+00	7	1163
33930000	4.87e-05	0.00e+00	6	1046
34320000	6.09e-05	0.00e+00	5	1089
34710000	7.20e-05	0.00e+00	4	1030
35100000	9.67e-05	0.00e+00	3	1038
35490000	1.60e-04	0.00e+00	2	1148
35880000	3.30e-04	0.00e+00	1	1181
0	0.00e+00	0.00e+00	0	1144
36660000	-3.12e-04	0.00e+00	-1	1118
37050000	-1.37e-04	0.00e+00	-2	982
37440000	-5.70e-05	0.00e+00	-3	612
37830000	-2.70e-05	0.00e+00	-4	386
38220000	-1.54e-05	0.00e+00	-5	275
44416666	-4.41e-08	0.00e+00	-450	71
