avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
360000	8.62e-04	0.00e+00	97	286600
720000	6.73e-04	0.00e+00	96	221485
1080000	5.54e-04	0.00e+00	95	180456
1440000	5.00e-04	0.00e+00	94	161107
1800000	4.53e-04	0.00e+00	93	144440
2160000	4.27e-04	0.00e+00	92	134601
2520000	4.15e-04	0.00e+00	91	129516
2880000	3.86e-04	0.00e+00	90	118947
3240000	3.63e-04	0.00e+00	89	110746
3600000	3.33e-04	0.00e+00	88	100369
3960000	2.94e-04	0.00e+00	87	87505
4320000	2.73e-04	0.00e+00	86	80478
4680000	2.70e-04	0.00e+00	85	78713
5040000	2.65e-04	0.00e+00	84	76379
5400000	2.49e-04	0.00e+00	83	70796
5760000	2.30e-04	0.00e+00	82	64669
6120000	2.13e-04	0.00e+00	81	59136
6480000	1.99e-04	0.00e+00	80	54510
6840000	1.87e-04	0.00e+00	79	50743
7200000	1.81e-04	0.00e+00	78	48436
7560000	1.77e-04	0.00e+00	77	46685
7919999	1.74e-04	0.00e+00	76	45251
8279999	1.70e-04	0.00e+00	75	43642
8640000	1.65e-04	0.00e+00	74	41740
9000000	1.59e-04	0.00e+00	73	39664
9360000	1.53e-04	0.00e+00	72	37796
9720000	1.49e-04	0.00e+00	71	36176
10080000	1.45e-04	0.00e+00	70	34680
10440000	1.41e-04	0.00e+00	69	33319
10800000	1.37e-04	0.00e+00	68	31834
11160000	1.33e-04	0.00e+00	67	30432
11520000	1.28e-04	0.00e+00	66	29031
11880000	1.25e-04	0.00e+00	65	27792
12240000	1.22e-04	0.00e+00	64	26779
12600000	1.20e-04	0.00e+00	63	25875
12960000	1.18e-04	0.00e+00	62	25151
13320000	1.18e-04	0.00e+00	61	24563
13680000	1.16e-04	0.00e+00	60	23794
14040000	1.13e-04	0.00e+00	59	22850
14400000	1.11e-04	0.00e+00	58	22073
14759999	1.08e-04	0.00e+00	57	21147
15120000	1.06e-04	0.00e+00	56	20266
15480000	1.04e-04	0.00e+00	55	19574
15840000	1.02e-04	0.00e+00	54	18857
16200000	1.01e-04	0.00e+00	53	18385
16559999	9.92e-05	0.00e+00	52	17684
16920000	9.76e-05	0.00e+00	51	17059
17280000	9.59e-05	0.00e+00	50	16435
17640000	9.48e-05	0.00e+00	49	15924
18000000	9.36e-05	0.00e+00	48	15401
18360000	9.28e-05	0.00e+00	47	14945
18720000	9.19e-05	0.00e+00	46	14490
19080000	9.13e-05	0.00e+00	45	14078
19440000	9.05e-05	0.00e+00	44	13640
19800000	8.93e-05	0.00e+00	43	13153
20160000	8.88e-05	0.00e+00	42	12785
20520000	8.77e-05	0.00e+00	41	12328
20880000	8.71e-05	0.00e+00	40	11934
21240000	8.70e-05	0.00e+00	39	11626
21600000	8.74e-05	0.00e+00	38	11380
21960000	8.65e-05	0.00e+00	37	10973
22320000	8.71e-05	0.00e+00	36	10743
22680000	8.76e-05	0.00e+00	35	10508
23040000	8.78e-05	0.00e+00	34	10225
23400000	8.81e-05	0.00e+00	33	9966
23760000	8.78e-05	0.00e+00	32	9625
24120000	8.68e-05	0.00e+00	31	9219
24480000	8.63e-05	0.00e+00	30	8876
24840000	8.49e-05	0.00e+00	29	8440
25200000	8.47e-05	0.00e+00	28	8123
25560000	8.37e-05	0.00e+00	27	7745
25920000	8.25e-05	0.00e+00	26	7354
26280000	8.34e-05	0.00e+00	25	7143
26640000	8.38e-05	0.00e+00	24	6891
27000000	8.38e-05	0.00e+00	23	6605
27360000	8.42e-05	0.00e+00	22	6349
27720000	8.34e-05	0.00e+00	21	6002
28079999	8.29e-05	0.00e+00	20	5685
28440000	8.20e-05	0.00e+00	19	5337
28799999	8.38e-05	0.00e+00	18	5168
29160000	8.41e-05	0.00e+00	17	4900
29520000	8.28e-05	0.00e+00	16	4541
29880000	8.13e-05	0.00e+00	15	4179
30240000	8.15e-05	0.00e+00	14	3909
30600000	8.03e-05	0.00e+00	13	3578
30959999	7.79e-05	0.00e+00	12	3205
31319999	7.41e-05	0.00e+00	11	2794
31680000	7.11e-05	0.00e+00	10	2435
32040000	6.72e-05	0.00e+00	9	2074
32400000	6.36e-05	0.00e+00	8	1743
32759999	6.40e-05	0.00e+00	7	1536
33283636	5.91e-05	0.00e+00	11	2229
33994285	6.92e-05	0.00e+00	7	1661
34680000	1.43e-04	0.00e+00	3	1470
35640000	-4.75e-04	0.00e+00	-1	1628
36000000	-1.25e-04	0.00e+00	-2	857
36360000	-8.19e-05	0.00e+00	-3	842
36919999	-5.05e-05	0.00e+00	-9	1559
37633846	-1.53e-05	0.00e+00	-13	683
44112558	-1.34e-07	0.00e+00	-602	276
