avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
210000	3.37e-04	0.00e+00	167	205984
420000	2.97e-04	0.00e+00	166	180284
630000	2.47e-04	0.00e+00	165	148968
840000	2.20e-04	0.00e+00	164	132012
1050000	2.10e-04	0.00e+00	163	125125
1260000	1.90e-04	0.00e+00	162	112492
1470000	1.83e-04	0.00e+00	161	108123
1680000	1.69e-04	0.00e+00	160	99265
1890000	1.59e-04	0.00e+00	159	92406
2100000	1.56e-04	0.00e+00	158	90544
2310000	1.41e-04	0.00e+00	157	81129
2520000	1.38e-04	0.00e+00	156	78735
2730000	1.27e-04	0.00e+00	155	71964
2940000	1.22e-04	0.00e+00	154	68516
3150000	1.12e-04	0.00e+00	153	62942
3360000	1.06e-04	0.00e+00	152	59258
3569999	1.02e-04	0.00e+00	151	56328
3780000	9.60e-05	0.00e+00	150	52717
3990000	9.21e-05	0.00e+00	149	50253
4200000	8.90e-05	0.00e+00	148	48233
4410000	8.72e-05	0.00e+00	147	46922
4620000	8.26e-05	0.00e+00	146	44161
4830000	7.95e-05	0.00e+00	145	42217
5040000	7.69e-05	0.00e+00	144	40572
5250000	7.48e-05	0.00e+00	143	39164
5460000	7.24e-05	0.00e+00	142	37653
5670000	7.09e-05	0.00e+00	141	36611
5880000	6.88e-05	0.00e+00	140	35271
6090000	6.62e-05	0.00e+00	139	33680
6300000	6.48e-05	0.00e+00	138	32726
6510000	6.25e-05	0.00e+00	137	31366
6720000	6.12e-05	0.00e+00	136	30487
6930000	5.97e-05	0.00e+00	135	29518
7140000	5.86e-05	0.00e+00	134	28744
7350000	5.74e-05	0.00e+00	133	27938
7560000	5.65e-05	0.00e+00	132	27304
7770000	5.57e-05	0.00e+00	131	26710
7980000	5.50e-05	0.00e+00	130	26162
8189999	5.40e-05	0.00e+00	129	25522
8400000	5.33e-05	0.00e+00	128	24996
8610000	5.25e-05	0.00e+00	127	24402
8820000	5.19e-05	0.00e+00	126	23923
9030000	5.12e-05	0.00e+00	125	23448
9240000	5.06e-05	0.00e+00	124	22970
9450000	5.00e-05	0.00e+00	123	22498
9660000	4.93e-05	0.00e+00	122	22034
9870000	4.85e-05	0.00e+00	121	21468
10080000	4.76e-05	0.00e+00	120	20924
10290000	4.69e-05	0.00e+00	119	20416
10500000	4.59e-05	0.00e+00	118	19812
10710000	4.50e-05	0.00e+00	117	19272
10920000	4.44e-05	0.00e+00	116	18866
11130000	4.40e-05	0.00e+00	115	18518
11340000	4.33e-05	0.00e+00	114	18092
11550000	4.28e-05	0.00e+00	113	17695
11760000	4.20e-05	0.00e+00	112	17217
11970000	4.14e-05	0.00e+00	111	16828
12284520	4.04e-05	0.00e+00	219	32428
12704511	3.95e-05	0.00e+00	215	31128
13124502	3.87e-05	0.00e+00	211	29886
13544492	3.76e-05	0.00e+00	207	28481
13964482	3.64e-05	0.00e+00	203	27041
14384472	3.55e-05	0.00e+00	199	25878
14804461	3.51e-05	0.00e+00	195	25036
15224450	3.46e-05	0.00e+00	191	24197
15644438	3.39e-05	0.00e+00	187	23212
16064426	3.35e-05	0.00e+00	183	22476
16484413	3.31e-05	0.00e+00	179	21691
16904400	3.27e-05	0.00e+00	175	20975
17324385	3.25e-05	0.00e+00	171	20360
17744371	3.18e-05	0.00e+00	167	19434
18164355	3.11e-05	0.00e+00	163	18541
18584339	3.05e-05	0.00e+00	159	17763
19004322	3.03e-05	0.00e+00	155	17193
19424304	3.06e-05	0.00e+00	151	16900
19844285	3.07e-05	0.00e+00	147	16510
20264265	3.04e-05	0.00e+00	143	15894
20684244	3.04e-05	0.00e+00	139	15448
21104222	3.06e-05	0.00e+00	135	15140
21524198	3.06e-05	0.00e+00	131	14658
21944173	3.06e-05	0.00e+00	127	14219
22364146	3.04e-05	0.00e+00	123	13714
22784117	3.04e-05	0.00e+00	119	13232
23204086	3.03e-05	0.00e+00	115	12779
23624054	3.03e-05	0.00e+00	111	12324
24044018	3.03e-05	0.00e+00	107	11866
24463980	3.01e-05	0.00e+00	103	11341
24883939	2.97e-05	0.00e+00	99	10752
25303894	2.92e-05	0.00e+00	95	10171
25826888	2.88e-05	0.00e+00	135	14253
26456666	2.74e-05	0.00e+00	126	12633
27086410	2.63e-05	0.00e+00	117	11273
27716111	2.52e-05	0.00e+00	108	9983
28345757	2.44e-05	0.00e+00	99	8849
29076101	2.44e-05	0.00e+00	118	10527
29914705	2.48e-05	0.00e+00	102	9261
30850000	2.49e-05	0.00e+00	105	9558
31985483	2.42e-05	0.00e+00	93	8227
33530000	2.79e-05	0.00e+00	78	7956
43890000	-1.04e-06	0.00e+00	-1891	7200
