avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
300000	6.89e-04	0.00e+00	117	270604
600000	4.87e-04	0.00e+00	116	189819
900000	4.03e-04	0.00e+00	115	155618
1200000	3.63e-04	0.00e+00	114	138776
1500000	3.29e-04	0.00e+00	113	124783
1800000	3.02e-04	0.00e+00	112	113606
2100000	2.80e-04	0.00e+00	111	104205
2400000	2.58e-04	0.00e+00	110	95193
2700000	2.43e-04	0.00e+00	109	88895
3000000	2.40e-04	0.00e+00	108	87056
3300000	2.37e-04	0.00e+00	107	85204
3600000	2.27e-04	0.00e+00	106	80922
3900000	2.12e-04	0.00e+00	105	74903
4200000	1.99e-04	0.00e+00	104	69379
4500000	1.86e-04	0.00e+00	103	64264
4800000	1.76e-04	0.00e+00	102	60117
5099999	1.67e-04	0.00e+00	101	56531
5400000	1.61e-04	0.00e+00	100	53901
5700000	1.53e-04	0.00e+00	99	50749
6000000	1.46e-04	0.00e+00	98	47928
6300000	1.42e-04	0.00e+00	97	46255
6599999	1.40e-04	0.00e+00	96	44979
6900000	1.32e-04	0.00e+00	95	42249
7200000	1.27e-04	0.00e+00	94	40163
7500000	1.23e-04	0.00e+00	93	38486
7800000	1.20e-04	0.00e+00	92	36963
8100000	1.17e-04	0.00e+00	91	35652
8400000	1.14e-04	0.00e+00	90	34389
8700000	1.11e-04	0.00e+00	89	33113
9000000	1.09e-04	0.00e+00	88	32070
9300000	1.07e-04	0.00e+00	87	31332
9600000	1.06e-04	0.00e+00	86	30748
9900000	1.05e-04	0.00e+00	85	30066
10200000	1.03e-04	0.00e+00	84	29083
10500000	1.01e-04	0.00e+00	83	28083
10800000	9.82e-05	0.00e+00	82	27033
11100000	9.51e-05	0.00e+00	81	25864
11400000	9.12e-05	0.00e+00	80	24490
11700000	8.81e-05	0.00e+00	79	23364
12000000	8.58e-05	0.00e+00	78	22482
12300000	8.43e-05	0.00e+00	77	21793
12600000	8.30e-05	0.00e+00	76	21188
12900000	8.17e-05	0.00e+00	75	20581
13200000	8.05e-05	0.00e+00	74	20003
13500000	7.93e-05	0.00e+00	73	19446
13800000	7.82e-05	0.00e+00	72	18918
14100000	7.73e-05	0.00e+00	71	18428
14400000	7.56e-05	0.00e+00	70	17777
14700000	7.33e-05	0.00e+00	69	16976
15000000	7.15e-05	0.00e+00	68	16336
15300000	6.99e-05	0.00e+00	67	15724
15599999	6.80e-05	0.00e+00	66	15082
15900000	6.69e-05	0.00e+00	65	14611
16200000	6.64e-05	0.00e+00	64	14263
16500000	6.63e-05	0.00e+00	63	14036
16800000	6.59e-05	0.00e+00	62	13715
17100000	6.54e-05	0.00e+00	61	13393
17400000	6.53e-05	0.00e+00	60	13163
17700000	6.53e-05	0.00e+00	59	12935
18000000	6.49e-05	0.00e+00	58	12636
18300000	6.40e-05	0.00e+00	57	12255
18600000	6.34e-05	0.00e+00	56	11921
18900000	6.27e-05	0.00e+00	55	11578
19200000	6.20e-05	0.00e+00	54	11252
19500000	6.19e-05	0.00e+00	53	11014
19800000	6.20e-05	0.00e+00	52	10826
20100000	6.18e-05	0.00e+00	51	10588
20400000	6.23e-05	0.00e+00	50	10463
20700000	6.31e-05	0.00e+00	49	10375
21000000	6.39e-05	0.00e+00	48	10296
21300000	6.51e-05	0.00e+00	47	10272
21600000	6.61e-05	0.00e+00	46	10212
21900000	6.68e-05	0.00e+00	45	10095
22200000	6.67e-05	0.00e+00	44	9862
22500000	6.66e-05	0.00e+00	43	9619
22800000	6.66e-05	0.00e+00	42	9389
23100000	6.66e-05	0.00e+00	41	9176
23400000	6.70e-05	0.00e+00	40	9004
23700000	6.72e-05	0.00e+00	39	8797
24000000	6.68e-05	0.00e+00	38	8519
24300000	6.66e-05	0.00e+00	37	8270
24600000	6.65e-05	0.00e+00	36	8037
24900000	6.59e-05	0.00e+00	35	7748
25347761	6.51e-05	0.00e+00	67	14639
25947619	6.51e-05	0.00e+00	63	13781
26547457	6.55e-05	0.00e+00	59	12974
27147272	6.39e-05	0.00e+00	55	11805
27747058	6.18e-05	0.00e+00	51	10580
28346808	6.11e-05	0.00e+00	47	9651
28946511	6.05e-05	0.00e+00	43	8741
29546153	5.85e-05	0.00e+00	39	7661
30145714	5.59e-05	0.00e+00	35	6565
30745161	5.65e-05	0.00e+00	31	5882
31344444	5.61e-05	0.00e+00	27	5089
31943478	5.46e-05	0.00e+00	23	4217
32677777	4.97e-05	0.00e+00	27	4505
33681818	4.23e-05	0.00e+00	22	3128
34500000	2.08e-04	0.00e+00	5	3498
36557142	-7.97e-05	0.00e+00	-14	3745
44025000	-5.96e-07	0.00e+00	-888	1776
