avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
150000	2.04e-04	0.00e+00	228	172987
300000	1.55e-04	0.00e+00	227	130630
450000	1.52e-04	0.00e+00	226	127243
600000	1.30e-04	0.00e+00	225	108302
750000	1.14e-04	0.00e+00	224	94482
900000	1.10e-04	0.00e+00	223	91196
1050000	1.00e-04	0.00e+00	222	82629
1200000	9.14e-05	0.00e+00	221	75059
1350000	8.90e-05	0.00e+00	220	72760
1500000	9.01e-05	0.00e+00	219	73321
1650000	8.83e-05	0.00e+00	218	71490
1800000	8.64e-05	0.00e+00	217	69634
1950000	8.25e-05	0.00e+00	216	66238
2100000	7.92e-05	0.00e+00	215	63254
2250000	7.62e-05	0.00e+00	214	60573
2400000	7.37e-05	0.00e+00	213	58314
2549999	6.92e-05	0.00e+00	212	54512
2700000	6.67e-05	0.00e+00	211	52306
2850000	6.24e-05	0.00e+00	210	48712
3000000	5.91e-05	0.00e+00	209	45884
3149999	5.74e-05	0.00e+00	208	44351
3299999	5.57e-05	0.00e+00	207	42800
3450000	5.40e-05	0.00e+00	206	41314
3600000	5.16e-05	0.00e+00	205	39311
3750000	4.98e-05	0.00e+00	204	37705
3899999	4.79e-05	0.00e+00	203	36103
4050000	4.71e-05	0.00e+00	202	35365
4200000	4.60e-05	0.00e+00	201	34339
4350000	4.58e-05	0.00e+00	200	34058
4500000	4.40e-05	0.00e+00	199	32551
4650000	4.25e-05	0.00e+00	198	31282
4800000	4.14e-05	0.00e+00	197	30294
4950000	4.04e-05	0.00e+00	196	29419
5100000	3.96e-05	0.00e+00	195	28690
5250000	3.85e-05	0.00e+00	194	27734
5400000	3.77e-05	0.00e+00	193	27028
5550000	3.69e-05	0.00e+00	192	26339
5700000	3.62e-05	0.00e+00	191	25695
5850000	3.56e-05	0.00e+00	190	25093
6000000	3.49e-05	0.00e+00	189	24471
6224800	3.37e-05	0.00e+00	375	46961
6524797	3.24e-05	0.00e+00	371	44610
6824795	3.13e-05	0.00e+00	367	42661
7124793	3.03e-05	0.00e+00	363	40817
7424791	2.93e-05	0.00e+00	359	39044
7724788	2.85e-05	0.00e+00	355	37593
8024786	2.79e-05	0.00e+00	351	36431
8324783	2.75e-05	0.00e+00	347	35407
8624781	2.72e-05	0.00e+00	343	34595
8924778	2.65e-05	0.00e+00	339	33353
9224776	2.57e-05	0.00e+00	335	31990
9524773	2.53e-05	0.00e+00	331	31058
9824770	2.49e-05	0.00e+00	327	30244
10124767	2.46e-05	0.00e+00	323	29478
10424764	2.40e-05	0.00e+00	319	28441
10724761	2.35e-05	0.00e+00	315	27492
11024758	2.30e-05	0.00e+00	311	26545
11324755	2.27e-05	0.00e+00	307	25842
11624752	2.24e-05	0.00e+00	303	25208
11924749	2.24e-05	0.00e+00	299	24836
12224745	2.24e-05	0.00e+00	295	24598
12524742	2.26e-05	0.00e+00	291	24388
12824738	2.25e-05	0.00e+00	287	23943
13124734	2.25e-05	0.00e+00	283	23615
13424731	2.23e-05	0.00e+00	279	23104
13724727	2.18e-05	0.00e+00	275	22314
14024723	2.16e-05	0.00e+00	271	21716
14324719	2.13e-05	0.00e+00	267	21175
14624714	2.12e-05	0.00e+00	263	20712
14924710	2.09e-05	0.00e+00	259	20141
15224705	2.08e-05	0.00e+00	255	19742
15524701	2.06e-05	0.00e+00	251	19184
15824696	2.03e-05	0.00e+00	247	18650
16124691	1.99e-05	0.00e+00	243	17994
16499159	1.96e-05	0.00e+00	357	26036
16949137	1.92e-05	0.00e+00	348	24781
17399115	1.92e-05	0.00e+00	339	24134
17849090	1.89e-05	0.00e+00	330	23228
18299065	1.89e-05	0.00e+00	321	22525
18749038	1.87e-05	0.00e+00	312	21622
19199009	1.85e-05	0.00e+00	303	20859
19648979	1.83e-05	0.00e+00	294	20003
20098947	1.83e-05	0.00e+00	285	19403
20548913	1.81e-05	0.00e+00	276	18593
20998876	1.79e-05	0.00e+00	267	17751
21448837	1.75e-05	0.00e+00	258	16746
21898795	1.71e-05	0.00e+00	249	15813
22348750	1.70e-05	0.00e+00	240	15119
22872549	1.66e-05	0.00e+00	306	18828
23472413	1.64e-05	0.00e+00	290	17647
24072262	1.60e-05	0.00e+00	274	16317
24672093	1.55e-05	0.00e+00	258	14820
25345000	1.52e-05	0.00e+00	300	16905
26094545	1.50e-05	0.00e+00	275	15366
26844000	1.47e-05	0.00e+00	250	13639
27665168	1.40e-05	0.00e+00	267	13840
28634210	1.38e-05	0.00e+00	266	13650
29816666	1.36e-05	0.00e+00	270	13682
31389473	1.47e-05	0.00e+00	247	13513
43697468	-8.31e-07	0.00e+00	-4108	12687
