avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
240000	4.44e-04	0.00e+00	147	220836
480000	3.46e-04	0.00e+00	146	170718
720000	2.81e-04	0.00e+00	145	137902
960000	2.50e-04	0.00e+00	144	121810
1200000	2.32e-04	0.00e+00	143	112318
1440000	2.11e-04	0.00e+00	142	101115
1680000	1.98e-04	0.00e+00	141	94339
1920000	1.85e-04	0.00e+00	140	87389
2160000	1.74e-04	0.00e+00	139	81959
2400000	1.61e-04	0.00e+00	138	74898
2640000	1.57e-04	0.00e+00	137	72516
2880000	1.51e-04	0.00e+00	136	69606
3120000	1.52e-04	0.00e+00	135	69205
3360000	1.49e-04	0.00e+00	134	67672
3600000	1.46e-04	0.00e+00	133	65794
3840000	1.37e-04	0.00e+00	132	60913
4080000	1.30e-04	0.00e+00	131	57379
4320000	1.22e-04	0.00e+00	130	53430
4560000	1.17e-04	0.00e+00	129	51038
4800000	1.11e-04	0.00e+00	128	48212
5040000	1.06e-04	0.00e+00	127	45497
5280000	1.03e-04	0.00e+00	126	43947
5520000	1.00e-04	0.00e+00	125	42410
5760000	9.54e-05	0.00e+00	124	39996
6000000	9.24e-05	0.00e+00	123	38417
6240000	9.01e-05	0.00e+00	122	37171
6480000	8.96e-05	0.00e+00	121	36623
6720000	8.63e-05	0.00e+00	120	34999
6960000	8.32e-05	0.00e+00	119	33454
7200000	8.07e-05	0.00e+00	118	32199
7440000	7.85e-05	0.00e+00	117	31054
7680000	7.65e-05	0.00e+00	116	30004
7920000	7.51e-05	0.00e+00	115	29186
8160000	7.32e-05	0.00e+00	114	28207
8400000	7.22e-05	0.00e+00	113	27575
8640000	7.04e-05	0.00e+00	112	26651
8880000	6.94e-05	0.00e+00	111	26026
9120000	6.84e-05	0.00e+00	110	25414
9360000	6.76e-05	0.00e+00	109	24902
9600000	6.77e-05	0.00e+00	108	24697
9839999	6.67e-05	0.00e+00	107	24127
10080000	6.58e-05	0.00e+00	106	23580
10320000	6.45e-05	0.00e+00	105	22889
10560000	6.35e-05	0.00e+00	104	22317
10800000	6.22e-05	0.00e+00	103	21645
11040000	6.06e-05	0.00e+00	102	20879
11280000	5.87e-05	0.00e+00	101	20026
11520000	5.69e-05	0.00e+00	100	19236
11760000	5.53e-05	0.00e+00	99	18518
12000000	5.44e-05	0.00e+00	98	18007
12240000	5.33e-05	0.00e+00	97	17482
12479999	5.29e-05	0.00e+00	96	17173
12720000	5.22e-05	0.00e+00	95	16776
12960000	5.15e-05	0.00e+00	94	16350
13200000	5.10e-05	0.00e+00	93	16036
13440000	5.03e-05	0.00e+00	92	15652
13679999	4.97e-05	0.00e+00	91	15284
13920000	4.93e-05	0.00e+00	90	14995
14160000	4.86e-05	0.00e+00	89	14605
14400000	4.81e-05	0.00e+00	88	14296
14640000	4.68e-05	0.00e+00	87	13748
14999298	4.51e-05	0.00e+00	171	26081
15479281	4.34e-05	0.00e+00	167	24521
15959263	4.22e-05	0.00e+00	163	23262
16439245	4.20e-05	0.00e+00	159	22555
16919225	4.14e-05	0.00e+00	155	21677
17399205	4.13e-05	0.00e+00	151	21088
17879183	4.10e-05	0.00e+00	147	20373
18359160	4.05e-05	0.00e+00	143	19557
18839136	3.96e-05	0.00e+00	139	18619
19319111	3.92e-05	0.00e+00	135	17871
19799083	3.91e-05	0.00e+00	131	17304
20279055	3.92e-05	0.00e+00	127	16847
20759024	3.99e-05	0.00e+00	123	16573
21238991	4.08e-05	0.00e+00	119	16402
21718956	4.18e-05	0.00e+00	115	16247
22198918	4.21e-05	0.00e+00	111	15799
22678878	4.21e-05	0.00e+00	107	15216
23158834	4.19e-05	0.00e+00	103	14602
23638787	4.22e-05	0.00e+00	99	14131
24118736	4.19e-05	0.00e+00	95	13451
24598681	4.18e-05	0.00e+00	91	12869
25078620	4.11e-05	0.00e+00	87	12071
25558554	4.08e-05	0.00e+00	83	11433
26038481	4.11e-05	0.00e+00	79	10964
26518400	4.12e-05	0.00e+00	75	10434
26998309	4.02e-05	0.00e+00	71	9643
27478208	3.95e-05	0.00e+00	67	8943
27958095	3.84e-05	0.00e+00	63	8186
28437966	3.82e-05	0.00e+00	59	7619
28917818	3.76e-05	0.00e+00	55	6983
29397647	3.72e-05	0.00e+00	51	6407
29877446	3.52e-05	0.00e+00	47	5590
30472380	3.47e-05	0.00e+00	63	7385
31191111	3.46e-05	0.00e+00	54	6310
31909333	3.38e-05	0.00e+00	45	5139
32733913	3.06e-05	0.00e+00	46	4753
33920000	2.82e-05	0.00e+00	42	4010
36719999	-1.90e-04	0.00e+00	-7	4503
43976140	-7.27e-07	0.00e+00	-1368	3362
