avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
360000	8.74e-04	0.00e+00	98	281790
720000	6.52e-04	0.00e+00	97	208106
1080000	5.73e-04	0.00e+00	96	180907
1439999	5.13e-04	0.00e+00	95	160262
1800000	4.61e-04	0.00e+00	94	142424
2160000	4.16e-04	0.00e+00	93	127297
2520000	3.82e-04	0.00e+00	92	115453
2880000	3.50e-04	0.00e+00	91	104746
3240000	3.14e-04	0.00e+00	90	92825
3600000	2.88e-04	0.00e+00	89	84165
3960000	2.74e-04	0.00e+00	88	79179
4320000	2.52e-04	0.00e+00	87	72141
4680000	2.40e-04	0.00e+00	86	67859
5040000	2.29e-04	0.00e+00	85	64101
5400000	2.17e-04	0.00e+00	84	60027
5760000	2.09e-04	0.00e+00	83	57126
6120000	2.02e-04	0.00e+00	82	54428
6480000	1.96e-04	0.00e+00	81	52216
6840000	1.90e-04	0.00e+00	80	49982
7200000	1.84e-04	0.00e+00	79	47907
7560000	1.79e-04	0.00e+00	78	45808
7920000	1.71e-04	0.00e+00	77	43415
8279999	1.66e-04	0.00e+00	76	41447
8640000	1.60e-04	0.00e+00	75	39482
9000000	1.55e-04	0.00e+00	74	37655
9360000	1.50e-04	0.00e+00	73	36068
9720000	1.46e-04	0.00e+00	72	34667
10080000	1.42e-04	0.00e+00	71	33217
10440000	1.39e-04	0.00e+00	70	32070
10800000	1.38e-04	0.00e+00	69	31323
11160000	1.38e-04	0.00e+00	68	30817
11520000	1.36e-04	0.00e+00	67	29938
11880000	1.36e-04	0.00e+00	66	29461
12240000	1.35e-04	0.00e+00	65	28876
12600000	1.33e-04	0.00e+00	64	27931
12960000	1.29e-04	0.00e+00	63	26672
13320000	1.24e-04	0.00e+00	62	25324
13680000	1.22e-04	0.00e+00	61	24501
14040000	1.19e-04	0.00e+00	60	23574
14400000	1.16e-04	0.00e+00	59	22548
14760000	1.13e-04	0.00e+00	58	21624
15120000	1.12e-04	0.00e+00	57	21068
15480000	1.13e-04	0.00e+00	56	20745
15840000	1.12e-04	0.00e+00	55	20224
16200000	1.08e-04	0.00e+00	54	19185
16559999	1.05e-04	0.00e+00	53	18287
16920000	1.02e-04	0.00e+00	52	17489
17280000	1.01e-04	0.00e+00	51	16891
17640000	9.91e-05	0.00e+00	50	16296
18000000	9.79e-05	0.00e+00	49	15773
18360000	9.62e-05	0.00e+00	48	15190
18720000	9.48e-05	0.00e+00	47	14660
19080000	9.38e-05	0.00e+00	46	14196
19440000	9.31e-05	0.00e+00	45	13782
19800000	9.29e-05	0.00e+00	44	13448
20160000	9.20e-05	0.00e+00	43	13013
20520000	9.18e-05	0.00e+00	42	12687
20880000	9.26e-05	0.00e+00	41	12490
21240000	9.26e-05	0.00e+00	40	12185
21600000	9.33e-05	0.00e+00	39	11961
21960000	9.43e-05	0.00e+00	38	11783
22320000	9.44e-05	0.00e+00	37	11487
22680000	9.50e-05	0.00e+00	36	11250
23040000	9.44e-05	0.00e+00	35	10866
23400000	9.57e-05	0.00e+00	34	10698
23760000	9.57e-05	0.00e+00	33	10387
24120000	9.56e-05	0.00e+00	32	10060
24480000	9.50e-05	0.00e+00	31	9681
24840000	9.43e-05	0.00e+00	30	9303
25200000	9.43e-05	0.00e+00	29	8995
25560000	9.42e-05	0.00e+00	28	8671
25920000	9.38e-05	0.00e+00	27	8327
26279999	9.36e-05	0.00e+00	26	8001
26640000	9.11e-05	0.00e+00	25	7492
27000000	8.75e-05	0.00e+00	24	6908
27360000	8.53e-05	0.00e+00	23	6452
27719999	8.25e-05	0.00e+00	22	5966
28080000	8.13e-05	0.00e+00	21	5615
28440000	8.13e-05	0.00e+00	20	5350
28800000	8.09e-05	0.00e+00	19	5054
29160000	7.92e-05	0.00e+00	18	4689
29520000	7.76e-05	0.00e+00	17	4336
29880000	7.59e-05	0.00e+00	16	3993
30240000	7.52e-05	0.00e+00	15	3708
30600000	7.55e-05	0.00e+00	14	3478
30960000	7.63e-05	0.00e+00	13	3264
31320000	7.51e-05	0.00e+00	12	2963
31680000	7.07e-05	0.00e+00	11	2558
32040000	6.68e-05	0.00e+00	10	2197
32400000	6.26e-05	0.00e+00	9	1852
32759999	5.90e-05	0.00e+00	8	1553
33286153	5.74e-05	0.00e+00	13	2454
34000000	5.94e-05	0.00e+00	9	1757
34704000	1.03e-04	0.00e+00	5	1697
35280000	5.26e-04	0.00e+00	1	1731
36240000	-2.06e-04	0.00e+00	-3	2030
36720000	-1.07e-04	0.00e+00	-3	1058
37080000	-7.28e-05	0.00e+00	-4	958
37440000	-4.06e-05	0.00e+00	-5	667
44099999	-3.44e-07	0.00e+00	-580	657
