avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
390000	1.11e-03	0.00e+00	91	363235
780000	7.50e-04	0.00e+00	90	242986
1170000	6.34e-04	0.00e+00	89	203152
1560000	5.97e-04	0.00e+00	88	189110
1950000	5.56e-04	0.00e+00	87	174104
2340000	4.92e-04	0.00e+00	86	152154
2730000	4.36e-04	0.00e+00	85	133339
3119999	3.86e-04	0.00e+00	84	116775
3510000	3.52e-04	0.00e+00	83	105019
3900000	3.19e-04	0.00e+00	82	94206
4290000	3.05e-04	0.00e+00	81	88846
4680000	2.80e-04	0.00e+00	80	80773
5070000	2.63e-04	0.00e+00	79	74838
5460000	2.48e-04	0.00e+00	78	69650
5850000	2.35e-04	0.00e+00	77	65140
6240000	2.22e-04	0.00e+00	76	60842
6630000	2.12e-04	0.00e+00	75	57160
7020000	2.03e-04	0.00e+00	74	53964
7410000	1.93e-04	0.00e+00	73	50825
7800000	1.87e-04	0.00e+00	72	48475
8189999	1.82e-04	0.00e+00	71	46562
8580000	1.79e-04	0.00e+00	70	45192
8970000	1.73e-04	0.00e+00	69	43041
9360000	1.67e-04	0.00e+00	68	40987
9750000	1.64e-04	0.00e+00	67	39582
10140000	1.61e-04	0.00e+00	66	38200
10530000	1.56e-04	0.00e+00	65	36555
10920000	1.51e-04	0.00e+00	64	34876
11310000	1.48e-04	0.00e+00	63	33586
11700000	1.46e-04	0.00e+00	62	32662
12090000	1.46e-04	0.00e+00	61	32153
12480000	1.47e-04	0.00e+00	60	31702
12870000	1.47e-04	0.00e+00	59	31133
13260000	1.46e-04	0.00e+00	58	30451
13650000	1.43e-04	0.00e+00	57	29273
14040000	1.40e-04	0.00e+00	56	28209
14430000	1.38e-04	0.00e+00	55	27300
14820000	1.36e-04	0.00e+00	54	26427
15210000	1.35e-04	0.00e+00	53	25666
15599999	1.32e-04	0.00e+00	52	24762
15990000	1.30e-04	0.00e+00	51	23812
16379999	1.27e-04	0.00e+00	50	22818
16770000	1.24e-04	0.00e+00	49	21870
17160000	1.23e-04	0.00e+00	48	21237
17550000	1.22e-04	0.00e+00	47	20647
17940000	1.21e-04	0.00e+00	46	20035
18330000	1.20e-04	0.00e+00	45	19393
18720000	1.19e-04	0.00e+00	44	18825
19110000	1.18e-04	0.00e+00	43	18232
19500000	1.16e-04	0.00e+00	42	17518
19890000	1.16e-04	0.00e+00	41	17120
20280000	1.15e-04	0.00e+00	40	16566
20670000	1.13e-04	0.00e+00	39	15906
21060000	1.12e-04	0.00e+00	38	15284
21450000	1.09e-04	0.00e+00	37	14510
21840000	1.07e-04	0.00e+00	36	13813
22230000	1.05e-04	0.00e+00	35	13274
22620000	1.03e-04	0.00e+00	34	12639
23010000	1.02e-04	0.00e+00	33	12071
23400000	1.00e-04	0.00e+00	32	11533
23790000	9.93e-05	0.00e+00	31	11086
24180000	9.65e-05	0.00e+00	30	10421
24570000	9.36e-05	0.00e+00	29	9771
24960000	9.14e-05	0.00e+00	28	9215
25350000	9.00e-05	0.00e+00	27	8748
25740000	9.04e-05	0.00e+00	26	8465
26130000	8.80e-05	0.00e+00	25	7917
26520000	8.64e-05	0.00e+00	24	7465
26909999	8.46e-05	0.00e+00	23	7002
27300000	8.18e-05	0.00e+00	22	6479
27690000	7.94e-05	0.00e+00	21	6004
28079999	7.82e-05	0.00e+00	20	5627
28470000	7.70e-05	0.00e+00	19	5267
28860000	7.45e-05	0.00e+00	18	4824
29250000	7.24e-05	0.00e+00	17	4428
29640000	7.08e-05	0.00e+00	16	4077
30030000	7.02e-05	0.00e+00	15	3790
30420000	7.21e-05	0.00e+00	14	3632
30810000	7.14e-05	0.00e+00	13	3341
31200000	6.89e-05	0.00e+00	12	2975
31590000	6.59e-05	0.00e+00	11	2610
31980000	6.25e-05	0.00e+00	10	2249
32369999	5.71e-05	0.00e+00	9	1851
32759999	5.27e-05	0.00e+00	8	1519
33150000	5.11e-05	0.00e+00	7	1288
33540000	4.40e-05	0.00e+00	6	951
33930000	4.28e-05	0.00e+00	5	771
34320000	5.13e-05	0.00e+00	4	738
34710000	7.18e-05	0.00e+00	3	775
35100000	1.08e-04	0.00e+00	2	781
35490000	2.25e-04	0.00e+00	1	810
0	0.00e+00	0.00e+00	0	861
36270000	-2.54e-04	0.00e+00	-1	914
36660000	-1.34e-04	0.00e+00	-2	966
37050000	-7.68e-05	0.00e+00	-3	829
37440000	-3.40e-05	0.00e+00	-4	490
37830000	-1.64e-05	0.00e+00	-5	295
38220000	-1.25e-05	0.00e+00	-6	269
44357368	-6.55e-08	0.00e+00	-475	112
