avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
300000	6.76e-04	0.00e+00	117	263343
600000	4.84e-04	0.00e+00	116	186909
900000	4.17e-04	0.00e+00	115	159818
1200000	3.81e-04	0.00e+00	114	144437
1500000	3.44e-04	0.00e+00	113	129588
1800000	3.21e-04	0.00e+00	112	119533
2100000	2.94e-04	0.00e+00	111	108835
2400000	2.72e-04	0.00e+00	110	99690
2700000	2.49e-04	0.00e+00	109	90274
3000000	2.34e-04	0.00e+00	108	84099
3300000	2.14e-04	0.00e+00	107	76160
3600000	1.99e-04	0.00e+00	106	70135
3900000	1.89e-04	0.00e+00	105	66055
4200000	1.79e-04	0.00e+00	104	61859
4500000	1.70e-04	0.00e+00	103	58350
4800000	1.64e-04	0.00e+00	102	55544
5099999	1.57e-04	0.00e+00	101	52716
5400000	1.50e-04	0.00e+00	100	49940
5700000	1.45e-04	0.00e+00	99	47902
6000000	1.42e-04	0.00e+00	98	46274
6300000	1.38e-04	0.00e+00	97	44491
6599999	1.34e-04	0.00e+00	96	42681
6900000	1.30e-04	0.00e+00	95	41256
7200000	1.28e-04	0.00e+00	94	39985
7500000	1.25e-04	0.00e+00	93	38605
7800000	1.20e-04	0.00e+00	92	36906
8100000	1.17e-04	0.00e+00	91	35346
8400000	1.13e-04	0.00e+00	90	33958
8700000	1.10e-04	0.00e+00	89	32627
9000000	1.07e-04	0.00e+00	88	31367
9300000	1.04e-04	0.00e+00	87	30165
9600000	1.02e-04	0.00e+00	86	29265
9900000	9.99e-05	0.00e+00	85	28286
10200000	9.77e-05	0.00e+00	84	27327
10500000	9.61e-05	0.00e+00	83	26559
10800000	9.57e-05	0.00e+00	82	26115
11100000	9.50e-05	0.00e+00	81	25627
11400000	9.45e-05	0.00e+00	80	25161
11700000	9.38e-05	0.00e+00	79	24685
12000000	9.44e-05	0.00e+00	78	24523
12300000	9.35e-05	0.00e+00	77	23960
12600000	9.18e-05	0.00e+00	76	23220
12900000	9.03e-05	0.00e+00	75	22541
13200000	8.71e-05	0.00e+00	74	21459
13500000	8.50e-05	0.00e+00	73	20663
13800000	8.43e-05	0.00e+00	72	20199
14100000	8.28e-05	0.00e+00	71	19572
14400000	8.04e-05	0.00e+00	70	18731
14700000	7.87e-05	0.00e+00	69	18083
15000000	7.83e-05	0.00e+00	68	17730
15300000	7.82e-05	0.00e+00	67	17437
15599999	7.82e-05	0.00e+00	66	17183
15900000	7.73e-05	0.00e+00	65	16740
16200000	7.53e-05	0.00e+00	64	16051
16500000	7.30e-05	0.00e+00	63	15323
16800000	7.14e-05	0.00e+00	62	14740
17100000	7.04e-05	0.00e+00	61	14297
17400000	6.98e-05	0.00e+00	60	13945
17700000	6.88e-05	0.00e+00	59	13516
18000000	6.79e-05	0.00e+00	58	13111
18300000	6.71e-05	0.00e+00	57	12727
18600000	6.65e-05	0.00e+00	56	12390
18900000	6.57e-05	0.00e+00	55	12023
19200000	6.51e-05	0.00e+00	54	11708
19500000	6.48e-05	0.00e+00	53	11435
19800000	6.47e-05	0.00e+00	52	11196
20100000	6.42e-05	0.00e+00	51	10896
20400000	6.40e-05	0.00e+00	50	10656
20700000	6.41e-05	0.00e+00	49	10461
21000000	6.46e-05	0.00e+00	48	10319
21300000	6.48e-05	0.00e+00	47	10142
21600000	6.51e-05	0.00e+00	46	9974
21900000	6.59e-05	0.00e+00	45	9867
22200000	6.61e-05	0.00e+00	44	9680
22500000	6.60e-05	0.00e+00	43	9451
22800000	6.60e-05	0.00e+00	42	9231
23100000	6.62e-05	0.00e+00	41	9043
23400000	6.69e-05	0.00e+00	40	8907
23700000	6.72e-05	0.00e+00	39	8732
24000000	6.74e-05	0.00e+00	38	8522
24300000	6.67e-05	0.00e+00	37	8218
24600000	6.63e-05	0.00e+00	36	7947
24900000	6.60e-05	0.00e+00	35	7687
25200000	6.60e-05	0.00e+00	34	7475
25500000	6.64e-05	0.00e+00	33	7295
25947619	6.62e-05	0.00e+00	63	13883
26547457	6.45e-05	0.00e+00	59	12671
27147272	6.09e-05	0.00e+00	55	11146
27747058	5.84e-05	0.00e+00	51	9909
28346808	5.77e-05	0.00e+00	47	9030
28946511	5.70e-05	0.00e+00	43	8163
29546153	5.54e-05	0.00e+00	39	7191
30145714	5.41e-05	0.00e+00	35	6305
30745161	5.50e-05	0.00e+00	31	5677
31344444	5.42e-05	0.00e+00	27	4871
32081818	4.86e-05	0.00e+00	33	5342
33099999	4.27e-05	0.00e+00	30	4267
34300000	7.14e-05	0.00e+00	15	3568
36300000	-1.22e-04	0.00e+00	-10	4068
43985106	-8.65e-07	0.00e+00	-893	2572
