avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
90000	1.30e-04	0.00e+00	383	180697
179999	5.66e-05	0.00e+00	382	78784
270000	5.08e-05	0.00e+00	381	70428
359999	5.10e-05	0.00e+00	380	70557
450000	4.90e-05	0.00e+00	379	67698
540000	4.77e-05	0.00e+00	378	65687
630000	4.25e-05	0.00e+00	377	58405
720000	4.03e-05	0.00e+00	376	55170
810000	3.80e-05	0.00e+00	375	51939
900000	3.66e-05	0.00e+00	374	49805
990000	3.43e-05	0.00e+00	373	46561
1080000	3.34e-05	0.00e+00	372	45249
1170000	3.15e-05	0.00e+00	371	42521
1260000	3.03e-05	0.00e+00	370	40859
1350000	3.01e-05	0.00e+00	369	40447
1440000	3.06e-05	0.00e+00	368	41023
1530000	2.99e-05	0.00e+00	367	39903
1620000	2.96e-05	0.00e+00	366	39510
1710000	2.74e-05	0.00e+00	365	36374
1800000	2.67e-05	0.00e+00	364	35430
1890000	2.63e-05	0.00e+00	363	34766
1980000	2.69e-05	0.00e+00	362	35415
2069999	2.63e-05	0.00e+00	361	34594
2160000	2.52e-05	0.00e+00	360	33098
2250000	2.49e-05	0.00e+00	359	32561
2340000	2.48e-05	0.00e+00	358	32316
2430000	2.52e-05	0.00e+00	357	32755
2520000	2.50e-05	0.00e+00	356	32361
2610000	2.44e-05	0.00e+00	355	31505
2700000	2.41e-05	0.00e+00	354	31105
2834936	2.35e-05	0.00e+00	705	60437
3014935	2.30e-05	0.00e+00	701	58786
3194935	2.23e-05	0.00e+00	697	56674
3374935	2.12e-05	0.00e+00	693	53467
3554934	2.04e-05	0.00e+00	689	51141
3734934	1.89e-05	0.00e+00	685	47145
3914933	1.78e-05	0.00e+00	681	44257
4094933	1.71e-05	0.00e+00	677	42245
4274933	1.65e-05	0.00e+00	673	40459
4454932	1.61e-05	0.00e+00	669	39245
4634932	1.61e-05	0.00e+00	665	38923
4814931	1.65e-05	0.00e+00	661	39612
4994931	1.61e-05	0.00e+00	657	38609
5174931	1.55e-05	0.00e+00	653	36963
5354930	1.52e-05	0.00e+00	649	35818
5534930	1.46e-05	0.00e+00	645	34340
5714929	1.41e-05	0.00e+00	641	32831
5894929	1.35e-05	0.00e+00	637	31261
6074928	1.30e-05	0.00e+00	633	29932
6254928	1.25e-05	0.00e+00	629	28675
6434928	1.21e-05	0.00e+00	625	27507
6614927	1.17e-05	0.00e+00	621	26478
6839805	1.13e-05	0.00e+00	924	38025
7109803	1.10e-05	0.00e+00	915	36655
7379801	1.08e-05	0.00e+00	906	35651
7649799	1.06e-05	0.00e+00	897	34699
7919797	1.05e-05	0.00e+00	888	33884
8189795	1.03e-05	0.00e+00	879	33065
8459793	1.01e-05	0.00e+00	870	31972
8729790	9.88e-06	0.00e+00	861	30968
8999788	9.60e-06	0.00e+00	852	29779
9269786	9.34e-06	0.00e+00	843	28688
9539784	9.12e-06	0.00e+00	834	27703
9809781	8.95e-06	0.00e+00	825	26889
10079779	8.77e-06	0.00e+00	816	26053
10349776	8.59e-06	0.00e+00	807	25236
10619774	8.40e-06	0.00e+00	798	24401
10934571	8.18e-06	0.00e+00	1050	31284
11294564	7.95e-06	0.00e+00	1034	29938
11654557	7.69e-06	0.00e+00	1018	28522
12014550	7.51e-06	0.00e+00	1002	27413
12374543	7.35e-06	0.00e+00	986	26402
12734536	7.25e-06	0.00e+00	970	25619
13094528	7.15e-06	0.00e+00	954	24859
13454520	7.12e-06	0.00e+00	938	24338
13814511	6.98e-06	0.00e+00	922	23440
14219203	6.83e-06	0.00e+00	1130	28106
14669185	6.64e-06	0.00e+00	1105	26743
15119166	6.43e-06	0.00e+00	1080	25310
15569146	6.32e-06	0.00e+00	1055	24267
16019126	6.21e-06	0.00e+00	1030	23293
16513690	6.09e-06	0.00e+00	1203	26695
17053650	5.93e-06	0.00e+00	1167	25185
17593607	5.81e-06	0.00e+00	1131	23942
18133561	5.72e-06	0.00e+00	1095	22817
18717954	5.66e-06	0.00e+00	1232	25382
19347869	5.59e-06	0.00e+00	1183	24094
19977777	5.49e-06	0.00e+00	1134	22673
20607677	5.41e-06	0.00e+00	1085	21394
21281796	5.40e-06	0.00e+00	1180	23222
22001612	5.40e-06	0.00e+00	1116	21953
22765419	5.47e-06	0.00e+00	1179	23480
23575081	5.51e-06	0.00e+00	1098	22031
24428400	5.43e-06	0.00e+00	1125	22247
25371176	5.33e-06	0.00e+00	1122	21800
26403149	5.34e-06	0.00e+00	1086	21105
27523846	5.42e-06	0.00e+00	1014	20003
28814881	5.51e-06	0.00e+00	1016	20398
30473595	5.52e-06	0.00e+00	979	19677
44165384	-4.75e-07	0.00e+00	-10764	18612
