avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
150000	1.91e-04	0.00e+00	230	149130
300000	1.50e-04	0.00e+00	229	116082
450000	1.42e-04	0.00e+00	228	109577
600000	1.21e-04	0.00e+00	227	93092
750000	1.07e-04	0.00e+00	226	82235
900000	1.06e-04	0.00e+00	225	81103
1050000	9.95e-05	0.00e+00	224	75468
1200000	9.55e-05	0.00e+00	223	72133
1350000	9.13e-05	0.00e+00	222	68682
1500000	8.57e-05	0.00e+00	221	64168
1650000	8.32e-05	0.00e+00	220	62010
1800000	8.10e-05	0.00e+00	219	60057
1949999	7.72e-05	0.00e+00	218	57027
2100000	7.35e-05	0.00e+00	217	54042
2250000	7.08e-05	0.00e+00	216	51810
2400000	6.91e-05	0.00e+00	215	50297
2550000	6.46e-05	0.00e+00	214	46863
2700000	6.20e-05	0.00e+00	213	44734
2850000	6.07e-05	0.00e+00	212	43576
3000000	5.94e-05	0.00e+00	211	42423
3150000	5.65e-05	0.00e+00	210	40217
3300000	5.35e-05	0.00e+00	209	37850
3450000	5.12e-05	0.00e+00	208	36053
3600000	4.98e-05	0.00e+00	207	34925
3750000	4.91e-05	0.00e+00	206	34247
3900000	4.78e-05	0.00e+00	205	33166
4050000	4.63e-05	0.00e+00	204	31991
4200000	4.48e-05	0.00e+00	203	30841
4350000	4.37e-05	0.00e+00	202	29926
4500000	4.28e-05	0.00e+00	201	29176
4650000	4.17e-05	0.00e+00	200	28278
4800000	4.12e-05	0.00e+00	199	27793
4950000	4.03e-05	0.00e+00	198	27013
5100000	3.96e-05	0.00e+00	197	26421
5250000	3.86e-05	0.00e+00	196	25640
5400000	3.78e-05	0.00e+00	195	24988
5550000	3.70e-05	0.00e+00	194	24344
5700000	3.67e-05	0.00e+00	193	24015
5849999	3.63e-05	0.00e+00	192	23610
6000000	3.57e-05	0.00e+00	191	23081
6224802	3.50e-05	0.00e+00	379	44905
6524800	3.40e-05	0.00e+00	375	43159
6824797	3.31e-05	0.00e+00	371	41581
7124795	3.24e-05	0.00e+00	367	40325
7424793	3.16e-05	0.00e+00	363	38858
7724791	3.07e-05	0.00e+00	359	37346
8024788	2.97e-05	0.00e+00	355	35694
8324786	2.89e-05	0.00e+00	351	34314
8624783	2.81e-05	0.00e+00	347	33014
8924781	2.72e-05	0.00e+00	343	31638
9224778	2.65e-05	0.00e+00	339	30458
9524776	2.60e-05	0.00e+00	335	29476
9824773	2.54e-05	0.00e+00	331	28499
10124770	2.49e-05	0.00e+00	327	27585
10424767	2.44e-05	0.00e+00	323	26705
10724764	2.43e-05	0.00e+00	319	26252
11024761	2.41e-05	0.00e+00	315	25733
11324758	2.41e-05	0.00e+00	311	25356
11624755	2.38e-05	0.00e+00	307	24781
11924752	2.39e-05	0.00e+00	303	24551
12224749	2.38e-05	0.00e+00	299	24090
12524745	2.34e-05	0.00e+00	295	23406
12824742	2.32e-05	0.00e+00	291	22855
13124738	2.22e-05	0.00e+00	287	21601
13424734	2.17e-05	0.00e+00	283	20837
13724731	2.15e-05	0.00e+00	279	20306
14024727	2.12e-05	0.00e+00	275	19742
14324723	2.07e-05	0.00e+00	271	18960
14624719	2.01e-05	0.00e+00	267	18162
14924714	2.00e-05	0.00e+00	263	17855
15224710	1.99e-05	0.00e+00	259	17473
15524705	2.00e-05	0.00e+00	255	17304
15899199	1.97e-05	0.00e+00	375	25064
16349180	1.89e-05	0.00e+00	366	23472
16799159	1.83e-05	0.00e+00	357	22128
17249137	1.80e-05	0.00e+00	348	21211
17699115	1.76e-05	0.00e+00	339	20231
18149090	1.73e-05	0.00e+00	330	19385
18599065	1.71e-05	0.00e+00	321	18571
19049038	1.68e-05	0.00e+00	312	17773
19499009	1.67e-05	0.00e+00	303	17187
19948979	1.66e-05	0.00e+00	294	16557
20398947	1.66e-05	0.00e+00	285	16011
20848913	1.67e-05	0.00e+00	276	15606
21372881	1.68e-05	0.00e+00	354	20131
21972781	1.71e-05	0.00e+00	338	19624
22572670	1.73e-05	0.00e+00	322	18818
23172549	1.74e-05	0.00e+00	306	18031
23772413	1.77e-05	0.00e+00	290	17343
24372262	1.76e-05	0.00e+00	274	16318
24972093	1.75e-05	0.00e+00	258	15289
25571900	1.76e-05	0.00e+00	242	14438
26171681	1.76e-05	0.00e+00	226	13501
26844230	1.69e-05	0.00e+00	260	14875
27593617	1.60e-05	0.00e+00	235	12762
28414457	1.59e-05	0.00e+00	249	13385
29382857	1.57e-05	0.00e+00	245	12990
30562962	1.59e-05	0.00e+00	243	13074
32167741	1.57e-05	0.00e+00	217	11541
43688888	-8.44e-07	0.00e+00	-3969	11346
