avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
270000	5.71e-04	0.00e+00	131	273763
540000	4.37e-04	0.00e+00	130	207984
810000	3.58e-04	0.00e+00	129	168859
1080000	3.10e-04	0.00e+00	128	145225
1350000	2.87e-04	0.00e+00	127	133154
1620000	2.83e-04	0.00e+00	126	130257
1890000	2.63e-04	0.00e+00	125	120362
2160000	2.47e-04	0.00e+00	124	111903
2430000	2.29e-04	0.00e+00	123	103139
2700000	2.10e-04	0.00e+00	122	93593
2970000	1.90e-04	0.00e+00	121	83963
3240000	1.77e-04	0.00e+00	120	77783
3510000	1.68e-04	0.00e+00	119	73070
3780000	1.56e-04	0.00e+00	118	67379
4050000	1.49e-04	0.00e+00	117	63611
4320000	1.44e-04	0.00e+00	116	61028
4590000	1.36e-04	0.00e+00	115	57200
4860000	1.29e-04	0.00e+00	114	53975
5130000	1.24e-04	0.00e+00	113	51194
5400000	1.19e-04	0.00e+00	112	48705
5670000	1.14e-04	0.00e+00	111	46388
5940000	1.11e-04	0.00e+00	110	44510
6210000	1.06e-04	0.00e+00	109	42371
6480000	1.03e-04	0.00e+00	108	40517
6750000	9.91e-05	0.00e+00	107	38790
7020000	9.62e-05	0.00e+00	106	37319
7290000	9.34e-05	0.00e+00	105	35888
7560000	9.07e-05	0.00e+00	104	34497
7830000	8.87e-05	0.00e+00	103	33432
8100000	8.72e-05	0.00e+00	102	32537
8369999	8.62e-05	0.00e+00	101	31841
8640000	8.48e-05	0.00e+00	100	31033
8910000	8.30e-05	0.00e+00	99	30045
9180000	8.08e-05	0.00e+00	98	28974
9450000	7.92e-05	0.00e+00	97	28089
9720000	7.84e-05	0.00e+00	96	27548
9990000	7.73e-05	0.00e+00	95	26860
10260000	7.59e-05	0.00e+00	94	26092
10530000	7.44e-05	0.00e+00	93	25308
10800000	7.29e-05	0.00e+00	92	24530
11070000	7.15e-05	0.00e+00	91	23793
11340000	7.05e-05	0.00e+00	90	23201
11610000	6.97e-05	0.00e+00	89	22711
11880000	6.95e-05	0.00e+00	88	22389
12150000	6.97e-05	0.00e+00	87	22185
12419999	7.00e-05	0.00e+00	86	22015
12689999	6.99e-05	0.00e+00	85	21729
12960000	6.98e-05	0.00e+00	84	21440
13230000	6.95e-05	0.00e+00	83	21092
13500000	6.87e-05	0.00e+00	82	20615
13769999	6.76e-05	0.00e+00	81	20023
14039999	6.67e-05	0.00e+00	80	19514
14310000	6.61e-05	0.00e+00	79	19112
14580000	6.55e-05	0.00e+00	78	18681
14850000	6.47e-05	0.00e+00	77	18225
15120000	6.44e-05	0.00e+00	76	17905
15390000	6.37e-05	0.00e+00	75	17466
15659999	6.30e-05	0.00e+00	74	17058
15929999	6.20e-05	0.00e+00	73	16559
16200000	6.12e-05	0.00e+00	72	16115
16469999	6.02e-05	0.00e+00	71	15636
16739999	5.95e-05	0.00e+00	70	15231
17010000	5.87e-05	0.00e+00	69	14819
17280000	5.86e-05	0.00e+00	68	14590
17550000	5.83e-05	0.00e+00	67	14302
17820000	5.79e-05	0.00e+00	66	13970
18090000	5.74e-05	0.00e+00	65	13651
18360000	5.75e-05	0.00e+00	64	13462
18630000	5.68e-05	0.00e+00	63	13091
18900000	5.68e-05	0.00e+00	62	12874
19170000	5.62e-05	0.00e+00	61	12550
19440000	5.56e-05	0.00e+00	60	12211
19710000	5.54e-05	0.00e+00	59	11959
19979999	5.54e-05	0.00e+00	58	11751
20250000	5.53e-05	0.00e+00	57	11532
20520000	5.44e-05	0.00e+00	56	11141
20790000	5.41e-05	0.00e+00	55	10894
21060000	5.34e-05	0.00e+00	54	10548
21463714	5.23e-05	0.00e+00	105	20072
22003663	5.10e-05	0.00e+00	101	18827
22543608	4.97e-05	0.00e+00	97	17654
23083548	4.87e-05	0.00e+00	93	16563
23623483	4.79e-05	0.00e+00	89	15611
24163411	4.65e-05	0.00e+00	85	14454
24703333	4.48e-05	0.00e+00	81	13285
25243246	4.36e-05	0.00e+00	77	12289
25783150	4.33e-05	0.00e+00	73	11558
26323043	4.25e-05	0.00e+00	69	10734
26862923	4.12e-05	0.00e+00	65	9787
27402786	3.93e-05	0.00e+00	61	8780
27942631	3.79e-05	0.00e+00	57	7898
28482452	3.76e-05	0.00e+00	53	7285
29022244	3.59e-05	0.00e+00	49	6432
29561999	3.50e-05	0.00e+00	45	5757
30231000	3.48e-05	0.00e+00	60	7636
31039411	3.48e-05	0.00e+00	51	6493
31847142	3.19e-05	0.00e+00	42	4902
32885999	2.69e-05	0.00e+00	50	4915
34230000	4.98e-05	0.00e+00	27	4917
44017500	-9.96e-07	0.00e+00	-1080	3934
