avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
419999	1.07e-03	0.00e+00	85	320031
840000	8.15e-04	0.00e+00	84	241309
1260000	7.31e-04	0.00e+00	83	213774
1680000	6.50e-04	0.00e+00	82	187875
2100000	5.80e-04	0.00e+00	81	165462
2520000	5.24e-04	0.00e+00	80	147561
2940000	4.62e-04	0.00e+00	79	128509
3360000	4.28e-04	0.00e+00	78	117528
3780000	3.98e-04	0.00e+00	77	107932
4200000	3.55e-04	0.00e+00	76	94949
4620000	3.39e-04	0.00e+00	75	89517
5040000	3.33e-04	0.00e+00	74	86739
5460000	3.22e-04	0.00e+00	73	82739
5880000	3.09e-04	0.00e+00	72	78284
6300000	2.95e-04	0.00e+00	71	73693
6720000	2.64e-04	0.00e+00	70	65124
7140000	2.51e-04	0.00e+00	69	61041
7559999	2.43e-04	0.00e+00	68	58125
7980000	2.38e-04	0.00e+00	67	56076
8400000	2.34e-04	0.00e+00	66	54369
8820000	2.31e-04	0.00e+00	65	52811
9240000	2.24e-04	0.00e+00	64	50589
9660000	2.18e-04	0.00e+00	63	48383
10080000	2.09e-04	0.00e+00	62	45610
10500000	1.98e-04	0.00e+00	61	42596
10920000	1.89e-04	0.00e+00	60	39862
11340000	1.82e-04	0.00e+00	59	37739
11760000	1.75e-04	0.00e+00	58	35690
12180000	1.67e-04	0.00e+00	57	33547
12600000	1.61e-04	0.00e+00	56	31803
13020000	1.57e-04	0.00e+00	55	30440
13440000	1.53e-04	0.00e+00	54	29083
13860000	1.48e-04	0.00e+00	53	27703
14280000	1.44e-04	0.00e+00	52	26377
14700000	1.40e-04	0.00e+00	51	25074
15120000	1.37e-04	0.00e+00	50	24137
15540000	1.35e-04	0.00e+00	49	23278
15960000	1.34e-04	0.00e+00	48	22642
16379999	1.33e-04	0.00e+00	47	22037
16800000	1.33e-04	0.00e+00	46	21630
17220000	1.33e-04	0.00e+00	45	21032
17640000	1.32e-04	0.00e+00	44	20465
18060000	1.31e-04	0.00e+00	43	19838
18480000	1.29e-04	0.00e+00	42	19151
18900000	1.28e-04	0.00e+00	41	18423
19320000	1.26e-04	0.00e+00	40	17726
19740000	1.24e-04	0.00e+00	39	17019
20160000	1.23e-04	0.00e+00	38	16415
20580000	1.20e-04	0.00e+00	37	15680
21000000	1.19e-04	0.00e+00	36	15103
21420000	1.18e-04	0.00e+00	35	14592
21840000	1.16e-04	0.00e+00	34	13872
22260000	1.14e-04	0.00e+00	33	13276
22680000	1.12e-04	0.00e+00	32	12674
23100000	1.11e-04	0.00e+00	31	12132
23520000	1.10e-04	0.00e+00	30	11620
23940000	1.09e-04	0.00e+00	29	11109
24359999	1.07e-04	0.00e+00	28	10584
24780000	1.07e-04	0.00e+00	27	10173
25199999	1.06e-04	0.00e+00	26	9742
25620000	1.06e-04	0.00e+00	25	9356
26040000	1.07e-04	0.00e+00	24	9006
26460000	1.08e-04	0.00e+00	23	8714
26880000	1.07e-04	0.00e+00	22	8311
27300000	1.07e-04	0.00e+00	21	7935
27720000	1.06e-04	0.00e+00	20	7473
28139999	1.08e-04	0.00e+00	19	7243
28559999	1.09e-04	0.00e+00	18	6940
28980000	1.06e-04	0.00e+00	17	6373
29400000	1.04e-04	0.00e+00	16	5872
29820000	1.05e-04	0.00e+00	15	5541
30240000	1.05e-04	0.00e+00	14	5179
30660000	1.05e-04	0.00e+00	13	4815
31080000	1.03e-04	0.00e+00	12	4364
31500000	9.73e-05	0.00e+00	11	3771
31920000	8.97e-05	0.00e+00	10	3161
32340000	8.14e-05	0.00e+00	9	2582
32759999	7.11e-05	0.00e+00	8	2004
33180000	6.59e-05	0.00e+00	7	1626
33600000	5.83e-05	0.00e+00	6	1233
34020000	5.61e-05	0.00e+00	5	988
34440000	6.99e-05	0.00e+00	4	985
34860000	9.49e-05	0.00e+00	3	1003
35280000	1.48e-04	0.00e+00	2	1043
35700000	3.07e-04	0.00e+00	1	1080
0	0.00e+00	0.00e+00	0	1178
36540000	-3.21e-04	0.00e+00	-1	1131
36960000	-1.41e-04	0.00e+00	-2	996
37380000	-6.56e-05	0.00e+00	-3	693
37800000	-2.00e-05	0.00e+00	-4	282
38220000	-7.21e-06	0.00e+00	-5	127
44347058	-3.05e-08	0.00e+00	-391	42
