avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
300000	6.66e-04	0.00e+00	115	265586
600000	5.04e-04	0.00e+00	114	199219
900000	4.23e-04	0.00e+00	113	165886
1200000	3.68e-04	0.00e+00	112	143023
1500000	3.44e-04	0.00e+00	111	132572
1800000	3.16e-04	0.00e+00	110	120504
2100000	2.98e-04	0.00e+00	109	112806
2400000	2.87e-04	0.00e+00	108	107370
2700000	2.81e-04	0.00e+00	107	104471
3000000	2.66e-04	0.00e+00	106	97929
3300000	2.50e-04	0.00e+00	105	90986
3600000	2.30e-04	0.00e+00	104	82909
3900000	2.08e-04	0.00e+00	103	74290
4200000	1.94e-04	0.00e+00	102	68520
4500000	1.87e-04	0.00e+00	101	65636
4800000	1.89e-04	0.00e+00	100	65448
5100000	1.83e-04	0.00e+00	99	62884
5400000	1.73e-04	0.00e+00	98	58924
5700000	1.63e-04	0.00e+00	97	54966
6000000	1.53e-04	0.00e+00	96	50829
6300000	1.43e-04	0.00e+00	95	47297
6600000	1.36e-04	0.00e+00	94	44234
6900000	1.30e-04	0.00e+00	93	41956
7200000	1.26e-04	0.00e+00	92	40278
7500000	1.24e-04	0.00e+00	91	39149
7800000	1.22e-04	0.00e+00	90	38087
8100000	1.20e-04	0.00e+00	89	36994
8400000	1.17e-04	0.00e+00	88	35841
8700000	1.14e-04	0.00e+00	87	34519
9000000	1.11e-04	0.00e+00	86	33074
9300000	1.08e-04	0.00e+00	85	31718
9600000	1.05e-04	0.00e+00	84	30590
9900000	1.03e-04	0.00e+00	83	29549
10200000	1.00e-04	0.00e+00	82	28573
10500000	9.78e-05	0.00e+00	81	27494
10800000	9.56e-05	0.00e+00	80	26522
11100000	9.33e-05	0.00e+00	79	25566
11400000	9.06e-05	0.00e+00	78	24522
11700000	8.86e-05	0.00e+00	77	23672
12000000	8.67e-05	0.00e+00	76	22874
12300000	8.51e-05	0.00e+00	75	22140
12600000	8.41e-05	0.00e+00	74	21583
12900000	8.31e-05	0.00e+00	73	21038
13200000	8.25e-05	0.00e+00	72	20607
13500000	8.19e-05	0.00e+00	71	20170
13800000	8.06e-05	0.00e+00	70	19583
14100000	7.92e-05	0.00e+00	69	18959
14400000	7.81e-05	0.00e+00	68	18433
14700000	7.63e-05	0.00e+00	67	17742
15000000	7.48e-05	0.00e+00	66	17130
15300000	7.36e-05	0.00e+00	65	16598
15600000	7.26e-05	0.00e+00	64	16111
15900000	7.18e-05	0.00e+00	63	15684
16200000	7.10e-05	0.00e+00	62	15281
16500000	7.02e-05	0.00e+00	61	14855
16800000	6.90e-05	0.00e+00	60	14357
17100000	6.80e-05	0.00e+00	59	13913
17400000	6.73e-05	0.00e+00	58	13535
17700000	6.67e-05	0.00e+00	57	13185
18000000	6.60e-05	0.00e+00	56	12818
18300000	6.55e-05	0.00e+00	55	12508
18600000	6.49e-05	0.00e+00	54	12165
18900000	6.49e-05	0.00e+00	53	11942
19200000	6.45e-05	0.00e+00	52	11633
19500000	6.37e-05	0.00e+00	51	11274
19800000	6.32e-05	0.00e+00	50	10972
20100000	6.29e-05	0.00e+00	49	10696
20400000	6.22e-05	0.00e+00	48	10356
20700000	6.20e-05	0.00e+00	47	10113
21000000	6.20e-05	0.00e+00	46	9896
21300000	6.18e-05	0.00e+00	45	9643
21600000	6.20e-05	0.00e+00	44	9470
21900000	6.17e-05	0.00e+00	43	9209
22200000	6.19e-05	0.00e+00	42	9014
22500000	6.22e-05	0.00e+00	41	8849
22800000	6.28e-05	0.00e+00	40	8709
23100000	6.27e-05	0.00e+00	39	8490
23400000	6.27e-05	0.00e+00	38	8261
23700000	6.31e-05	0.00e+00	37	8096
24000000	6.25e-05	0.00e+00	36	7803
24300000	6.22e-05	0.00e+00	35	7551
24600000	6.16e-05	0.00e+00	34	7266
24900000	6.12e-05	0.00e+00	33	7002
25347619	6.07e-05	0.00e+00	63	13260
25947457	6.01e-05	0.00e+00	59	12308
26547272	6.07e-05	0.00e+00	55	11585
27147058	6.10e-05	0.00e+00	51	10787
27746808	6.12e-05	0.00e+00	47	9973
28346511	6.07e-05	0.00e+00	43	9050
28946153	6.25e-05	0.00e+00	39	8455
29545714	6.19e-05	0.00e+00	35	7515
30145161	6.18e-05	0.00e+00	31	6644
30744444	6.11e-05	0.00e+00	27	5724
31343478	5.80e-05	0.00e+00	23	4628
31942105	5.44e-05	0.00e+00	19	3588
32671428	5.24e-05	0.00e+00	21	3815
33642857	6.34e-05	0.00e+00	14	3081
35700000	-3.65e-04	0.00e+00	-2	2535
36233333	-4.55e-05	0.00e+00	-18	2839
43864705	-5.76e-07	0.00e+00	-969	1936
