avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
390000	1.09e-03	0.00e+00	91	339996
780000	8.04e-04	0.00e+00	90	249007
1170000	6.73e-04	0.00e+00	89	206204
1560000	5.96e-04	0.00e+00	88	180512
1950000	5.49e-04	0.00e+00	87	164333
2340000	5.07e-04	0.00e+00	86	150007
2730000	4.61e-04	0.00e+00	85	134742
3119999	4.23e-04	0.00e+00	84	122396
3510000	3.69e-04	0.00e+00	83	105464
3900000	3.30e-04	0.00e+00	82	93167
4290000	3.01e-04	0.00e+00	81	83874
4680000	2.87e-04	0.00e+00	80	78891
5070000	2.79e-04	0.00e+00	79	75847
5460000	2.59e-04	0.00e+00	78	69444
5850000	2.43e-04	0.00e+00	77	64380
6240000	2.30e-04	0.00e+00	76	60131
6630000	2.14e-04	0.00e+00	75	55257
7020000	2.02e-04	0.00e+00	74	51526
7410000	1.94e-04	0.00e+00	73	48740
7800000	1.90e-04	0.00e+00	72	47190
8189999	1.86e-04	0.00e+00	71	45448
8580000	1.80e-04	0.00e+00	70	43441
8970000	1.74e-04	0.00e+00	69	41337
9360000	1.69e-04	0.00e+00	68	39640
9750000	1.63e-04	0.00e+00	67	37589
10140000	1.58e-04	0.00e+00	66	35899
10530000	1.56e-04	0.00e+00	65	34796
10920000	1.51e-04	0.00e+00	64	33261
11310000	1.47e-04	0.00e+00	63	31898
11700000	1.44e-04	0.00e+00	62	30789
12090000	1.40e-04	0.00e+00	61	29398
12480000	1.36e-04	0.00e+00	60	28045
12870000	1.33e-04	0.00e+00	59	26929
13260000	1.30e-04	0.00e+00	58	25994
13650000	1.27e-04	0.00e+00	57	24977
14040000	1.24e-04	0.00e+00	56	23862
14430000	1.21e-04	0.00e+00	55	22902
14820000	1.18e-04	0.00e+00	54	21963
15210000	1.15e-04	0.00e+00	53	21046
15599999	1.13e-04	0.00e+00	52	20165
15990000	1.11e-04	0.00e+00	51	19412
16379999	1.09e-04	0.00e+00	50	18760
16770000	1.07e-04	0.00e+00	49	18071
17160000	1.05e-04	0.00e+00	48	17421
17550000	1.03e-04	0.00e+00	47	16669
17940000	1.01e-04	0.00e+00	46	16060
18330000	9.88e-05	0.00e+00	45	15299
18720000	9.73e-05	0.00e+00	44	14738
19110000	9.73e-05	0.00e+00	43	14401
19500000	9.73e-05	0.00e+00	42	14065
19890000	9.64e-05	0.00e+00	41	13599
20280000	9.56e-05	0.00e+00	40	13155
20670000	9.48e-05	0.00e+00	39	12721
21060000	9.37e-05	0.00e+00	38	12259
21450000	9.30e-05	0.00e+00	37	11841
21840000	9.30e-05	0.00e+00	36	11520
22230000	9.44e-05	0.00e+00	35	11367
22620000	9.60e-05	0.00e+00	34	11227
23010000	9.55e-05	0.00e+00	33	10846
23400000	9.71e-05	0.00e+00	32	10693
23790000	9.96e-05	0.00e+00	31	10621
24180000	9.98e-05	0.00e+00	30	10305
24570000	9.90e-05	0.00e+00	29	9878
24960000	9.89e-05	0.00e+00	28	9527
25350000	9.86e-05	0.00e+00	27	9163
25740000	9.74e-05	0.00e+00	26	8712
26130000	9.70e-05	0.00e+00	25	8348
26520000	9.32e-05	0.00e+00	24	7696
26909999	8.93e-05	0.00e+00	23	7070
27300000	9.06e-05	0.00e+00	22	6857
27690000	9.32e-05	0.00e+00	21	6737
28079999	8.97e-05	0.00e+00	20	6172
28470000	8.94e-05	0.00e+00	19	5844
28860000	9.17e-05	0.00e+00	18	5681
29250000	9.21e-05	0.00e+00	17	5390
29640000	9.06e-05	0.00e+00	16	4987
30030000	8.95e-05	0.00e+00	15	4618
30420000	8.81e-05	0.00e+00	14	4244
30810000	8.44e-05	0.00e+00	13	3776
31200000	7.98e-05	0.00e+00	12	3297
31590000	7.48e-05	0.00e+00	11	2831
31980000	6.87e-05	0.00e+00	10	2364
32369999	5.96e-05	0.00e+00	9	1847
32759999	5.41e-05	0.00e+00	8	1489
33150000	4.91e-05	0.00e+00	7	1184
33540000	4.14e-05	0.00e+00	6	855
33930000	4.23e-05	0.00e+00	5	728
34320000	5.39e-05	0.00e+00	4	742
34710000	6.40e-05	0.00e+00	3	661
35100000	9.25e-05	0.00e+00	2	637
35490000	2.06e-04	0.00e+00	1	708
0	0.00e+00	0.00e+00	0	737
36270000	-2.10e-04	0.00e+00	-1	724
36660000	-1.18e-04	0.00e+00	-2	814
37050000	-7.11e-05	0.00e+00	-3	734
37440000	-2.56e-05	0.00e+00	-4	353
37830000	-1.08e-05	0.00e+00	-5	185
38220000	-1.02e-05	0.00e+00	-6	210
44357368	-4.22e-08	0.00e+00	-475	69
