avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
360000	8.17e-04	0.00e+00	97	275951
720000	6.18e-04	0.00e+00	96	206484
1080000	5.41e-04	0.00e+00	95	179128
1440000	5.10e-04	0.00e+00	94	166889
1800000	4.58e-04	0.00e+00	93	148386
2160000	4.21e-04	0.00e+00	92	135016
2520000	3.86e-04	0.00e+00	91	122274
2880000	3.66e-04	0.00e+00	90	114862
3240000	3.40e-04	0.00e+00	89	105495
3600000	3.14e-04	0.00e+00	88	96155
3960000	2.94e-04	0.00e+00	87	88935
4320000	2.80e-04	0.00e+00	86	83716
4680000	2.62e-04	0.00e+00	85	77574
5040000	2.47e-04	0.00e+00	84	72174
5400000	2.34e-04	0.00e+00	83	67694
5760000	2.18e-04	0.00e+00	82	62382
6120000	2.07e-04	0.00e+00	81	58437
6480000	1.96e-04	0.00e+00	80	54692
6840000	1.89e-04	0.00e+00	79	52123
7200000	1.83e-04	0.00e+00	78	49608
7560000	1.76e-04	0.00e+00	77	47097
7919999	1.69e-04	0.00e+00	76	44805
8279999	1.64e-04	0.00e+00	75	42751
8640000	1.60e-04	0.00e+00	74	41168
9000000	1.57e-04	0.00e+00	73	39950
9360000	1.55e-04	0.00e+00	72	38761
9720000	1.52e-04	0.00e+00	71	37589
10080000	1.48e-04	0.00e+00	70	36078
10440000	1.43e-04	0.00e+00	69	34458
10800000	1.39e-04	0.00e+00	68	32830
11160000	1.35e-04	0.00e+00	67	31578
11520000	1.34e-04	0.00e+00	66	30799
11880000	1.33e-04	0.00e+00	65	30001
12240000	1.32e-04	0.00e+00	64	29429
12600000	1.31e-04	0.00e+00	63	28638
12960000	1.29e-04	0.00e+00	62	27905
13320000	1.29e-04	0.00e+00	61	27329
13680000	1.28e-04	0.00e+00	60	26693
14040000	1.26e-04	0.00e+00	59	25880
14400000	1.25e-04	0.00e+00	58	25291
14759999	1.24e-04	0.00e+00	57	24640
15120000	1.21e-04	0.00e+00	56	23623
15480000	1.18e-04	0.00e+00	55	22586
15840000	1.14e-04	0.00e+00	54	21436
16200000	1.11e-04	0.00e+00	53	20566
16559999	1.09e-04	0.00e+00	52	19745
16920000	1.08e-04	0.00e+00	51	19229
17280000	1.07e-04	0.00e+00	50	18642
17640000	1.07e-04	0.00e+00	49	18279
18000000	1.05e-04	0.00e+00	48	17574
18360000	1.03e-04	0.00e+00	47	16930
18720000	1.03e-04	0.00e+00	46	16550
19080000	1.03e-04	0.00e+00	45	16096
19440000	1.02e-04	0.00e+00	44	15567
19800000	1.01e-04	0.00e+00	43	15118
20160000	9.92e-05	0.00e+00	42	14506
20520000	9.76e-05	0.00e+00	41	13928
20880000	9.62e-05	0.00e+00	40	13401
21240000	9.50e-05	0.00e+00	39	12897
21600000	9.47e-05	0.00e+00	38	12537
21960000	9.44e-05	0.00e+00	37	12157
22320000	9.36e-05	0.00e+00	36	11730
22680000	9.33e-05	0.00e+00	35	11372
23040000	9.32e-05	0.00e+00	34	11036
23400000	9.26e-05	0.00e+00	33	10646
23760000	9.15e-05	0.00e+00	32	10197
24120000	9.12e-05	0.00e+00	31	9848
24480000	9.12e-05	0.00e+00	30	9529
24840000	9.12e-05	0.00e+00	29	9212
25200000	9.25e-05	0.00e+00	28	9024
25560000	9.21e-05	0.00e+00	27	8662
25920000	9.12e-05	0.00e+00	26	8259
26280000	9.05e-05	0.00e+00	25	7876
26640000	9.09e-05	0.00e+00	24	7595
27000000	9.16e-05	0.00e+00	23	7340
27360000	9.24e-05	0.00e+00	22	7077
27720000	9.26e-05	0.00e+00	21	6769
28079999	9.30e-05	0.00e+00	20	6478
28440000	9.38e-05	0.00e+00	19	6208
28799999	9.31e-05	0.00e+00	18	5838
29160000	9.62e-05	0.00e+00	17	5693
29520000	9.93e-05	0.00e+00	16	5531
29880000	1.01e-04	0.00e+00	15	5255
30240000	1.01e-04	0.00e+00	14	4919
30600000	9.81e-05	0.00e+00	13	4440
30959999	9.69e-05	0.00e+00	12	4049
31319999	9.24e-05	0.00e+00	11	3540
31680000	8.56e-05	0.00e+00	10	2981
32040000	8.03e-05	0.00e+00	9	2518
32400000	7.45e-05	0.00e+00	8	2076
32759999	6.50e-05	0.00e+00	7	1584
33283636	5.30e-05	0.00e+00	11	2031
33994285	5.79e-05	0.00e+00	7	1411
34680000	1.52e-04	0.00e+00	3	1587
35640000	-5.18e-04	0.00e+00	-1	1805
36000000	-1.56e-04	0.00e+00	-2	1085
36360000	-1.04e-04	0.00e+00	-3	1084
36919999	-5.75e-05	0.00e+00	-9	1801
37633846	-2.00e-05	0.00e+00	-13	906
44112558	-1.64e-07	0.00e+00	-602	343
