avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
330000	7.26e-04	0.00e+00	107	256567
660000	5.53e-04	0.00e+00	106	193474
990000	4.56e-04	0.00e+00	105	158083
1320000	4.18e-04	0.00e+00	104	143646
1650000	3.99e-04	0.00e+00	103	135588
1980000	3.81e-04	0.00e+00	102	128132
2310000	3.73e-04	0.00e+00	101	124226
2640000	3.44e-04	0.00e+00	100	113691
2970000	3.14e-04	0.00e+00	99	102778
3300000	3.01e-04	0.00e+00	98	97312
3630000	2.75e-04	0.00e+00	97	87987
3959999	2.52e-04	0.00e+00	96	79900
4290000	2.33e-04	0.00e+00	95	73139
4620000	2.20e-04	0.00e+00	94	68177
4950000	2.09e-04	0.00e+00	93	64206
5280000	1.96e-04	0.00e+00	92	59573
5610000	1.85e-04	0.00e+00	91	55573
5940000	1.75e-04	0.00e+00	90	51955
6270000	1.68e-04	0.00e+00	89	49470
6600000	1.64e-04	0.00e+00	88	47682
6930000	1.58e-04	0.00e+00	87	45456
7260000	1.51e-04	0.00e+00	86	42969
7590000	1.45e-04	0.00e+00	85	40822
7920000	1.39e-04	0.00e+00	84	38656
8250000	1.36e-04	0.00e+00	83	37137
8580000	1.32e-04	0.00e+00	82	35814
8910000	1.29e-04	0.00e+00	81	34457
9240000	1.26e-04	0.00e+00	80	33283
9570000	1.24e-04	0.00e+00	79	32240
9900000	1.20e-04	0.00e+00	78	31017
10230000	1.17e-04	0.00e+00	77	29833
10560000	1.14e-04	0.00e+00	76	28661
10890000	1.10e-04	0.00e+00	75	27295
11220000	1.07e-04	0.00e+00	74	26124
11550000	1.04e-04	0.00e+00	73	24969
11880000	1.00e-04	0.00e+00	72	23803
12210000	9.86e-05	0.00e+00	71	23116
12540000	9.68e-05	0.00e+00	70	22371
12870000	9.52e-05	0.00e+00	69	21693
13200000	9.38e-05	0.00e+00	68	21052
13530000	9.29e-05	0.00e+00	67	20546
13860000	9.14e-05	0.00e+00	66	19913
14190000	8.93e-05	0.00e+00	65	19170
14520000	8.73e-05	0.00e+00	64	18454
14850000	8.59e-05	0.00e+00	63	17857
15180000	8.46e-05	0.00e+00	62	17321
15510000	8.31e-05	0.00e+00	61	16732
15840000	8.12e-05	0.00e+00	60	16084
16170000	8.06e-05	0.00e+00	59	15701
16500000	7.97e-05	0.00e+00	58	15259
16830000	7.87e-05	0.00e+00	57	14800
17160000	7.75e-05	0.00e+00	56	14328
17490000	7.67e-05	0.00e+00	55	13933
17820000	7.62e-05	0.00e+00	54	13585
18150000	7.51e-05	0.00e+00	53	13133
18480000	7.51e-05	0.00e+00	52	12893
18810000	7.56e-05	0.00e+00	51	12735
19140000	7.66e-05	0.00e+00	50	12649
19470000	7.67e-05	0.00e+00	49	12406
19800000	7.67e-05	0.00e+00	48	12159
20130000	7.70e-05	0.00e+00	47	11942
20460000	7.67e-05	0.00e+00	46	11655
20790000	7.67e-05	0.00e+00	45	11400
21120000	7.67e-05	0.00e+00	44	11142
21450000	7.66e-05	0.00e+00	43	10872
21780000	7.60e-05	0.00e+00	42	10542
22110000	7.49e-05	0.00e+00	41	10135
22440000	7.46e-05	0.00e+00	40	9845
22770000	7.45e-05	0.00e+00	39	9598
23100000	7.52e-05	0.00e+00	38	9429
23430000	7.58e-05	0.00e+00	37	9262
23760000	7.57e-05	0.00e+00	36	9001
24090000	7.50e-05	0.00e+00	35	8664
24420000	7.34e-05	0.00e+00	34	8238
24750000	7.26e-05	0.00e+00	33	7905
25080000	7.14e-05	0.00e+00	32	7539
25410000	7.09e-05	0.00e+00	31	7255
25740000	7.01e-05	0.00e+00	30	6938
26070000	7.08e-05	0.00e+00	29	6779
26400000	7.28e-05	0.00e+00	28	6728
26730000	7.38e-05	0.00e+00	27	6582
27060000	7.19e-05	0.00e+00	26	6173
27390000	7.11e-05	0.00e+00	25	5871
27720000	7.14e-05	0.00e+00	24	5657
28050000	7.10e-05	0.00e+00	23	5394
28380000	7.07e-05	0.00e+00	22	5137
28709999	7.16e-05	0.00e+00	21	4961
29040000	7.12e-05	0.00e+00	20	4699
29369999	7.29e-05	0.00e+00	19	4572
29700000	7.46e-05	0.00e+00	18	4435
30030000	7.56e-05	0.00e+00	17	4242
30360000	7.87e-05	0.00e+00	16	4155
30849310	8.10e-05	0.00e+00	29	7751
31508400	7.83e-05	0.00e+00	25	6465
32167142	6.33e-05	0.00e+00	21	4391
32825294	5.24e-05	0.00e+00	17	2941
33750000	4.89e-05	0.00e+00	22	3549
34870000	1.48e-04	0.00e+00	6	2934
36410000	-1.36e-04	0.00e+00	-6	2690
43954390	-9.79e-07	0.00e+00	-697	2252
