avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
420000	1.17e-03	0.00e+00	84	335183
840000	9.08e-04	0.00e+00	83	256660
1260000	7.81e-04	0.00e+00	82	218070
1679999	6.80e-04	0.00e+00	81	187668
2100000	6.31e-04	0.00e+00	80	171872
2520000	5.63e-04	0.00e+00	79	151415
2940000	5.12e-04	0.00e+00	78	136048
3359999	4.67e-04	0.00e+00	77	122547
3780000	4.05e-04	0.00e+00	76	104783
4200000	3.64e-04	0.00e+00	75	92914
4620000	3.39e-04	0.00e+00	74	85530
5040000	3.30e-04	0.00e+00	73	81995
5460000	3.05e-04	0.00e+00	72	74777
5880000	2.84e-04	0.00e+00	71	68775
6300000	2.68e-04	0.00e+00	70	63886
6720000	2.50e-04	0.00e+00	69	58762
7140000	2.36e-04	0.00e+00	68	54586
7560000	2.27e-04	0.00e+00	67	51885
7980000	2.22e-04	0.00e+00	66	49957
8400000	2.16e-04	0.00e+00	65	47808
8820000	2.09e-04	0.00e+00	64	45449
9240000	2.02e-04	0.00e+00	63	43330
9660000	1.94e-04	0.00e+00	62	40926
10080000	1.87e-04	0.00e+00	61	38893
10500000	1.83e-04	0.00e+00	60	37435
10920000	1.79e-04	0.00e+00	59	35914
11340000	1.74e-04	0.00e+00	58	34302
11759999	1.69e-04	0.00e+00	57	32893
12179999	1.64e-04	0.00e+00	56	31284
12600000	1.60e-04	0.00e+00	55	29887
13019999	1.55e-04	0.00e+00	54	28512
13440000	1.53e-04	0.00e+00	53	27531
13860000	1.49e-04	0.00e+00	52	26339
14280000	1.44e-04	0.00e+00	51	25063
14700000	1.41e-04	0.00e+00	50	23951
15120000	1.37e-04	0.00e+00	49	22875
15540000	1.34e-04	0.00e+00	48	21864
15960000	1.31e-04	0.00e+00	47	20933
16379999	1.29e-04	0.00e+00	46	20246
16800000	1.27e-04	0.00e+00	45	19505
17220000	1.24e-04	0.00e+00	44	18581
17640000	1.21e-04	0.00e+00	43	17769
18060000	1.19e-04	0.00e+00	42	17023
18480000	1.17e-04	0.00e+00	41	16277
18900000	1.15e-04	0.00e+00	40	15690
19320000	1.15e-04	0.00e+00	39	15321
19740000	1.15e-04	0.00e+00	38	14868
20160000	1.14e-04	0.00e+00	37	14345
20580000	1.12e-04	0.00e+00	36	13771
21000000	1.11e-04	0.00e+00	35	13221
21420000	1.11e-04	0.00e+00	34	12793
21840000	1.11e-04	0.00e+00	33	12418
22260000	1.13e-04	0.00e+00	32	12273
22680000	1.14e-04	0.00e+00	31	12033
23100000	1.14e-04	0.00e+00	30	11643
23520000	1.16e-04	0.00e+00	29	11448
23940000	1.19e-04	0.00e+00	28	11390
24360000	1.18e-04	0.00e+00	27	10864
24779999	1.18e-04	0.00e+00	26	10426
25200000	1.18e-04	0.00e+00	25	10023
25620000	1.17e-04	0.00e+00	24	9538
26040000	1.16e-04	0.00e+00	23	9053
26460000	1.12e-04	0.00e+00	22	8406
26880000	1.07e-04	0.00e+00	21	7673
27300000	1.09e-04	0.00e+00	20	7391
27720000	1.11e-04	0.00e+00	19	7175
28140000	1.08e-04	0.00e+00	18	6619
28560000	1.09e-04	0.00e+00	17	6320
28980000	1.10e-04	0.00e+00	16	5986
29400000	1.11e-04	0.00e+00	15	5650
29820000	1.08e-04	0.00e+00	14	5143
30240000	1.08e-04	0.00e+00	13	4778
30660000	1.05e-04	0.00e+00	12	4284
31080000	9.89e-05	0.00e+00	11	3706
31500000	9.32e-05	0.00e+00	10	3172
31920000	8.50e-05	0.00e+00	9	2605
32340000	7.43e-05	0.00e+00	8	2023
32759999	6.85e-05	0.00e+00	7	1632
33180000	6.28e-05	0.00e+00	6	1282
33600000	5.38e-05	0.00e+00	5	916
34020000	5.82e-05	0.00e+00	4	793
34440000	7.51e-05	0.00e+00	3	767
34860000	1.01e-04	0.00e+00	2	688
35280000	2.10e-04	0.00e+00	1	715
0	0.00e+00	0.00e+00	0	812
36120000	-2.25e-04	0.00e+00	-1	766
36540000	-1.26e-04	0.00e+00	-2	859
36960000	-7.91e-05	0.00e+00	-3	808
37380000	-3.42e-05	0.00e+00	-4	466
37800000	-1.14e-05	0.00e+00	-5	194
38220000	-7.78e-06	0.00e+00	-6	159
44286666	-3.19e-08	0.00e+00	-414	45
