avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
360000	9.31e-04	0.00e+00	97	329135
720000	7.08e-04	0.00e+00	96	247564
1080000	6.10e-04	0.00e+00	95	211218
1440000	5.52e-04	0.00e+00	94	189091
1800000	5.03e-04	0.00e+00	93	170479
2160000	4.70e-04	0.00e+00	92	157518
2520000	4.10e-04	0.00e+00	91	135873
2880000	3.58e-04	0.00e+00	90	117305
3240000	3.20e-04	0.00e+00	89	103724
3600000	3.05e-04	0.00e+00	88	97923
3960000	2.95e-04	0.00e+00	87	93629
4320000	2.74e-04	0.00e+00	86	85896
4680000	2.53e-04	0.00e+00	85	78277
5040000	2.36e-04	0.00e+00	84	72248
5400000	2.17e-04	0.00e+00	83	65689
5760000	2.06e-04	0.00e+00	82	61614
6120000	2.00e-04	0.00e+00	81	58884
6480000	1.92e-04	0.00e+00	80	56103
6840000	1.85e-04	0.00e+00	79	53302
7200000	1.76e-04	0.00e+00	78	50083
7560000	1.68e-04	0.00e+00	77	47244
7919999	1.62e-04	0.00e+00	76	44867
8279999	1.57e-04	0.00e+00	75	42806
8640000	1.53e-04	0.00e+00	74	41138
9000000	1.48e-04	0.00e+00	73	39489
9360000	1.44e-04	0.00e+00	72	37867
9720000	1.41e-04	0.00e+00	71	36417
10080000	1.36e-04	0.00e+00	70	34603
10440000	1.31e-04	0.00e+00	69	33024
10800000	1.28e-04	0.00e+00	68	31816
11160000	1.25e-04	0.00e+00	67	30604
11520000	1.23e-04	0.00e+00	66	29600
11880000	1.21e-04	0.00e+00	65	28719
12240000	1.20e-04	0.00e+00	64	27990
12600000	1.19e-04	0.00e+00	63	27229
12960000	1.16e-04	0.00e+00	62	26300
13320000	1.16e-04	0.00e+00	61	25703
13680000	1.14e-04	0.00e+00	60	25015
14040000	1.12e-04	0.00e+00	59	23991
14400000	1.09e-04	0.00e+00	58	23035
14759999	1.07e-04	0.00e+00	57	22238
15120000	1.06e-04	0.00e+00	56	21730
15480000	1.04e-04	0.00e+00	55	20895
15840000	1.02e-04	0.00e+00	54	20137
16200000	1.01e-04	0.00e+00	53	19597
16559999	9.98e-05	0.00e+00	52	18910
16920000	9.88e-05	0.00e+00	51	18360
17280000	9.73e-05	0.00e+00	50	17723
17640000	9.68e-05	0.00e+00	49	17286
18000000	9.58e-05	0.00e+00	48	16749
18360000	9.45e-05	0.00e+00	47	16189
18720000	9.35e-05	0.00e+00	46	15674
19080000	9.42e-05	0.00e+00	45	15443
19440000	9.29e-05	0.00e+00	44	14894
19800000	9.18e-05	0.00e+00	43	14388
20160000	9.16e-05	0.00e+00	42	14018
20520000	9.04e-05	0.00e+00	41	13501
20880000	9.05e-05	0.00e+00	40	13189
21240000	9.05e-05	0.00e+00	39	12860
21600000	9.01e-05	0.00e+00	38	12480
21960000	8.95e-05	0.00e+00	37	12071
22320000	8.92e-05	0.00e+00	36	11706
22680000	8.79e-05	0.00e+00	35	11205
23040000	8.81e-05	0.00e+00	34	10914
23400000	8.73e-05	0.00e+00	33	10499
23760000	8.61e-05	0.00e+00	32	10034
24120000	8.58e-05	0.00e+00	31	9695
24480000	8.44e-05	0.00e+00	30	9221
24840000	8.27e-05	0.00e+00	29	8743
25200000	8.09e-05	0.00e+00	28	8257
25560000	7.94e-05	0.00e+00	27	7814
25920000	7.90e-05	0.00e+00	26	7480
26280000	7.73e-05	0.00e+00	25	7040
26640000	7.62e-05	0.00e+00	24	6666
27000000	7.55e-05	0.00e+00	23	6326
27360000	7.57e-05	0.00e+00	22	6068
27720000	7.46e-05	0.00e+00	21	5711
28079999	7.50e-05	0.00e+00	20	5463
28440000	7.69e-05	0.00e+00	19	5323
28799999	7.67e-05	0.00e+00	18	5030
29160000	7.69e-05	0.00e+00	17	4761
29520000	7.78e-05	0.00e+00	16	4535
29880000	7.72e-05	0.00e+00	15	4221
30240000	7.79e-05	0.00e+00	14	3974
30600000	7.89e-05	0.00e+00	13	3739
30959999	7.52e-05	0.00e+00	12	3289
31319999	7.46e-05	0.00e+00	11	2990
31680000	7.19e-05	0.00e+00	10	2619
32040000	6.84e-05	0.00e+00	9	2242
32400000	6.69e-05	0.00e+00	8	1950
32759999	6.40e-05	0.00e+00	7	1632
33283636	6.26e-05	0.00e+00	11	2508
33994285	6.90e-05	0.00e+00	7	1759
34680000	1.70e-04	0.00e+00	3	1853
35640000	-5.48e-04	0.00e+00	-1	1996
36215999	-1.09e-04	0.00e+00	-5	1985
36720000	-6.89e-05	0.00e+00	-4	1004
37080000	-4.90e-05	0.00e+00	-5	893
37633846	-1.86e-05	0.00e+00	-13	883
44112558	-1.72e-07	0.00e+00	-602	377
