avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
90000	9.77e-05	0.00e+00	387	131471
180000	5.77e-05	0.00e+00	386	77450
270000	5.33e-05	0.00e+00	385	71308
360000	5.39e-05	0.00e+00	384	71965
450000	5.12e-05	0.00e+00	383	68217
540000	4.56e-05	0.00e+00	382	60508
630000	4.11e-05	0.00e+00	381	54412
719999	3.85e-05	0.00e+00	380	50904
810000	3.69e-05	0.00e+00	379	48656
900000	3.50e-05	0.00e+00	378	46004
990000	3.34e-05	0.00e+00	377	43810
1080000	3.38e-05	0.00e+00	376	44238
1170000	3.34e-05	0.00e+00	375	43585
1260000	3.15e-05	0.00e+00	374	40995
1350000	2.94e-05	0.00e+00	373	38067
1440000	2.91e-05	0.00e+00	372	37686
1530000	2.94e-05	0.00e+00	371	37849
1620000	2.85e-05	0.00e+00	370	36709
1710000	2.69e-05	0.00e+00	369	34545
1800000	2.63e-05	0.00e+00	368	33681
1890000	2.59e-05	0.00e+00	367	33065
1979999	2.54e-05	0.00e+00	366	32375
2069999	2.51e-05	0.00e+00	365	31805
2160000	2.41e-05	0.00e+00	364	30476
2294937	2.33e-05	0.00e+00	725	58773
2474937	2.23e-05	0.00e+00	721	55807
2654937	2.16e-05	0.00e+00	717	53786
2834936	2.13e-05	0.00e+00	713	52669
3014936	2.10e-05	0.00e+00	709	51687
3194936	2.12e-05	0.00e+00	705	51835
3374935	2.08e-05	0.00e+00	701	50564
3554935	2.05e-05	0.00e+00	697	49638
3734935	1.95e-05	0.00e+00	693	46937
3914934	1.87e-05	0.00e+00	689	44734
4094934	1.80e-05	0.00e+00	685	42961
4274933	1.71e-05	0.00e+00	681	40551
4454933	1.66e-05	0.00e+00	677	39171
4634933	1.59e-05	0.00e+00	673	37211
4814932	1.55e-05	0.00e+00	669	36067
4994932	1.48e-05	0.00e+00	665	34290
5174931	1.46e-05	0.00e+00	661	33549
5354931	1.43e-05	0.00e+00	657	32635
5534931	1.39e-05	0.00e+00	653	31513
5714930	1.35e-05	0.00e+00	649	30506
5894930	1.31e-05	0.00e+00	645	29341
6074929	1.27e-05	0.00e+00	641	28284
6254929	1.26e-05	0.00e+00	637	27857
6434928	1.25e-05	0.00e+00	633	27574
6614928	1.23e-05	0.00e+00	629	26847
6794928	1.19e-05	0.00e+00	625	25780
6974927	1.16e-05	0.00e+00	621	25028
7199805	1.13e-05	0.00e+00	924	36351
7469803	1.09e-05	0.00e+00	915	34782
7739801	1.07e-05	0.00e+00	906	33554
8009799	1.04e-05	0.00e+00	897	32422
8279797	1.02e-05	0.00e+00	888	31331
8549795	9.94e-06	0.00e+00	879	30356
8819793	9.73e-06	0.00e+00	870	29428
9089790	9.58e-06	0.00e+00	861	28681
9359788	9.45e-06	0.00e+00	852	27999
9629786	9.45e-06	0.00e+00	843	27702
9899784	9.33e-06	0.00e+00	834	27046
10169781	9.16e-06	0.00e+00	825	26269
10439779	8.95e-06	0.00e+00	816	25386
10709776	8.80e-06	0.00e+00	807	24678
10979774	8.54e-06	0.00e+00	798	23701
11294571	8.21e-06	0.00e+00	1050	29979
11654564	7.85e-06	0.00e+00	1034	28207
12014557	7.62e-06	0.00e+00	1018	26976
12374550	7.45e-06	0.00e+00	1002	25946
12734543	7.32e-06	0.00e+00	986	25100
13094536	7.20e-06	0.00e+00	970	24284
13454528	7.06e-06	0.00e+00	954	23396
13814520	6.96e-06	0.00e+00	938	22690
14174511	6.84e-06	0.00e+00	922	21907
14579203	6.63e-06	0.00e+00	1130	26027
15029185	6.35e-06	0.00e+00	1105	24388
15479166	6.13e-06	0.00e+00	1080	23000
15929146	5.96e-06	0.00e+00	1055	21869
16423722	5.92e-06	0.00e+00	1233	25390
16963684	5.84e-06	0.00e+00	1197	24295
17503643	5.84e-06	0.00e+00	1161	23561
18043600	5.79e-06	0.00e+00	1125	22634
18583553	5.69e-06	0.00e+00	1089	21532
19167942	5.57e-06	0.00e+00	1225	23699
19797857	5.56e-06	0.00e+00	1176	22721
20427763	5.60e-06	0.00e+00	1127	21939
21057662	5.76e-06	0.00e+00	1078	21581
21687551	5.98e-06	0.00e+00	1029	21374
22317428	6.02e-06	0.00e+00	980	20523
22991433	6.03e-06	0.00e+00	1060	22222
23711204	6.08e-06	0.00e+00	996	21033
24430944	6.05e-06	0.00e+00	932	19609
25194444	5.95e-06	0.00e+00	972	20113
26047461	5.98e-06	0.00e+00	985	20483
26989772	5.94e-06	0.00e+00	968	20002
28063421	5.72e-06	0.00e+00	988	19655
29353902	5.56e-06	0.00e+00	984	19020
31045714	5.47e-06	0.00e+00	966	18360
44191034	-4.84e-07	0.00e+00	-10266	17279
