avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
330000	7.35e-04	0.00e+00	107	265515
660000	5.53e-04	0.00e+00	106	197885
990000	4.77e-04	0.00e+00	105	169109
1320000	4.49e-04	0.00e+00	104	157649
1650000	4.10e-04	0.00e+00	103	142598
1980000	3.81e-04	0.00e+00	102	131238
2310000	3.48e-04	0.00e+00	101	118791
2640000	3.08e-04	0.00e+00	100	104022
2970000	2.78e-04	0.00e+00	99	93058
3300000	2.64e-04	0.00e+00	98	87427
3630000	2.50e-04	0.00e+00	97	81771
3959999	2.32e-04	0.00e+00	96	75287
4290000	2.17e-04	0.00e+00	95	69438
4620000	2.07e-04	0.00e+00	94	65729
4950000	2.02e-04	0.00e+00	93	63367
5280000	1.96e-04	0.00e+00	92	60815
5610000	1.92e-04	0.00e+00	91	58982
5940000	1.81e-04	0.00e+00	90	54856
6270000	1.68e-04	0.00e+00	89	50606
6600000	1.61e-04	0.00e+00	88	47913
6930000	1.55e-04	0.00e+00	87	45426
7260000	1.50e-04	0.00e+00	86	43686
7590000	1.46e-04	0.00e+00	85	41871
7920000	1.41e-04	0.00e+00	84	40080
8250000	1.38e-04	0.00e+00	83	38695
8580000	1.34e-04	0.00e+00	82	37129
8910000	1.31e-04	0.00e+00	81	35877
9240000	1.29e-04	0.00e+00	80	34853
9570000	1.26e-04	0.00e+00	79	33577
9900000	1.23e-04	0.00e+00	78	32425
10230000	1.21e-04	0.00e+00	77	31566
10560000	1.21e-04	0.00e+00	76	30969
10890000	1.19e-04	0.00e+00	75	30035
11220000	1.16e-04	0.00e+00	74	29033
11550000	1.14e-04	0.00e+00	73	28055
11880000	1.12e-04	0.00e+00	72	27167
12210000	1.10e-04	0.00e+00	71	26353
12540000	1.09e-04	0.00e+00	70	25682
12870000	1.07e-04	0.00e+00	69	24883
13200000	1.05e-04	0.00e+00	68	24088
13530000	1.04e-04	0.00e+00	67	23504
13860000	1.03e-04	0.00e+00	66	22880
14190000	1.01e-04	0.00e+00	65	22067
14520000	9.78e-05	0.00e+00	64	21142
14850000	9.47e-05	0.00e+00	63	20140
15180000	9.20e-05	0.00e+00	62	19259
15510000	8.98e-05	0.00e+00	61	18489
15840000	8.75e-05	0.00e+00	60	17715
16170000	8.56e-05	0.00e+00	59	17054
16500000	8.41e-05	0.00e+00	58	16474
16830000	8.33e-05	0.00e+00	57	16026
17160000	8.14e-05	0.00e+00	56	15392
17490000	7.94e-05	0.00e+00	55	14740
17820000	7.82e-05	0.00e+00	54	14251
18150000	7.70e-05	0.00e+00	53	13774
18480000	7.56e-05	0.00e+00	52	13272
18810000	7.44e-05	0.00e+00	51	12811
19140000	7.39e-05	0.00e+00	50	12482
19470000	7.36e-05	0.00e+00	49	12170
19800000	7.31e-05	0.00e+00	48	11838
20130000	7.30e-05	0.00e+00	47	11577
20460000	7.23e-05	0.00e+00	46	11225
20790000	7.21e-05	0.00e+00	45	10955
21120000	7.20e-05	0.00e+00	44	10702
21450000	7.24e-05	0.00e+00	43	10505
21780000	7.29e-05	0.00e+00	42	10342
22110000	7.33e-05	0.00e+00	41	10152
22440000	7.36e-05	0.00e+00	40	9941
22770000	7.41e-05	0.00e+00	39	9755
23100000	7.45e-05	0.00e+00	38	9562
23430000	7.47e-05	0.00e+00	37	9328
23760000	7.51e-05	0.00e+00	36	9128
24090000	7.51e-05	0.00e+00	35	8869
24420000	7.48e-05	0.00e+00	34	8590
24750000	7.46e-05	0.00e+00	33	8315
25080000	7.44e-05	0.00e+00	32	8035
25410000	7.41e-05	0.00e+00	31	7751
25740000	7.43e-05	0.00e+00	30	7528
26070000	7.49e-05	0.00e+00	29	7331
26400000	7.47e-05	0.00e+00	28	7064
26730000	7.59e-05	0.00e+00	27	6914
27060000	7.53e-05	0.00e+00	26	6609
27390000	7.48e-05	0.00e+00	25	6310
27720000	7.47e-05	0.00e+00	24	6049
28050000	7.35e-05	0.00e+00	23	5709
28380000	7.42e-05	0.00e+00	22	5510
28709999	7.56e-05	0.00e+00	21	5358
29040000	7.74e-05	0.00e+00	20	5229
29369999	7.78e-05	0.00e+00	19	4992
29700000	7.70e-05	0.00e+00	18	4679
30030000	7.68e-05	0.00e+00	17	4410
30360000	7.62e-05	0.00e+00	16	4114
30690000	7.58e-05	0.00e+00	15	3838
31178888	7.33e-05	0.00e+00	27	6681
31837826	6.33e-05	0.00e+00	23	4912
32496315	5.16e-05	0.00e+00	19	3308
33298571	4.25e-05	0.00e+00	21	3010
34367142	6.25e-05	0.00e+00	14	2953
36629999	-4.39e-04	0.00e+00	-2	2961
43923000	-1.21e-06	0.00e+00	-700	2849
