avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
180000	2.42e-04	0.00e+00	193	157249
360000	2.12e-04	0.00e+00	192	137144
540000	1.76e-04	0.00e+00	191	113184
719999	1.56e-04	0.00e+00	190	99612
900000	1.43e-04	0.00e+00	189	91270
1080000	1.29e-04	0.00e+00	188	81880
1260000	1.25e-04	0.00e+00	187	78830
1440000	1.23e-04	0.00e+00	186	76892
1620000	1.22e-04	0.00e+00	185	75771
1800000	1.16e-04	0.00e+00	184	72076
1979999	1.14e-04	0.00e+00	183	70267
2160000	1.10e-04	0.00e+00	182	67558
2340000	1.11e-04	0.00e+00	181	67712
2520000	1.04e-04	0.00e+00	180	63133
2700000	1.02e-04	0.00e+00	179	61274
2880000	9.59e-05	0.00e+00	178	57492
3060000	9.32e-05	0.00e+00	177	55527
3240000	8.93e-05	0.00e+00	176	52898
3420000	8.77e-05	0.00e+00	175	51677
3600000	8.28e-05	0.00e+00	174	48494
3780000	7.95e-05	0.00e+00	173	46301
3960000	7.44e-05	0.00e+00	172	43056
4139999	7.22e-05	0.00e+00	171	41552
4320000	6.94e-05	0.00e+00	170	39707
4500000	6.66e-05	0.00e+00	169	37917
4680000	6.51e-05	0.00e+00	168	36804
4860000	6.33e-05	0.00e+00	167	35578
5040000	6.15e-05	0.00e+00	166	34346
5220000	5.95e-05	0.00e+00	165	33061
5400000	5.73e-05	0.00e+00	164	31631
5580000	5.50e-05	0.00e+00	163	30192
5760000	5.43e-05	0.00e+00	162	29590
5940000	5.23e-05	0.00e+00	161	28352
6120000	5.09e-05	0.00e+00	160	27398
6300000	5.03e-05	0.00e+00	159	26921
6480000	4.95e-05	0.00e+00	158	26336
6660000	4.88e-05	0.00e+00	157	25809
6840000	4.79e-05	0.00e+00	156	25159
7020000	4.68e-05	0.00e+00	155	24442
7199999	4.57e-05	0.00e+00	154	23677
7379999	4.46e-05	0.00e+00	153	22982
7560000	4.37e-05	0.00e+00	152	22342
7740000	4.27e-05	0.00e+00	151	21725
7920000	4.17e-05	0.00e+00	150	21068
8100000	4.10e-05	0.00e+00	149	20576
8279999	4.05e-05	0.00e+00	148	20202
8460000	4.01e-05	0.00e+00	147	19826
8640000	3.95e-05	0.00e+00	146	19421
8820000	3.89e-05	0.00e+00	145	18973
9089686	3.82e-05	0.00e+00	287	36877
9449681	3.73e-05	0.00e+00	283	35576
9809677	3.64e-05	0.00e+00	279	34191
10169672	3.53e-05	0.00e+00	275	32726
10529667	3.44e-05	0.00e+00	271	31386
10889662	3.32e-05	0.00e+00	267	29803
11249657	3.21e-05	0.00e+00	263	28384
11609652	3.10e-05	0.00e+00	259	27010
11969647	3.00e-05	0.00e+00	255	25740
12329641	2.95e-05	0.00e+00	251	24905
12689635	2.90e-05	0.00e+00	247	24098
13049629	2.84e-05	0.00e+00	243	23240
13409623	2.81e-05	0.00e+00	239	22604
13769617	2.77e-05	0.00e+00	235	21939
14129610	2.70e-05	0.00e+00	231	21036
14489603	2.64e-05	0.00e+00	227	20191
14849596	2.60e-05	0.00e+00	223	19520
15209589	2.55e-05	0.00e+00	219	18832
15569581	2.50e-05	0.00e+00	215	18087
15929573	2.45e-05	0.00e+00	211	17429
16289565	2.43e-05	0.00e+00	207	16959
16649556	2.40e-05	0.00e+00	203	16429
17009547	2.37e-05	0.00e+00	199	15897
17369538	2.33e-05	0.00e+00	195	15317
17729528	2.32e-05	0.00e+00	191	14926
18089518	2.29e-05	0.00e+00	187	14440
18449508	2.29e-05	0.00e+00	183	14081
18809497	2.31e-05	0.00e+00	179	13908
19169485	2.34e-05	0.00e+00	175	13761
19618588	2.34e-05	0.00e+00	255	20080
20158536	2.36e-05	0.00e+00	246	19505
20698481	2.35e-05	0.00e+00	237	18759
21238421	2.35e-05	0.00e+00	228	18042
21778356	2.34e-05	0.00e+00	219	17257
22318285	2.30e-05	0.00e+00	210	16262
22858208	2.31e-05	0.00e+00	201	15615
23398124	2.35e-05	0.00e+00	192	15201
23938032	2.34e-05	0.00e+00	183	14404
24477931	2.29e-05	0.00e+00	174	13416
25017818	2.24e-05	0.00e+00	165	12462
25557692	2.21e-05	0.00e+00	156	11605
26097551	2.25e-05	0.00e+00	147	11127
26725054	2.32e-05	0.00e+00	182	14200
27444578	2.28e-05	0.00e+00	166	12745
28164000	2.30e-05	0.00e+00	150	11623
28883283	2.32e-05	0.00e+00	134	10480
29687586	2.47e-05	0.00e+00	145	12043
30585000	2.71e-05	0.00e+00	120	10945
31561621	2.70e-05	0.00e+00	111	10104
33019999	2.21e-05	0.00e+00	117	8699
43750140	-8.79e-07	0.00e+00	-2698	7981
