avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
300000	7.14e-04	0.00e+00	113	280382
600000	5.16e-04	0.00e+00	112	200781
900000	4.72e-04	0.00e+00	111	182010
1200000	4.17e-04	0.00e+00	110	159364
1500000	3.73e-04	0.00e+00	109	141133
1800000	3.50e-04	0.00e+00	108	131416
2100000	3.29e-04	0.00e+00	107	122499
2400000	3.02e-04	0.00e+00	106	111172
2700000	2.86e-04	0.00e+00	105	104501
3000000	2.68e-04	0.00e+00	104	96748
3300000	2.47e-04	0.00e+00	103	88281
3600000	2.23e-04	0.00e+00	102	79040
3900000	2.04e-04	0.00e+00	101	71559
4200000	1.90e-04	0.00e+00	100	65924
4500000	1.81e-04	0.00e+00	99	62336
4800000	1.76e-04	0.00e+00	98	59933
5100000	1.72e-04	0.00e+00	97	57895
5400000	1.63e-04	0.00e+00	96	54496
5700000	1.54e-04	0.00e+00	95	50807
6000000	1.48e-04	0.00e+00	94	48280
6300000	1.41e-04	0.00e+00	93	45654
6600000	1.34e-04	0.00e+00	92	42788
6899999	1.28e-04	0.00e+00	91	40464
7200000	1.23e-04	0.00e+00	90	38443
7500000	1.20e-04	0.00e+00	89	37146
7800000	1.19e-04	0.00e+00	88	36357
8100000	1.17e-04	0.00e+00	87	35346
8400000	1.14e-04	0.00e+00	86	34148
8700000	1.11e-04	0.00e+00	85	32904
9000000	1.09e-04	0.00e+00	84	31794
9300000	1.06e-04	0.00e+00	83	30709
9600000	1.04e-04	0.00e+00	82	29499
9900000	1.00e-04	0.00e+00	81	28199
10200000	9.84e-05	0.00e+00	80	27349
10500000	9.81e-05	0.00e+00	79	26942
10800000	9.59e-05	0.00e+00	78	26002
11100000	9.36e-05	0.00e+00	77	25038
11400000	9.22e-05	0.00e+00	76	24342
11700000	9.08e-05	0.00e+00	75	23677
12000000	8.90e-05	0.00e+00	74	22884
12300000	8.69e-05	0.00e+00	73	22050
12600000	8.52e-05	0.00e+00	72	21308
12900000	8.36e-05	0.00e+00	71	20638
13200000	8.27e-05	0.00e+00	70	20111
13500000	8.15e-05	0.00e+00	69	19530
13800000	8.01e-05	0.00e+00	68	18926
14100000	7.83e-05	0.00e+00	67	18241
14400000	7.70e-05	0.00e+00	66	17662
14700000	7.56e-05	0.00e+00	65	17072
15000000	7.44e-05	0.00e+00	64	16541
15300000	7.31e-05	0.00e+00	63	16005
15600000	7.19e-05	0.00e+00	62	15481
15900000	7.09e-05	0.00e+00	61	15039
16200000	7.05e-05	0.00e+00	60	14695
16500000	6.98e-05	0.00e+00	59	14309
16800000	6.89e-05	0.00e+00	58	13888
17100000	6.78e-05	0.00e+00	57	13426
17400000	6.69e-05	0.00e+00	56	13018
17700000	6.61e-05	0.00e+00	55	12641
18000000	6.53e-05	0.00e+00	54	12261
18300000	6.41e-05	0.00e+00	53	11804
18600000	6.34e-05	0.00e+00	52	11448
18900000	6.33e-05	0.00e+00	51	11215
19200000	6.34e-05	0.00e+00	50	11015
19500000	6.35e-05	0.00e+00	49	10820
19800000	6.34e-05	0.00e+00	48	10578
20100000	6.30e-05	0.00e+00	47	10290
20400000	6.27e-05	0.00e+00	46	10019
20700000	6.23e-05	0.00e+00	45	9741
21000000	6.20e-05	0.00e+00	44	9478
21300000	6.18e-05	0.00e+00	43	9237
21600000	6.16e-05	0.00e+00	42	8990
21900000	6.19e-05	0.00e+00	41	8822
22200000	6.26e-05	0.00e+00	40	8708
22500000	6.42e-05	0.00e+00	39	8706
22800000	6.49e-05	0.00e+00	38	8572
23100000	6.44e-05	0.00e+00	37	8274
23400000	6.56e-05	0.00e+00	36	8211
23700000	6.78e-05	0.00e+00	35	8243
24000000	6.86e-05	0.00e+00	34	8102
24300000	6.83e-05	0.00e+00	33	7830
24600000	6.82e-05	0.00e+00	32	7583
24900000	6.85e-05	0.00e+00	31	7379
25200000	6.88e-05	0.00e+00	30	7173
25647368	6.84e-05	0.00e+00	57	13549
26247169	6.86e-05	0.00e+00	53	12632
26846938	6.40e-05	0.00e+00	49	10905
27446666	6.74e-05	0.00e+00	45	10539
28046341	6.71e-05	0.00e+00	41	9567
28645945	6.95e-05	0.00e+00	37	8942
29245454	7.22e-05	0.00e+00	33	8280
29844827	7.27e-05	0.00e+00	29	7330
30444000	7.48e-05	0.00e+00	25	6500
31042857	7.35e-05	0.00e+00	21	5362
31641176	7.18e-05	0.00e+00	17	4244
32238461	6.73e-05	0.00e+00	13	3042
32949999	7.12e-05	0.00e+00	12	2969
0	0.00e+00	0.00e+00	0	2781
35820000	-3.12e-05	0.00e+00	-25	2709
43707407	-6.41e-07	0.00e+00	-1053	2345
