avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
330000	8.39e-04	0.00e+00	106	310006
659999	5.88e-04	0.00e+00	105	215167
990000	4.76e-04	0.00e+00	104	172596
1320000	4.18e-04	0.00e+00	103	150184
1650000	3.97e-04	0.00e+00	102	141125
1980000	3.58e-04	0.00e+00	101	126020
2310000	3.46e-04	0.00e+00	100	120588
2640000	3.33e-04	0.00e+00	99	114741
2970000	3.16e-04	0.00e+00	98	108040
3300000	2.99e-04	0.00e+00	97	101211
3630000	2.71e-04	0.00e+00	96	90622
3960000	2.42e-04	0.00e+00	95	80151
4290000	2.26e-04	0.00e+00	94	74051
4620000	2.22e-04	0.00e+00	93	71928
4950000	2.22e-04	0.00e+00	92	71211
5280000	2.10e-04	0.00e+00	91	66498
5610000	1.97e-04	0.00e+00	90	61719
5940000	1.83e-04	0.00e+00	89	56824
6270000	1.71e-04	0.00e+00	88	52451
6600000	1.60e-04	0.00e+00	87	48627
6930000	1.53e-04	0.00e+00	86	46003
7260000	1.49e-04	0.00e+00	85	44175
7589999	1.46e-04	0.00e+00	84	42693
7920000	1.43e-04	0.00e+00	83	41399
8250000	1.40e-04	0.00e+00	82	40107
8580000	1.37e-04	0.00e+00	81	38574
8910000	1.32e-04	0.00e+00	80	36889
9240000	1.28e-04	0.00e+00	79	35161
9570000	1.24e-04	0.00e+00	78	33738
9900000	1.21e-04	0.00e+00	77	32528
10230000	1.18e-04	0.00e+00	76	31304
10560000	1.15e-04	0.00e+00	75	30035
10890000	1.12e-04	0.00e+00	74	28820
11220000	1.09e-04	0.00e+00	73	27776
11550000	1.05e-04	0.00e+00	72	26440
11880000	1.03e-04	0.00e+00	71	25496
12210000	1.01e-04	0.00e+00	70	24640
12540000	9.93e-05	0.00e+00	69	23870
12870000	9.79e-05	0.00e+00	68	23197
13200000	9.69e-05	0.00e+00	67	22629
13530000	9.63e-05	0.00e+00	66	22155
13860000	9.42e-05	0.00e+00	65	21350
14190000	9.28e-05	0.00e+00	64	20707
14520000	9.10e-05	0.00e+00	63	19976
14850000	8.87e-05	0.00e+00	62	19178
15180000	8.67e-05	0.00e+00	61	18439
15510000	8.55e-05	0.00e+00	60	17881
15840000	8.45e-05	0.00e+00	59	17370
16170000	8.36e-05	0.00e+00	58	16890
16500000	8.21e-05	0.00e+00	57	16307
16830000	8.09e-05	0.00e+00	56	15783
17160000	7.95e-05	0.00e+00	55	15247
17490000	7.85e-05	0.00e+00	54	14783
17820000	7.76e-05	0.00e+00	53	14334
18150000	7.68e-05	0.00e+00	52	13913
18480000	7.63e-05	0.00e+00	51	13570
18810000	7.57e-05	0.00e+00	50	13199
19140000	7.54e-05	0.00e+00	49	12870
19470000	7.46e-05	0.00e+00	48	12473
19800000	7.35e-05	0.00e+00	47	12045
20130000	7.30e-05	0.00e+00	46	11705
20460000	7.24e-05	0.00e+00	45	11356
20790000	7.18e-05	0.00e+00	44	11009
21120000	7.19e-05	0.00e+00	43	10772
21450000	7.20e-05	0.00e+00	42	10546
21780000	7.18e-05	0.00e+00	41	10253
22110000	7.14e-05	0.00e+00	40	9952
22440000	7.19e-05	0.00e+00	39	9776
22770000	7.26e-05	0.00e+00	38	9609
23100000	7.25e-05	0.00e+00	37	9348
23430000	7.23e-05	0.00e+00	36	9070
23760000	7.24e-05	0.00e+00	35	8828
24090000	7.18e-05	0.00e+00	34	8510
24420000	7.09e-05	0.00e+00	33	8156
24750000	7.05e-05	0.00e+00	32	7865
25080000	6.97e-05	0.00e+00	31	7528
25410000	6.93e-05	0.00e+00	30	7247
25740000	6.83e-05	0.00e+00	29	6908
26070000	6.85e-05	0.00e+00	28	6683
26400000	6.89e-05	0.00e+00	27	6486
26730000	6.88e-05	0.00e+00	26	6231
27060000	6.90e-05	0.00e+00	25	6012
27390000	6.91e-05	0.00e+00	24	5781
27720000	6.86e-05	0.00e+00	23	5502
28050000	6.83e-05	0.00e+00	22	5237
28380000	6.76e-05	0.00e+00	21	4950
28710000	6.85e-05	0.00e+00	20	4772
29040000	6.93e-05	0.00e+00	19	4588
29369999	6.82e-05	0.00e+00	18	4278
29700000	6.77e-05	0.00e+00	17	4012
30030000	6.71e-05	0.00e+00	16	3743
30360000	6.72e-05	0.00e+00	15	3513
30848888	6.44e-05	0.00e+00	27	6063
31507826	5.99e-05	0.00e+00	23	4801
32166315	5.32e-05	0.00e+00	19	3524
32823999	5.09e-05	0.00e+00	15	2663
33733333	5.29e-05	0.00e+00	18	3317
34320000	4.11e-04	0.00e+00	2	2868
36373333	-7.41e-05	0.00e+00	-9	2325
43882325	-7.25e-07	0.00e+00	-731	1848
