avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
270000	5.06e-04	0.00e+00	132	226725
540000	3.93e-04	0.00e+00	131	174761
810000	3.33e-04	0.00e+00	130	146970
1080000	3.05e-04	0.00e+00	129	133809
1350000	2.92e-04	0.00e+00	128	126906
1620000	2.76e-04	0.00e+00	127	118923
1890000	2.58e-04	0.00e+00	126	110566
2160000	2.40e-04	0.00e+00	125	101801
2430000	2.21e-04	0.00e+00	124	92967
2700000	2.01e-04	0.00e+00	123	83953
2970000	1.83e-04	0.00e+00	122	75669
3240000	1.75e-04	0.00e+00	121	72053
3510000	1.68e-04	0.00e+00	120	68446
3780000	1.60e-04	0.00e+00	119	64682
4050000	1.50e-04	0.00e+00	118	60079
4320000	1.42e-04	0.00e+00	117	56283
4590000	1.37e-04	0.00e+00	116	54155
4860000	1.34e-04	0.00e+00	115	52314
5129999	1.30e-04	0.00e+00	114	50431
5400000	1.29e-04	0.00e+00	113	49481
5670000	1.25e-04	0.00e+00	112	47742
5940000	1.19e-04	0.00e+00	111	44936
6210000	1.12e-04	0.00e+00	110	41882
6480000	1.08e-04	0.00e+00	109	39876
6750000	1.04e-04	0.00e+00	108	38243
7020000	1.01e-04	0.00e+00	107	36841
7290000	9.89e-05	0.00e+00	106	35610
7560000	9.65e-05	0.00e+00	105	34430
7830000	9.34e-05	0.00e+00	104	33003
8100000	9.17e-05	0.00e+00	103	32066
8369999	8.99e-05	0.00e+00	102	31161
8640000	8.81e-05	0.00e+00	101	30224
8910000	8.64e-05	0.00e+00	100	29353
9180000	8.52e-05	0.00e+00	99	28635
9450000	8.37e-05	0.00e+00	98	27879
9720000	8.19e-05	0.00e+00	97	26979
9990000	8.07e-05	0.00e+00	96	26301
10260000	7.98e-05	0.00e+00	95	25764
10530000	7.97e-05	0.00e+00	94	25444
10800000	7.85e-05	0.00e+00	93	24800
11070000	7.73e-05	0.00e+00	92	24144
11340000	7.59e-05	0.00e+00	91	23446
11609999	7.46e-05	0.00e+00	90	22813
11880000	7.35e-05	0.00e+00	89	22235
12150000	7.25e-05	0.00e+00	88	21684
12420000	7.15e-05	0.00e+00	87	21117
12690000	7.12e-05	0.00e+00	86	20806
12960000	7.00e-05	0.00e+00	85	20198
13229999	6.88e-05	0.00e+00	84	19625
13500000	6.83e-05	0.00e+00	83	19253
13769999	6.78e-05	0.00e+00	82	18883
14040000	6.67e-05	0.00e+00	81	18359
14309999	6.52e-05	0.00e+00	80	17718
14580000	6.42e-05	0.00e+00	79	17240
14850000	6.24e-05	0.00e+00	78	16542
15120000	6.05e-05	0.00e+00	77	15827
15390000	5.94e-05	0.00e+00	76	15324
15660000	5.82e-05	0.00e+00	75	14825
15930000	5.74e-05	0.00e+00	74	14431
16200000	5.60e-05	0.00e+00	73	13882
16469999	5.53e-05	0.00e+00	72	13519
16739999	5.48e-05	0.00e+00	71	13205
17010000	5.40e-05	0.00e+00	70	12839
17280000	5.29e-05	0.00e+00	69	12396
17550000	5.19e-05	0.00e+00	68	11987
17820000	5.11e-05	0.00e+00	67	11639
18090000	5.07e-05	0.00e+00	66	11362
18360000	4.98e-05	0.00e+00	65	10986
18630000	4.90e-05	0.00e+00	64	10652
19033920	4.85e-05	0.00e+00	125	20577
19573884	4.81e-05	0.00e+00	121	19777
20113846	4.77e-05	0.00e+00	117	18947
20653805	4.70e-05	0.00e+00	113	18039
21193761	4.72e-05	0.00e+00	109	17464
21733714	4.76e-05	0.00e+00	105	16965
22273663	4.79e-05	0.00e+00	101	16431
22813608	4.83e-05	0.00e+00	97	15911
23353548	4.87e-05	0.00e+00	93	15375
23893483	4.88e-05	0.00e+00	89	14753
24433411	4.85e-05	0.00e+00	85	14009
24973333	4.83e-05	0.00e+00	81	13290
25513246	4.81e-05	0.00e+00	77	12583
26053150	4.83e-05	0.00e+00	73	11972
26593043	4.87e-05	0.00e+00	69	11404
27132923	4.85e-05	0.00e+00	65	10709
27672786	4.80e-05	0.00e+00	61	9936
28212631	4.75e-05	0.00e+00	57	9198
28752452	4.84e-05	0.00e+00	53	8721
29292244	4.98e-05	0.00e+00	49	8297
29832000	4.89e-05	0.00e+00	45	7472
30371707	4.83e-05	0.00e+00	41	6724
30911351	4.76e-05	0.00e+00	37	5979
31450909	4.36e-05	0.00e+00	33	4887
31990344	3.75e-05	0.00e+00	29	3697
32529600	3.12e-05	0.00e+00	25	2646
33192000	2.63e-05	0.00e+00	30	2682
34103076	2.70e-05	0.00e+00	26	2381
35100000	7.07e-05	0.00e+00	10	2403
36540000	-1.25e-04	0.00e+00	-6	2545
44144081	-5.56e-07	0.00e+00	-1029	1943
