avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
450000	1.39e-03	0.00e+00	78	389067
899999	1.05e-03	0.00e+00	77	289763
1350000	8.96e-04	0.00e+00	76	244108
1800000	7.91e-04	0.00e+00	75	212647
2250000	7.05e-04	0.00e+00	74	187035
2700000	6.09e-04	0.00e+00	73	159443
3150000	5.39e-04	0.00e+00	72	139110
3600000	4.78e-04	0.00e+00	71	121523
4050000	4.31e-04	0.00e+00	70	108249
4500000	3.96e-04	0.00e+00	69	97957
4950000	3.68e-04	0.00e+00	68	89811
5400000	3.41e-04	0.00e+00	67	81916
5850000	3.22e-04	0.00e+00	66	76079
6300000	3.02e-04	0.00e+00	65	70341
6750000	2.80e-04	0.00e+00	64	64150
7200000	2.62e-04	0.00e+00	63	59187
7650000	2.48e-04	0.00e+00	62	55159
8100000	2.37e-04	0.00e+00	61	51915
8550000	2.28e-04	0.00e+00	60	48996
9000000	2.21e-04	0.00e+00	59	46660
9450000	2.12e-04	0.00e+00	58	44084
9900000	2.06e-04	0.00e+00	57	41991
10350000	1.98e-04	0.00e+00	56	39738
10800000	1.92e-04	0.00e+00	55	37830
11250000	1.87e-04	0.00e+00	54	36120
11699999	1.82e-04	0.00e+00	53	34638
12150000	1.79e-04	0.00e+00	52	33297
12600000	1.76e-04	0.00e+00	51	32198
13050000	1.75e-04	0.00e+00	50	31312
13500000	1.73e-04	0.00e+00	49	30356
13949999	1.71e-04	0.00e+00	48	29416
14400000	1.69e-04	0.00e+00	47	28480
14850000	1.66e-04	0.00e+00	46	27363
15300000	1.64e-04	0.00e+00	45	26458
15750000	1.61e-04	0.00e+00	44	25373
16200000	1.59e-04	0.00e+00	43	24471
16649999	1.58e-04	0.00e+00	42	23853
17100000	1.58e-04	0.00e+00	41	23237
17550000	1.57e-04	0.00e+00	40	22499
18000000	1.56e-04	0.00e+00	39	21772
18450000	1.55e-04	0.00e+00	38	21178
18900000	1.55e-04	0.00e+00	37	20606
19350000	1.56e-04	0.00e+00	36	20099
19800000	1.56e-04	0.00e+00	35	19568
20250000	1.56e-04	0.00e+00	34	19002
20700000	1.54e-04	0.00e+00	33	18214
21150000	1.53e-04	0.00e+00	32	17509
21600000	1.50e-04	0.00e+00	31	16646
22050000	1.47e-04	0.00e+00	30	15812
22500000	1.46e-04	0.00e+00	29	15168
22950000	1.44e-04	0.00e+00	28	14491
23400000	1.45e-04	0.00e+00	27	14030
23850000	1.45e-04	0.00e+00	26	13519
24300000	1.43e-04	0.00e+00	25	12826
24750000	1.42e-04	0.00e+00	24	12230
25200000	1.40e-04	0.00e+00	23	11557
25650000	1.38e-04	0.00e+00	22	10851
26100000	1.35e-04	0.00e+00	21	10198
26550000	1.30e-04	0.00e+00	20	9320
27000000	1.27e-04	0.00e+00	19	8639
27450000	1.23e-04	0.00e+00	18	7908
27900000	1.21e-04	0.00e+00	17	7380
28350000	1.20e-04	0.00e+00	16	6872
28800000	1.19e-04	0.00e+00	15	6403
29250000	1.18e-04	0.00e+00	14	5908
29699999	1.17e-04	0.00e+00	13	5454
30149999	1.14e-04	0.00e+00	12	4923
30600000	1.12e-04	0.00e+00	11	4404
31050000	1.09e-04	0.00e+00	10	3913
31500000	1.01e-04	0.00e+00	9	3253
31950000	9.33e-05	0.00e+00	8	2676
32400000	8.72e-05	0.00e+00	7	2188
32850000	7.83e-05	0.00e+00	6	1683
33299999	8.29e-05	0.00e+00	5	1485
33750000	7.36e-05	0.00e+00	4	1055
34200000	1.02e-04	0.00e+00	3	1093
34650000	1.69e-04	0.00e+00	2	1209
35100000	3.45e-04	0.00e+00	1	1238
0	0.00e+00	0.00e+00	0	1311
36000000	-3.66e-04	0.00e+00	-1	1313
36450000	-1.74e-04	0.00e+00	-2	1250
36900000	-1.07e-04	0.00e+00	-3	1147
37350000	-5.18e-05	0.00e+00	-4	743
37800000	-2.01e-05	0.00e+00	-5	360
44072727	-1.30e-07	0.00e+00	-363	169
