avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
270000	5.34e-04	0.00e+00	132	256181
540000	4.41e-04	0.00e+00	131	209697
810000	3.63e-04	0.00e+00	130	171428
1080000	3.36e-04	0.00e+00	129	157214
1350000	3.05e-04	0.00e+00	128	141637
1620000	2.87e-04	0.00e+00	127	132313
1890000	2.62e-04	0.00e+00	126	119912
2160000	2.48e-04	0.00e+00	125	112802
2430000	2.27e-04	0.00e+00	124	102431
2700000	2.10e-04	0.00e+00	123	93684
2970000	1.97e-04	0.00e+00	122	87342
3240000	1.78e-04	0.00e+00	121	78237
3510000	1.69e-04	0.00e+00	120	73878
3780000	1.56e-04	0.00e+00	119	67554
4050000	1.50e-04	0.00e+00	118	64092
4320000	1.43e-04	0.00e+00	117	60909
4590000	1.36e-04	0.00e+00	116	57362
4860000	1.30e-04	0.00e+00	115	54252
5129999	1.24e-04	0.00e+00	114	51231
5400000	1.19e-04	0.00e+00	113	49044
5670000	1.16e-04	0.00e+00	112	47196
5940000	1.11e-04	0.00e+00	111	44579
6210000	1.07e-04	0.00e+00	110	42663
6480000	1.02e-04	0.00e+00	109	40564
6750000	9.94e-05	0.00e+00	108	38980
7020000	9.66e-05	0.00e+00	107	37541
7290000	9.41e-05	0.00e+00	106	36240
7560000	9.21e-05	0.00e+00	105	35115
7830000	9.03e-05	0.00e+00	104	34125
8100000	8.87e-05	0.00e+00	103	33199
8369999	8.70e-05	0.00e+00	102	32232
8640000	8.52e-05	0.00e+00	101	31263
8910000	8.40e-05	0.00e+00	100	30505
9180000	8.27e-05	0.00e+00	99	29733
9450000	8.13e-05	0.00e+00	98	28930
9720000	7.97e-05	0.00e+00	97	28092
9990000	7.81e-05	0.00e+00	96	27241
10260000	7.61e-05	0.00e+00	95	26270
10530000	7.44e-05	0.00e+00	94	25411
10800000	7.25e-05	0.00e+00	93	24497
11070000	7.18e-05	0.00e+00	92	23980
11340000	7.04e-05	0.00e+00	91	23286
11609999	6.90e-05	0.00e+00	90	22573
11880000	6.74e-05	0.00e+00	89	21806
12150000	6.62e-05	0.00e+00	88	21177
12420000	6.50e-05	0.00e+00	87	20541
12690000	6.42e-05	0.00e+00	86	20041
12960000	6.33e-05	0.00e+00	85	19531
13229999	6.25e-05	0.00e+00	84	19073
13500000	6.10e-05	0.00e+00	83	18399
13769999	5.96e-05	0.00e+00	82	17767
14040000	5.86e-05	0.00e+00	81	17236
14309999	5.77e-05	0.00e+00	80	16772
14580000	5.68e-05	0.00e+00	79	16309
14850000	5.67e-05	0.00e+00	78	16076
15120000	5.61e-05	0.00e+00	77	15701
15390000	5.55e-05	0.00e+00	76	15316
15660000	5.46e-05	0.00e+00	75	14866
15930000	5.41e-05	0.00e+00	74	14554
16200000	5.41e-05	0.00e+00	73	14350
16469999	5.34e-05	0.00e+00	72	13962
16739999	5.30e-05	0.00e+00	71	13681
17010000	5.27e-05	0.00e+00	70	13392
17280000	5.26e-05	0.00e+00	69	13173
17550000	5.14e-05	0.00e+00	68	12705
17820000	5.11e-05	0.00e+00	67	12425
18090000	5.01e-05	0.00e+00	66	12021
18360000	4.94e-05	0.00e+00	65	11673
18630000	4.89e-05	0.00e+00	64	11368
18900000	4.85e-05	0.00e+00	63	11094
19170000	4.89e-05	0.00e+00	62	11012
19440000	4.89e-05	0.00e+00	61	10841
19710000	4.93e-05	0.00e+00	60	10751
20113846	4.87e-05	0.00e+00	117	20684
20653805	4.85e-05	0.00e+00	113	19916
21193761	4.88e-05	0.00e+00	109	19330
21733714	4.87e-05	0.00e+00	105	18565
22273663	4.85e-05	0.00e+00	101	17788
22813608	4.83e-05	0.00e+00	97	17004
23353548	4.79e-05	0.00e+00	93	16183
23893483	4.78e-05	0.00e+00	89	15468
24433411	4.73e-05	0.00e+00	85	14608
24973333	4.65e-05	0.00e+00	81	13676
25513246	4.55e-05	0.00e+00	77	12721
26053150	4.45e-05	0.00e+00	73	11798
26593043	4.20e-05	0.00e+00	69	10516
27132923	4.06e-05	0.00e+00	65	9587
27672786	3.90e-05	0.00e+00	61	8651
28212631	3.75e-05	0.00e+00	57	7763
28752452	3.68e-05	0.00e+00	53	7077
29292244	3.70e-05	0.00e+00	49	6577
29832000	3.70e-05	0.00e+00	45	6045
30371707	3.68e-05	0.00e+00	41	5476
30911351	3.62e-05	0.00e+00	37	4868
31450909	3.56e-05	0.00e+00	33	4264
32117142	3.32e-05	0.00e+00	42	5060
33042857	2.89e-05	0.00e+00	42	4404
34281818	3.64e-05	0.00e+00	33	4358
0	0.00e+00	0.00e+00	0	3973
44122500	-8.27e-07	0.00e+00	-1032	3100
