avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
390000	9.62e-04	0.00e+00	91	292972
780000	7.27e-04	0.00e+00	90	218921
1170000	6.46e-04	0.00e+00	89	192541
1560000	5.92e-04	0.00e+00	88	174259
1950000	5.34e-04	0.00e+00	87	155480
2340000	4.87e-04	0.00e+00	86	140126
2730000	4.19e-04	0.00e+00	85	119091
3119999	3.82e-04	0.00e+00	84	107327
3510000	3.53e-04	0.00e+00	83	97988
3900000	3.31e-04	0.00e+00	82	90855
4290000	3.01e-04	0.00e+00	81	81640
4680000	2.91e-04	0.00e+00	80	77823
5070000	2.78e-04	0.00e+00	79	73400
5460000	2.69e-04	0.00e+00	78	70279
5850000	2.58e-04	0.00e+00	77	66478
6240000	2.36e-04	0.00e+00	76	60108
6630000	2.25e-04	0.00e+00	75	56484
7020000	2.15e-04	0.00e+00	74	53167
7410000	2.07e-04	0.00e+00	73	50498
7800000	1.99e-04	0.00e+00	72	47948
8189999	1.93e-04	0.00e+00	71	45891
8580000	1.88e-04	0.00e+00	70	44098
8970000	1.82e-04	0.00e+00	69	42124
9360000	1.78e-04	0.00e+00	68	40609
9750000	1.73e-04	0.00e+00	67	38885
10140000	1.70e-04	0.00e+00	66	37589
10530000	1.68e-04	0.00e+00	65	36658
10920000	1.65e-04	0.00e+00	64	35408
11310000	1.61e-04	0.00e+00	63	33979
11700000	1.58e-04	0.00e+00	62	32687
12090000	1.54e-04	0.00e+00	61	31470
12480000	1.52e-04	0.00e+00	60	30495
12870000	1.49e-04	0.00e+00	59	29379
13260000	1.46e-04	0.00e+00	58	28418
13650000	1.44e-04	0.00e+00	57	27530
14040000	1.41e-04	0.00e+00	56	26484
14430000	1.37e-04	0.00e+00	55	25301
14820000	1.33e-04	0.00e+00	54	23980
15210000	1.27e-04	0.00e+00	53	22607
15599999	1.24e-04	0.00e+00	52	21637
15990000	1.21e-04	0.00e+00	51	20590
16379999	1.18e-04	0.00e+00	50	19679
16770000	1.16e-04	0.00e+00	49	18966
17160000	1.13e-04	0.00e+00	48	18230
17550000	1.10e-04	0.00e+00	47	17325
17940000	1.08e-04	0.00e+00	46	16628
18330000	1.06e-04	0.00e+00	45	15942
18720000	1.04e-04	0.00e+00	44	15260
19110000	1.03e-04	0.00e+00	43	14774
19500000	1.02e-04	0.00e+00	42	14337
19890000	1.01e-04	0.00e+00	41	13909
20280000	1.01e-04	0.00e+00	40	13516
20670000	9.97e-05	0.00e+00	39	13015
21060000	1.00e-04	0.00e+00	38	12726
21450000	1.01e-04	0.00e+00	37	12469
21840000	1.01e-04	0.00e+00	36	12179
22230000	1.02e-04	0.00e+00	35	11914
22620000	1.02e-04	0.00e+00	34	11617
23010000	1.03e-04	0.00e+00	33	11347
23400000	1.03e-04	0.00e+00	32	11066
23790000	1.04e-04	0.00e+00	31	10748
24180000	1.04e-04	0.00e+00	30	10397
24570000	1.02e-04	0.00e+00	29	9948
24960000	1.03e-04	0.00e+00	28	9614
25350000	1.02e-04	0.00e+00	27	9262
25740000	1.02e-04	0.00e+00	26	8860
26130000	1.03e-04	0.00e+00	25	8599
26520000	1.03e-04	0.00e+00	24	8290
26909999	1.04e-04	0.00e+00	23	7982
27300000	1.02e-04	0.00e+00	22	7535
27690000	1.02e-04	0.00e+00	21	7153
28079999	1.01e-04	0.00e+00	20	6764
28470000	1.02e-04	0.00e+00	19	6476
28860000	1.04e-04	0.00e+00	18	6281
29250000	1.06e-04	0.00e+00	17	6012
29640000	1.04e-04	0.00e+00	16	5567
30030000	1.03e-04	0.00e+00	15	5193
30420000	1.04e-04	0.00e+00	14	4868
30810000	1.01e-04	0.00e+00	13	4408
31200000	9.83e-05	0.00e+00	12	3948
31590000	9.03e-05	0.00e+00	11	3325
31980000	8.05e-05	0.00e+00	10	2696
32369999	7.12e-05	0.00e+00	9	2144
32759999	6.25e-05	0.00e+00	8	1673
33150000	5.66e-05	0.00e+00	7	1327
33540000	4.78e-05	0.00e+00	6	959
33930000	4.99e-05	0.00e+00	5	835
34320000	6.73e-05	0.00e+00	4	901
34710000	9.00e-05	0.00e+00	3	904
35100000	1.26e-04	0.00e+00	2	844
35490000	2.55e-04	0.00e+00	1	853
0	0.00e+00	0.00e+00	0	881
36270000	-2.76e-04	0.00e+00	-1	924
36660000	-1.48e-04	0.00e+00	-2	992
37050000	-8.19e-05	0.00e+00	-3	822
37440000	-4.03e-05	0.00e+00	-4	540
37830000	-1.63e-05	0.00e+00	-5	272
38220000	-8.81e-06	0.00e+00	-6	177
44357368	-4.34e-08	0.00e+00	-475	69
