avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
90000	8.55e-05	0.00e+00	385	115119
180000	5.50e-05	0.00e+00	384	73879
270000	5.28e-05	0.00e+00	383	70782
359999	5.07e-05	0.00e+00	382	67716
450000	4.86e-05	0.00e+00	381	64727
540000	4.38e-05	0.00e+00	380	58283
630000	4.07e-05	0.00e+00	379	53976
719999	3.85e-05	0.00e+00	378	50980
810000	3.74e-05	0.00e+00	377	49292
900000	3.58e-05	0.00e+00	376	47118
990000	3.43e-05	0.00e+00	375	44976
1080000	3.40e-05	0.00e+00	374	44491
1170000	3.37e-05	0.00e+00	373	44011
1260000	3.34e-05	0.00e+00	372	43435
1350000	3.34e-05	0.00e+00	371	43416
1440000	3.12e-05	0.00e+00	370	40347
1530000	3.14e-05	0.00e+00	369	40492
1620000	3.03e-05	0.00e+00	368	38979
1709999	2.96e-05	0.00e+00	367	38029
1800000	2.97e-05	0.00e+00	366	38064
1889999	2.95e-05	0.00e+00	365	37647
1980000	2.84e-05	0.00e+00	364	36126
2069999	2.68e-05	0.00e+00	363	33999
2160000	2.62e-05	0.00e+00	362	33204
2250000	2.65e-05	0.00e+00	361	33515
2340000	2.61e-05	0.00e+00	360	32916
2430000	2.46e-05	0.00e+00	359	30906
2520000	2.41e-05	0.00e+00	358	30203
2654936	2.26e-05	0.00e+00	713	56266
2834936	2.13e-05	0.00e+00	709	52876
3014936	2.03e-05	0.00e+00	705	50104
3194935	1.99e-05	0.00e+00	701	48695
3374935	1.90e-05	0.00e+00	697	46301
3554935	1.87e-05	0.00e+00	693	45395
3734934	1.79e-05	0.00e+00	689	43204
3914934	1.75e-05	0.00e+00	685	41920
4094933	1.65e-05	0.00e+00	681	39226
4274933	1.60e-05	0.00e+00	677	37832
4454933	1.56e-05	0.00e+00	673	36830
4634932	1.53e-05	0.00e+00	669	35802
4814932	1.50e-05	0.00e+00	665	34901
4994931	1.48e-05	0.00e+00	661	34275
5174931	1.46e-05	0.00e+00	657	33669
5354931	1.44e-05	0.00e+00	653	32925
5534930	1.43e-05	0.00e+00	649	32407
5714930	1.42e-05	0.00e+00	645	31989
5894929	1.35e-05	0.00e+00	641	30238
6074929	1.29e-05	0.00e+00	637	28665
6254928	1.25e-05	0.00e+00	633	27657
6434928	1.22e-05	0.00e+00	629	26920
6659807	1.18e-05	0.00e+00	936	38802
6929805	1.15e-05	0.00e+00	927	37156
7199803	1.12e-05	0.00e+00	918	35986
7469801	1.09e-05	0.00e+00	909	34763
7739800	1.07e-05	0.00e+00	900	33565
8009797	1.04e-05	0.00e+00	891	32325
8279795	1.02e-05	0.00e+00	882	31465
8549793	1.00e-05	0.00e+00	873	30541
8819791	9.77e-06	0.00e+00	864	29539
9089789	9.65e-06	0.00e+00	855	28868
9359787	9.51e-06	0.00e+00	846	28155
9629784	9.32e-06	0.00e+00	837	27299
9899782	9.14e-06	0.00e+00	828	26492
10169780	9.04e-06	0.00e+00	819	25916
10439777	9.03e-06	0.00e+00	810	25592
10709775	8.93e-06	0.00e+00	801	25033
10979772	8.79e-06	0.00e+00	792	24354
11294568	8.62e-06	0.00e+00	1042	31420
11654561	8.44e-06	0.00e+00	1026	30295
12014554	8.29e-06	0.00e+00	1010	29310
12374547	8.13e-06	0.00e+00	994	28278
12734539	8.04e-06	0.00e+00	978	27513
13094532	7.89e-06	0.00e+00	962	26559
13454524	7.79e-06	0.00e+00	946	25788
13814516	7.70e-06	0.00e+00	930	25065
14174507	7.52e-06	0.00e+00	914	24056
14534498	7.34e-06	0.00e+00	898	23065
14939181	7.06e-06	0.00e+00	1100	27183
15389162	6.78e-06	0.00e+00	1075	25516
15839142	6.59e-06	0.00e+00	1050	24223
16289121	6.39e-06	0.00e+00	1025	22935
16783684	6.28e-06	0.00e+00	1197	26306
17323643	6.07e-06	0.00e+00	1161	24652
17863600	5.89e-06	0.00e+00	1125	23171
18448011	5.73e-06	0.00e+00	1267	25409
19077931	5.62e-06	0.00e+00	1218	23940
19707844	5.57e-06	0.00e+00	1169	22791
20337750	5.54e-06	0.00e+00	1120	21695
21011901	5.50e-06	0.00e+00	1220	23495
21731730	5.59e-06	0.00e+00	1156	22615
22451538	5.67e-06	0.00e+00	1092	21667
23215312	5.77e-06	0.00e+00	1152	23275
24024957	5.85e-06	0.00e+00	1071	21906
24878219	5.82e-06	0.00e+00	1095	22303
25820909	5.88e-06	0.00e+00	1089	22398
26809772	6.02e-06	0.00e+00	968	20404
27883421	6.03e-06	0.00e+00	988	20837
29132903	6.41e-06	0.00e+00	930	20856
30667752	6.58e-06	0.00e+00	890	20500
44276315	-5.20e-07	0.00e+00	-10431	18975
