avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
210000	3.14e-04	0.00e+00	168	190971
420000	2.61e-04	0.00e+00	167	157563
630000	2.23e-04	0.00e+00	166	133822
840000	2.03e-04	0.00e+00	165	121426
1050000	1.90e-04	0.00e+00	164	112926
1260000	1.82e-04	0.00e+00	163	107177
1470000	1.68e-04	0.00e+00	162	98622
1680000	1.58e-04	0.00e+00	161	92287
1890000	1.53e-04	0.00e+00	160	88753
2100000	1.42e-04	0.00e+00	159	81905
2310000	1.37e-04	0.00e+00	158	78070
2520000	1.29e-04	0.00e+00	157	73144
2730000	1.21e-04	0.00e+00	156	68299
2940000	1.16e-04	0.00e+00	155	64850
3150000	1.11e-04	0.00e+00	154	61604
3359999	1.06e-04	0.00e+00	153	58685
3570000	1.01e-04	0.00e+00	152	55516
3780000	9.99e-05	0.00e+00	151	54606
3990000	9.26e-05	0.00e+00	150	50262
4200000	8.75e-05	0.00e+00	149	47174
4410000	8.57e-05	0.00e+00	148	45872
4620000	8.36e-05	0.00e+00	147	44463
4830000	8.27e-05	0.00e+00	146	43677
5040000	8.39e-05	0.00e+00	145	44048
5250000	8.08e-05	0.00e+00	144	42115
5460000	8.05e-05	0.00e+00	143	41657
5670000	7.84e-05	0.00e+00	142	40289
5880000	7.67e-05	0.00e+00	141	39130
6090000	7.66e-05	0.00e+00	140	38783
6300000	7.27e-05	0.00e+00	139	36587
6510000	6.81e-05	0.00e+00	138	33997
6720000	6.57e-05	0.00e+00	137	32567
6930000	6.33e-05	0.00e+00	136	31132
7140000	6.25e-05	0.00e+00	135	30540
7350000	6.11e-05	0.00e+00	134	29634
7560000	6.03e-05	0.00e+00	133	29015
7769999	5.97e-05	0.00e+00	132	28494
7980000	5.92e-05	0.00e+00	131	28085
8189999	5.87e-05	0.00e+00	130	27623
8400000	5.83e-05	0.00e+00	129	27196
8610000	5.78e-05	0.00e+00	128	26785
8820000	5.75e-05	0.00e+00	127	26429
9030000	5.67e-05	0.00e+00	126	25846
9240000	5.61e-05	0.00e+00	125	25380
9450000	5.52e-05	0.00e+00	124	24758
9660000	5.43e-05	0.00e+00	123	24161
9870000	5.33e-05	0.00e+00	122	23542
10080000	5.21e-05	0.00e+00	121	22796
10290000	5.09e-05	0.00e+00	120	22120
10500000	4.95e-05	0.00e+00	119	21298
10710000	4.83e-05	0.00e+00	118	20605
10920000	4.70e-05	0.00e+00	117	19890
11130000	4.61e-05	0.00e+00	116	19369
11340000	4.54e-05	0.00e+00	115	18888
11550000	4.46e-05	0.00e+00	114	18386
11760000	4.36e-05	0.00e+00	113	17836
11970000	4.27e-05	0.00e+00	112	17317
12284524	4.13e-05	0.00e+00	221	33067
12704516	4.00e-05	0.00e+00	217	31395
13124507	3.91e-05	0.00e+00	213	30139
13544497	3.79e-05	0.00e+00	209	28692
13964487	3.69e-05	0.00e+00	205	27344
14384477	3.59e-05	0.00e+00	201	26080
14804467	3.47e-05	0.00e+00	197	24754
15224455	3.42e-05	0.00e+00	193	23894
15644444	3.37e-05	0.00e+00	189	23058
16064432	3.36e-05	0.00e+00	185	22517
16484419	3.35e-05	0.00e+00	181	21947
16904406	3.35e-05	0.00e+00	177	21485
17324393	3.33e-05	0.00e+00	173	20864
17744378	3.33e-05	0.00e+00	169	20345
18164363	3.30e-05	0.00e+00	165	19686
18584347	3.26e-05	0.00e+00	161	18991
19004331	3.22e-05	0.00e+00	157	18277
19424313	3.16e-05	0.00e+00	153	17517
19844295	3.13e-05	0.00e+00	149	16882
20264275	3.10e-05	0.00e+00	145	16292
20684255	3.04e-05	0.00e+00	141	15489
21104233	3.02e-05	0.00e+00	137	14976
21524210	2.99e-05	0.00e+00	133	14396
21944186	2.94e-05	0.00e+00	129	13719
22364160	2.90e-05	0.00e+00	125	13121
22784132	2.85e-05	0.00e+00	121	12467
23204102	2.84e-05	0.00e+00	117	12026
23624070	2.81e-05	0.00e+00	113	11507
24044036	2.78e-05	0.00e+00	109	10980
24567307	2.76e-05	0.00e+00	156	15570
25197142	2.75e-05	0.00e+00	147	14646
25826956	2.76e-05	0.00e+00	138	13793
26456744	2.80e-05	0.00e+00	129	13049
27086500	2.80e-05	0.00e+00	120	12141
27716216	2.81e-05	0.00e+00	111	11269
28345882	2.88e-05	0.00e+00	102	10633
28975483	2.84e-05	0.00e+00	93	9568
29604999	2.81e-05	0.00e+00	84	8545
30334285	2.87e-05	0.00e+00	98	10181
31172195	2.82e-05	0.00e+00	82	8372
32103749	2.48e-05	0.00e+00	80	7187
33547500	2.19e-05	0.00e+00	88	6962
43974482	-1.05e-06	0.00e+00	-1827	6909
