avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
210000	3.48e-04	0.00e+00	167	216469
420000	2.91e-04	0.00e+00	166	179769
630000	2.48e-04	0.00e+00	165	152500
840000	2.21e-04	0.00e+00	164	134991
1050000	2.01e-04	0.00e+00	163	122127
1260000	1.92e-04	0.00e+00	162	115529
1470000	1.81e-04	0.00e+00	161	108648
1680000	1.72e-04	0.00e+00	160	102652
1890000	1.64e-04	0.00e+00	159	97127
2100000	1.60e-04	0.00e+00	158	94163
2310000	1.51e-04	0.00e+00	157	88056
2520000	1.36e-04	0.00e+00	156	78815
2730000	1.28e-04	0.00e+00	155	73716
2940000	1.17e-04	0.00e+00	154	66883
3150000	1.09e-04	0.00e+00	153	61801
3360000	1.04e-04	0.00e+00	152	58993
3569999	1.02e-04	0.00e+00	151	57195
3780000	1.00e-04	0.00e+00	150	55817
3990000	9.73e-05	0.00e+00	149	53965
4200000	9.30e-05	0.00e+00	148	51210
4410000	9.02e-05	0.00e+00	147	49333
4620000	8.51e-05	0.00e+00	146	46256
4830000	8.25e-05	0.00e+00	145	44528
5040000	7.87e-05	0.00e+00	144	42165
5250000	7.45e-05	0.00e+00	143	39616
5460000	7.14e-05	0.00e+00	142	37723
5670000	6.92e-05	0.00e+00	141	36306
5880000	6.77e-05	0.00e+00	140	35278
6090000	6.67e-05	0.00e+00	139	34489
6300000	6.54e-05	0.00e+00	138	33580
6510000	6.39e-05	0.00e+00	137	32571
6720000	6.26e-05	0.00e+00	136	31664
6930000	6.11e-05	0.00e+00	135	30708
7140000	5.94e-05	0.00e+00	134	29629
7350000	5.75e-05	0.00e+00	133	28458
7560000	5.62e-05	0.00e+00	132	27617
7770000	5.46e-05	0.00e+00	131	26635
7980000	5.36e-05	0.00e+00	130	25946
8189999	5.26e-05	0.00e+00	129	25239
8400000	5.16e-05	0.00e+00	128	24598
8610000	5.10e-05	0.00e+00	127	24082
8820000	5.01e-05	0.00e+00	126	23481
9030000	4.93e-05	0.00e+00	125	22930
9240000	4.88e-05	0.00e+00	124	22495
9450000	4.77e-05	0.00e+00	123	21831
9660000	4.71e-05	0.00e+00	122	21395
9870000	4.63e-05	0.00e+00	121	20859
10080000	4.52e-05	0.00e+00	120	20179
10290000	4.44e-05	0.00e+00	119	19664
10500000	4.35e-05	0.00e+00	118	19118
10710000	4.30e-05	0.00e+00	117	18722
10920000	4.24e-05	0.00e+00	116	18298
11130000	4.18e-05	0.00e+00	115	17890
11340000	4.14e-05	0.00e+00	114	17561
11550000	4.09e-05	0.00e+00	113	17193
11864529	4.05e-05	0.00e+00	223	33614
12284520	3.99e-05	0.00e+00	219	32478
12704511	3.93e-05	0.00e+00	215	31459
13124502	3.87e-05	0.00e+00	211	30397
13544492	3.84e-05	0.00e+00	207	29538
13964482	3.73e-05	0.00e+00	203	28190
14384472	3.64e-05	0.00e+00	199	26971
14804461	3.57e-05	0.00e+00	195	25883
15224450	3.52e-05	0.00e+00	191	25035
15644438	3.45e-05	0.00e+00	187	23984
16064426	3.40e-05	0.00e+00	183	23139
16484413	3.34e-05	0.00e+00	179	22225
16904400	3.29e-05	0.00e+00	175	21443
17324385	3.24e-05	0.00e+00	171	20618
17744371	3.22e-05	0.00e+00	167	19984
18164355	3.18e-05	0.00e+00	163	19263
18584339	3.12e-05	0.00e+00	159	18462
19004322	3.14e-05	0.00e+00	155	18087
19424304	3.09e-05	0.00e+00	151	17363
19844285	3.07e-05	0.00e+00	147	16784
20264265	3.04e-05	0.00e+00	143	16155
20684244	3.01e-05	0.00e+00	139	15583
21104222	3.02e-05	0.00e+00	135	15149
21524198	3.01e-05	0.00e+00	131	14654
21944173	2.99e-05	0.00e+00	127	14114
22364146	2.97e-05	0.00e+00	123	13572
22784117	2.93e-05	0.00e+00	119	12995
23204086	2.93e-05	0.00e+00	115	12520
23624054	2.87e-05	0.00e+00	111	11872
24044018	2.87e-05	0.00e+00	107	11418
24463980	2.81e-05	0.00e+00	103	10776
24883939	2.75e-05	0.00e+00	99	10122
25303894	2.67e-05	0.00e+00	95	9447
25826888	2.63e-05	0.00e+00	135	13189
26456666	2.57e-05	0.00e+00	126	12033
27086410	2.52e-05	0.00e+00	117	10971
27716111	2.49e-05	0.00e+00	108	10013
28345757	2.54e-05	0.00e+00	99	9361
28975333	2.55e-05	0.00e+00	90	8540
29604814	2.59e-05	0.00e+00	81	7818
30333829	2.61e-05	0.00e+00	94	9132
31171538	2.47e-05	0.00e+00	78	7177
32192758	2.26e-05	0.00e+00	87	7324
33670000	2.95e-05	0.00e+00	66	7238
43890000	-8.98e-07	0.00e+00	-1891	6316
