avgGenomicDist	contactProbability	standardError	noOfLocusPairs	totalOfContactCounts
180000	2.67e-04	0.00e+00	193	192843
360000	2.26e-04	0.00e+00	192	162415
540000	1.99e-04	0.00e+00	191	141831
719999	1.71e-04	0.00e+00	190	121242
900000	1.59e-04	0.00e+00	189	112483
1080000	1.48e-04	0.00e+00	188	104244
1260000	1.40e-04	0.00e+00	187	98188
1440000	1.34e-04	0.00e+00	186	93500
1620000	1.31e-04	0.00e+00	185	90820
1800000	1.23e-04	0.00e+00	184	84372
1979999	1.20e-04	0.00e+00	183	82440
2160000	1.17e-04	0.00e+00	182	79353
2340000	1.09e-04	0.00e+00	181	73857
2520000	1.01e-04	0.00e+00	180	67771
2700000	9.53e-05	0.00e+00	179	63778
2880000	8.88e-05	0.00e+00	178	59155
3060000	8.18e-05	0.00e+00	177	54151
3240000	7.84e-05	0.00e+00	176	51585
3420000	7.65e-05	0.00e+00	175	50100
3600000	7.54e-05	0.00e+00	174	49075
3780000	7.36e-05	0.00e+00	173	47636
3960000	7.29e-05	0.00e+00	172	46916
4139999	6.91e-05	0.00e+00	171	44212
4320000	6.77e-05	0.00e+00	170	43071
4500000	6.49e-05	0.00e+00	169	41040
4680000	6.27e-05	0.00e+00	168	39400
4860000	6.04e-05	0.00e+00	167	37744
5040000	5.82e-05	0.00e+00	166	36117
5220000	5.56e-05	0.00e+00	165	34285
5400000	5.34e-05	0.00e+00	164	32760
5580000	5.17e-05	0.00e+00	163	31533
5760000	5.09e-05	0.00e+00	162	30818
5940000	4.99e-05	0.00e+00	161	30038
6120000	4.92e-05	0.00e+00	160	29438
6300000	4.84e-05	0.00e+00	159	28783
6480000	4.74e-05	0.00e+00	158	28017
6660000	4.66e-05	0.00e+00	157	27337
6840000	4.58e-05	0.00e+00	156	26728
7020000	4.47e-05	0.00e+00	155	25915
7199999	4.36e-05	0.00e+00	154	25108
7379999	4.25e-05	0.00e+00	153	24301
7560000	4.15e-05	0.00e+00	152	23595
7740000	4.07e-05	0.00e+00	151	22974
7920000	3.99e-05	0.00e+00	150	22372
8100000	3.93e-05	0.00e+00	149	21878
8279999	3.86e-05	0.00e+00	148	21374
8460000	3.81e-05	0.00e+00	147	20967
8640000	3.77e-05	0.00e+00	146	20562
8820000	3.71e-05	0.00e+00	145	20113
9089686	3.65e-05	0.00e+00	287	39140
9449681	3.54e-05	0.00e+00	283	37490
9809677	3.45e-05	0.00e+00	279	36041
10169672	3.33e-05	0.00e+00	275	34216
10529667	3.22e-05	0.00e+00	271	32681
10889662	3.15e-05	0.00e+00	267	31475
11249657	3.08e-05	0.00e+00	263	30326
11609652	3.03e-05	0.00e+00	259	29367
11969647	3.00e-05	0.00e+00	255	28577
12329641	2.96e-05	0.00e+00	251	27752
12689635	2.92e-05	0.00e+00	247	26993
13049629	2.88e-05	0.00e+00	243	26183
13409623	2.86e-05	0.00e+00	239	25591
13769617	2.81e-05	0.00e+00	235	24677
14129610	2.75e-05	0.00e+00	231	23799
14489603	2.69e-05	0.00e+00	227	22822
14849596	2.65e-05	0.00e+00	223	22140
15209589	2.62e-05	0.00e+00	219	21489
15569581	2.58e-05	0.00e+00	215	20725
15929573	2.53e-05	0.00e+00	211	19977
16289565	2.52e-05	0.00e+00	207	19480
16649556	2.47e-05	0.00e+00	203	18753
17009547	2.45e-05	0.00e+00	199	18210
17369538	2.41e-05	0.00e+00	195	17608
17729528	2.40e-05	0.00e+00	191	17181
18089518	2.37e-05	0.00e+00	187	16606
18449508	2.34e-05	0.00e+00	183	16013
18809497	2.33e-05	0.00e+00	179	15589
19169485	2.34e-05	0.00e+00	175	15294
19529473	2.31e-05	0.00e+00	171	14778
19889461	2.30e-05	0.00e+00	167	14348
20249447	2.27e-05	0.00e+00	163	13859
20698481	2.26e-05	0.00e+00	237	20010
21238421	2.26e-05	0.00e+00	228	19242
21778356	2.25e-05	0.00e+00	219	18455
22318285	2.23e-05	0.00e+00	210	17527
22858208	2.21e-05	0.00e+00	201	16607
23398124	2.19e-05	0.00e+00	192	15707
23938032	2.17e-05	0.00e+00	183	14840
24477931	2.12e-05	0.00e+00	174	13787
25017818	2.07e-05	0.00e+00	165	12753
25557692	2.01e-05	0.00e+00	156	11751
26185360	1.97e-05	0.00e+00	194	14298
26904943	1.93e-05	0.00e+00	178	12851
27624444	1.91e-05	0.00e+00	162	11602
28343835	1.95e-05	0.00e+00	146	10675
29148750	1.99e-05	0.00e+00	160	11897
30046666	2.04e-05	0.00e+00	135	10324
31105714	2.00e-05	0.00e+00	147	11016
32710909	1.87e-05	0.00e+00	143	10017
43774782	-9.59e-07	0.00e+00	-2691	9653
